Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,17/10/19,Botafogo-SP,Atlético-GO,B,30
2,17/10/19,Cuiabá,Guarani,B,30
3,18/10/19,Criciúma,CRB,B,30
4,19/10/19,Oeste,América-MG,B,30
5,02/11/19,Fortaleza,Atlético-MG,A,30
6,02/11/19,Fluminense,Vasco,A,30
7,02/11/19,Palmeiras,Ceará,A,30
8,02/11/19,Chapecoense,São Paulo,A,30
9,03/11/19,Flamengo,Corinthians,A,30
10,03/11/19,Athletico-PR,CSA,A,30
11,03/11/19,Grêmio,Internacional,A,30
12,03/11/19,Santos,Botafogo,A,30
13,03/11/19,Cruzeiro,Bahia,A,30
14,03/11/19,Goiás,Avai,A,30
