Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,11/05/19,Fluminense,Botafogo,A,4
2,11/05/19,Corinthians,Grêmio,A,4
3,11/05/19,Goiás,Ceará,A,4
4,12/05/19,Flamengo,Chapecoense,A,4
5,12/05/19,Santos,Vasco,A,4
6,12/05/19,Atlético-MG,Palmeiras,A,4
7,12/05/19,Internacional,Cruzeiro,A,4
8,12/05/19,Avai,CSA,A,4
9,12/05/19,Athletico-PR,Bahia,A,4
10,12/05/19,Fortaleza,São Paulo,A,4
11,17/05/19,Ponte Preta,Operário-PR,B,4
12,18/05/19,Londrina,Bragantino,B,4
13,19/05/19,América-MG,Sport,B,4
14,20/05/19,CRB,Coritiba,B,4
