Rodada,Data,Time da Casa,Placar,Time Visitante
A,09/09/89,Princesa,2-4,Dom Bosco
A,09/09/89,Nacional-AM,0-1,Rio Branco-AC
A,09/09/89,Mixto,1-0,Rio Negro-AM
B,09/09/89,Ceilândia,0-0,Sobradinho
B,09/09/89,Vila Nova,1-1,Taguatinga
B,09/09/89,Anapolina,1-0,Atlético Goianiense
C,09/09/89,Moto Club,1-0,Remo
C,09/09/89,Paysandu,1-0,Tuna Luso
D,09/09/89,Flamengo-PI,1-0,River-PI
D,09/09/89,Fortaleza,1-0,4 de Julho
E,09/09/89,América-RN,1-2,ABC
E,09/09/89,Treze,1-1,Baraúnas
F,09/09/89,Santa Cruz,1-1,Central
F,09/09/89,CRB,2-0,América-PE
F,09/09/89,Capelense,0-0,CSA
G,09/09/89,Fluminense de Feira,1-1,Sergipe
G,09/09/89,Catuense,0-0,Leônico
G,09/09/89,Lagarto-SE,0-2,Confiança
H,09/09/89,Itaperuna,3-1,Desportiva Ferroviária
H,09/09/89,Colatina SE,0-0,Rio Branco-ES
H,09/09/89,Americano,0-1,Cabofriense
I,09/09/89,Goiatuba EC,2-1,Goiânia
I,09/09/89,Uberlândia,1-0,América-SP
J,09/09/89,São José,1-1,Volta Redonda
J,09/09/89,Bragantino,1-1,Novorizontino
J,09/09/89,Santo André,2-0,Esportivo Passense
M,09/09/89,Juventus-SP,0-0,América Mineiro
M,09/09/89,Mogi Mirim,1-0,Ponte Preta
M,09/09/89,XV de Piracicaba,1-1,Rio Branco de Andradas
N,09/09/89,Ubiratan-MS,0-0,União Rondonópolis
N,09/09/89,Londrina,1-0,Operário-MS
N,09/09/89,Grêmio Maringá,0-0,Douradense
O,09/09/89,Marcílio Dias,0-1,Blumenau
O,09/09/89,Glória,1-1,Brusque
O,09/09/89,Juventude,2-0,Esportivo
P,09/09/89,Foz do Iguaçu,1-1,Operário Ferroviário
P,09/09/89,Pinheiros-PR,0-1,Joinville
P,09/09/89,Caxias,1-1,Noroeste
Q,09/09/89,Figueirense,0-0,Avaí
Q,09/09/89,Novo Hamburgo,0-0,Criciúma
Q,09/09/89,Pelotas,0-0,Santa Cruz-RS
E,09/09/89,Botafogo-PB,1-2,Nacional-PB
I,09/09/89,Catanduvense,1-0,Botafogo-SP
C,10/09/89,Maranhão,1-1,Sampaio Corrêa
D,10/09/89,Ceará,1-0,Ferroviário
L,10/09/89,Tupi,0-1,America-RJ
L,10/09/89,Democrata-SL,1-1,Valeriodoce
L,10/09/89,Bangu,0-1,União São João
D,12/09/89,Flamengo-PI,0-0,Fortaleza
A,13/09/89,Princesa,3-1,Rio Branco-AC
A,13/09/89,Rio Negro-AM,1-0,Dom Bosco
A,13/09/89,Mixto,0-4,Nacional-AM
B,13/09/89,Ceilândia,0-0,Vila Nova
B,13/09/89,Taguatinga,1-1,Anapolina
B,13/09/89,Atlético Goianiense,0-2,Sobradinho
C,13/09/89,Paysandu,1-1,Moto Club
C,13/09/89,Sampaio Corrêa,1-0,Tuna Luso
C,13/09/89,Remo,2-1,Maranhão
D,13/09/89,Ferroviário,3-0,River-PI
D,13/09/89,4 de Julho,2-1,Ceará
E,13/09/89,América-RN,0-0,Treze
E,13/09/89,Baraúnas,1-0,Botafogo-PB
F,13/09/89,Santa Cruz,1-0,CRB
F,13/09/89,CSA,0-1,Central
F,13/09/89,América-PE,0-3,Capelense
G,13/09/89,Lagarto-SE,1-1,Fluminense de Feira
H,13/09/89,Colatina SE,0-1,Itaperuna
H,13/09/89,Cabofriense,0-0,Rio Branco-ES
H,13/09/89,Desportiva Ferroviária,0-2,Americano
I,13/09/89,Uberlândia,2-1,Goiânia
