Rodada,Data,Time da Casa,Placar,Time Visitante
A,07/08/94,América-RN,1-1,Tuna Luso
B,07/08/94,CRB,3-0,Americano
B,07/08/94,Sergipe,3-1,Desportiva Ferroviária
C,07/08/94,América-SP,1-1,Goiás
C,07/08/94,Atlético Paranaense,0-0,Barra
D,07/08/94,Ponte Preta,1-1,Mogi Mirim
A,10/08/94,América-RN,2-0,Fortaleza
A,10/08/94,Ceará,1-1,Moto Club
A,10/08/94,Central,2-1,Tuna Luso
B,10/08/94,CRB,0-1,Desportiva Ferroviária
B,10/08/94,Santa Cruz,0-0,Americano
B,10/08/94,Sergipe,3-2,Democrata-GV
C,10/08/94,América-SP,1-0,Goiatuba EC
C,10/08/94,Atlético Paranaense,2-0,Goiás
C,10/08/94,Londrina,0-0,Barra
D,10/08/94,Bangu,1-1,Mogi Mirim
D,10/08/94,Ponte Preta,3-2,Coritiba
D,10/08/94,Tiradentes-DF,0-3,Juventude
A,13/08/94,América-RN,2-1,Moto Club
A,13/08/94,Ceará,2-0,Tuna Luso
A,13/08/94,Central,2-2,Fortaleza
B,13/08/94,CRB,2-1,Democrata-GV
B,13/08/94,Santa Cruz,2-2,Desportiva Ferroviária
B,13/08/94,Sergipe,3-0,Americano
C,13/08/94,América-SP,2-0,Barra
C,13/08/94,Atlético Paranaense,1-0,Goiatuba EC
C,13/08/94,Londrina,4-4,Goiás
D,13/08/94,Ponte Preta,2-1,Juventude
D,13/08/94,Tiradentes-DF,0-2,Mogi Mirim
D,14/08/94,Bangu,2-0,Coritiba
A,16/08/94,Ceará,1-1,Fortaleza
A,16/08/94,Central,0-0,Moto Club
B,16/08/94,Santa Cruz,1-2,Democrata-GV
C,16/08/94,Londrina,3-1,Goiatuba EC
D,16/08/94,Bangu,0-0,Juventude
D,16/08/94,Tiradentes-DF,1-2,Coritiba
C,18/08/94,Barra,1-0,América-SP
A,19/08/94,Moto Club,1-0,Ceará
A,21/08/94,Fortaleza,0-0,América-RN
B,21/08/94,Americano,2-0,CRB
B,21/08/94,Democrata-GV,0-0,Santa Cruz
B,21/08/94,Desportiva Ferroviária,1-0,Sergipe
C,21/08/94,Barra,0-1,Atlético Paranaense
C,21/08/94,Goiás,2-0,América-SP
D,21/08/94,Coritiba,2-0,Ponte Preta
D,21/08/94,Mogi Mirim,1-0,Bangu
A,24/08/94,Fortaleza,1-1,Central
A,24/08/94,Moto Club,0-4,América-RN
A,24/08/94,Tuna Luso,2-0,Ceará
B,24/08/94,Americano,2-0,Santa Cruz
B,24/08/94,Democrata-GV,0-0,Sergipe
B,24/08/94,Desportiva Ferroviária,1-0,CRB
C,24/08/94,Barra,0-2,Londrina
C,24/08/94,Goiás,2-0,Atlético Paranaense
C,24/08/94,Goiatuba EC,2-0,América-SP
D,24/08/94,Coritiba,2-0,Bangu
D,24/08/94,Juventude,2-1,Ponte Preta
D,24/08/94,Mogi Mirim,3-0,Tiradentes-DF
A,27/08/94,Moto Club,2-1,Central
A,27/08/94,Tuna Luso,0-1,América-RN
B,27/08/94,Americano,1-0,Sergipe
B,27/08/94,Democrata-GV,0-0,CRB
B,27/08/94,Desportiva Ferroviária,2-1,Santa Cruz
C,27/08/94,Goiás,2-0,Londrina
C,27/08/94,Goiatuba EC,3-0,Atlético Paranaense
D,27/08/94,Coritiba,0-1,Tiradentes-DF
D,27/08/94,Mogi Mirim,1-2,Ponte Preta
D,27/08/94,Juventude,2-2,Bangu
A,28/08/94,Fortaleza,1-5,Ceará
A,30/08/94,Tuna Luso,3-2,Central
C,30/08/94,Goiatuba EC,1-0,Londrina
D,30/08/94,Juventude,5-1,Tiradentes-DF
A,11/09/94,América-RN,1-1,Ceará
A,11/09/94,Fortaleza,3-2,Moto Club
