Rodada,Data,Time da Casa,Placar,Time Visitante
B,22/01/83,Santa Cruz,1-0,Central
B,22/01/83,CRB,0-0,Campinense
C,22/01/83,Vitória,0-2,Fluminense de Feira
D,22/01/83,Coritiba,1-1,Botafogo-SP
A,23/01/83,Maranhão,3-2,Guarany de Sobral
A,23/01/83,Remo,0-1,Nacional-AM
A,23/01/83,River-PI,0-0,Ceará
B,23/01/83,Itabaiana,1-1,Alecrim
C,23/01/83,Bangu,5-0,Guarapari
C,23/01/83,Americano,1-0,CR Guará
D,23/01/83,Atlético Goianiense,0-2,Itumbiara
D,23/01/83,Grêmio Maringá,1-1,Operário-MT
E,23/01/83,Guarani,1-1,América Mineiro
E,23/01/83,Volta Redonda,2-2,Bonsucesso
E,23/01/83,Uberaba,1-1,Operário-MS
F,23/01/83,Londrina,3-0,Novo Hamburgo
F,23/01/83,Portuguesa,1-0,Esportivo
F,23/01/83,São Bento,2-0,Criciúma
A,26/01/83,Ceará,1-1,Remo
A,26/01/83,Maranhão,2-1,River-PI
A,26/01/83,Guarany de Sobral,2-0,Nacional-AM
B,26/01/83,Santa Cruz,4-0,Alecrim
B,26/01/83,CRB,0-1,Itabaiana
B,26/01/83,Campinense,2-1,Central
C,26/01/83,Vitória,2-0,CR Guará
C,26/01/83,Guarapari,2-0,Fluminense de Feira
D,26/01/83,Coritiba,2-1,Grêmio Maringá
D,26/01/83,Atlético Goianiense,2-2,Botafogo-SP
D,26/01/83,Operário-MT,0-1,Itumbiara
E,26/01/83,Volta Redonda,2-1,Operário-MS
E,26/01/83,Guarani,1-0,Uberaba
E,26/01/83,América Mineiro,1-3,Bonsucesso
F,26/01/83,Londrina,2-0,Criciúma
F,26/01/83,Portuguesa,3-0,São Bento
F,26/01/83,Esportivo,1-1,Novo Hamburgo
C,27/01/83,Bangu,2-0,Americano
A,30/01/83,Guarany de Sobral,2-0,Ceará
A,30/01/83,River-PI,2-1,Remo
A,30/01/83,Maranhão,2-0,Nacional-AM
B,30/01/83,Central,1-0,CRB
B,30/01/83,Itabaiana,0-0,Santa Cruz
B,30/01/83,Alecrim,2-2,Campinense
C,30/01/83,Fluminense de Feira,1-1,Bangu
C,30/01/83,Americano,3-1,Vitória
C,30/01/83,CR Guará,2-1,Guarapari
D,30/01/83,Itumbiara,2-2,Coritiba
D,30/01/83,Botafogo-SP,2-1,Grêmio Maringá
D,30/01/83,Operário-MT,1-2,Atlético Goianiense
E,30/01/83,Bonsucesso,2-4,Guarani
E,30/01/83,Uberaba,3-2,Volta Redonda
E,30/01/83,Operário-MS,6-0,América Mineiro
F,30/01/83,Novo Hamburgo,1-1,Portuguesa
F,30/01/83,São Bento,1-1,Londrina
