Rodada,Data,Time da Casa,Placar,Time Visitante
1,13/05/16,Vila Nova,3-1,Bragantino
1,13/05/16,Oeste,0-1,Atlético Goianiense
1,13/05/16,Tupi,0-1,Goiás
1,14/05/16,GE Brasil,2-0,Paraná
1,14/05/16,Ceará,2-2,Paysandu
1,14/05/16,Londrina,0-1,CRB
1,14/05/16,Sampaio Corrêa,0-4,Vasco
1,14/05/16,Criciúma,1-0,Náutico
1,14/05/16,Bahia,2-1,Avaí
1,14/05/16,Luverdense,1-1,Joinville
2,17/05/16,Bragantino,0-1,Luverdense
2,17/05/16,Náutico,3-2,Vila Nova
2,20/05/16,Atlético Goianiense,1-0,GE Brasil
2,20/05/16,Goiás,1-1,Londrina
2,20/05/16,Joinville,0-0,Criciúma
2,21/05/16,Avaí,2-0,Sampaio Corrêa
2,21/05/16,Paysandu,1-1,Oeste
2,21/05/16,Vasco,1-0,Tupi
2,21/05/16,CRB,0-3,Ceará
2,21/05/16,Paraná,0-0,Bahia
3,24/05/16,GE Brasil,2-0,Bragantino
3,24/05/16,Ceará,0-1,Atlético Goianiense
3,24/05/16,Londrina,1-0,Náutico
3,24/05/16,Oeste,2-1,CRB
3,24/05/16,Sampaio Corrêa,1-2,Paraná
3,24/05/16,Criciúma,3-1,Goiás
3,24/05/16,Luverdense,1-1,Avaí
3,24/05/16,Tupi,5-1,Paysandu
3,24/05/16,Vila Nova,0-2,Vasco
3,25/05/16,Bahia,1-0,Joinville
4,27/05/16,CRB,2-1,Criciúma
4,27/05/16,Goiás,1-1,GE Brasil
4,27/05/16,Paraná,2-1,Oeste
4,27/05/16,Náutico,5-0,Sampaio Corrêa
4,28/05/16,Atlético Goianiense,2-1,Vila Nova
4,28/05/16,Avaí,4-2,Ceará
4,28/05/16,Joinville,1-1,Londrina
4,28/05/16,Vasco,4-3,Bahia
4,28/05/16,Bragantino,2-1,Tupi
4,28/05/16,Paysandu,2-1,Luverdense
5,31/05/16,Bahia,0-0,Náutico
5,31/05/16,GE Brasil,1-0,Paysandu
5,31/05/16,Ceará,2-1,Goiás
5,31/05/16,Criciúma,1-0,Avaí
5,31/05/16,Londrina,1-1,Paraná
5,31/05/16,Sampaio Corrêa,0-0,Bragantino
5,31/05/16,Vila Nova,1-2,CRB
5,31/05/16,Luverdense,3-2,Atlético Goianiense
5,31/05/16,Oeste,1-1,Vasco
5,31/05/16,Tupi,1-2,Joinville
6,03/06/16,Bahia,3-0,Paysandu
6,03/06/16,GE Brasil,1-1,Luverdense
6,03/06/16,Vila Nova,0-0,Paraná
6,03/06/16,Náutico,2-0,Joinville
6,04/06/16,Londrina,1-0,Tupi
6,04/06/16,Oeste,1-0,Criciúma
6,04/06/16,Sampaio Corrêa,2-3,Ceará
6,04/06/16,Vasco,1-0,Goiás
6,04/06/16,Atlético Goianiense,1-0,Bragantino
6,04/06/16,Avaí,2-1,CRB
7,07/06/16,Bragantino,1-0,Avaí
7,07/06/16,CRB,2-1,Sampaio Corrêa
7,07/06/16,Criciúma,3-0,GE Brasil
7,07/06/16,Paraná,0-0,Atlético Goianiense
7,07/06/16,Paysandu,1-3,Náutico
7,07/06/16,Tupi,0-1,Oeste
7,07/06/16,Ceará,1-0,Londrina
7,07/06/16,Goiás,0-2,Bahia
7,07/06/16,Joinville,0-2,Vasco
7,07/06/16,Luverdense,0-2,Vila Nova
8,10/06/16,Bahia,3-0,CRB
8,10/06/16,Goiás,1-1,Oeste
8,10/06/16,Sampaio Corrêa,1-0,Criciúma
8,11/06/16,Avaí,0-1,Joinville
8,11/06/16,GE Brasil,1-0,Tupi
8,11/06/16,Londrina,1-0,Vila Nova
8,11/06/16,Náutico,5-1,Paraná
8,11/06/16,Atlético Goianiense,2-1,Vasco
8,11/06/16,Bragantino,0-0,Paysandu
8,11/06/16,Luverdense,2-0,Ceará
9,14/06/16,Criciúma,3-2,Bahia
9,14/06/16,Joinville,0-0,Atlético Goianiense
9,14/06/16,Oeste,1-1,Londrina
9,14/06/16,Paraná,2-0,Goiás
9,14/06/16,Tupi,0-0,Luverdense
9,14/06/16,Vasco,3-2,Náutico
9,14/06/16,Vila Nova,1-0,Sampaio Corrêa
9,14/06/16,Ceará,3-0,GE Brasil
9,14/06/16,CRB,2-1,Bragantino
9,14/06/16,Paysandu,1-0,Avaí
10,17/06/16,Joinville,1-1,Ceará
10,17/06/16,Paraná,1-2,Luverdense
10,17/06/16,Sampaio Corrêa,1-1,GE Brasil
10,17/06/16,Goiás,2-0,Avaí
10,18/06/16,Atlético Goianiense,1-2,CRB
10,18/06/16,Bahia,1-2,Londrina
10,18/06/16,Criciúma,2-2,Tupi
10,18/06/16,Náutico,1-1,Bragantino
10,18/06/16,Vasco,0-2,Paysandu
10,18/06/16,Oeste,1-3,Vila Nova
11,21/06/16,Avaí,1-1,Atlético Goianiense
11,21/06/16,Ceará,1-0,Oeste
11,21/06/16,CRB,1-1,Paraná
11,21/06/16,Londrina,0-1,Vasco
11,21/06/16,Paysandu,1-0,Joinville
11,21/06/16,Tupi,2-1,Bahia
11,21/06/16,Bragantino,0-1,Goiás
11,21/06/16,GE Brasil,0-0,Náutico
11,21/06/16,Luverdense,0-0,Sampaio Corrêa
11,21/06/16,Vila Nova,2-3,Criciúma
12,24/06/16,Criciúma,1-1,Bragantino
12,24/06/16,Paysandu,0-0,Atlético Goianiense
12,24/06/16,GE Brasil,2-1,Bahia
12,24/06/16,Luverdense,2-1,Londrina
12,25/06/16,Paraná,1-0,Joinville
12,25/06/16,Vila Nova,1-1,Goiás
