Rodada,Data,Time da Casa,Placar,Time Visitante
1,13/04/18,Fortaleza,2-1,Guarani
1,13/04/18,Oeste,2-0,CRB
1,13/04/18,Atlético Goianiense,3-2,Criciúma
1,13/04/18,Figueirense,2-1,Juventude
1,14/04/18,GE Brasil,1-1,São Bento
1,14/04/18,Vila Nova,1-0,Avaí
1,14/04/18,CSA,2-1,Goiás
1,14/04/18,Londrina,1-0,Boa Esporte
1,14/04/18,Sampaio Corrêa,2-0,Coritiba
1,14/04/18,Ponte Preta,0-1,Paysandu
2,17/04/18,Boa Esporte,0-2,Fortaleza
2,17/04/18,Coritiba,1-0,Atlético Goianiense
2,20/04/18,Juventude,1-1,Oeste
2,20/04/18,São Bento,2-1,CSA
2,20/04/18,Paysandu,1-0,Londrina
2,21/04/18,Guarani,2-0,Sampaio Corrêa
2,21/04/18,Avaí,2-2,GE Brasil
2,21/04/18,Goiás,0-2,Figueirense
2,21/04/18,CRB,0-1,Vila Nova
2,21/04/18,Criciúma,0-1,Ponte Preta
3,24/04/18,Atlético Goianiense,3-2,Guarani
3,24/04/18,Fortaleza,3-1,CRB
3,27/04/18,Figueirense,2-0,Boa Esporte
3,27/04/18,CSA,5-1,Oeste
3,27/04/18,Coritiba,2-1,Criciúma
3,28/04/18,Juventude,1-3,Avaí
3,28/04/18,Vila Nova,3-1,Sampaio Corrêa
3,28/04/18,Paysandu,2-1,GE Brasil
3,28/04/18,Ponte Preta,0-1,Londrina
3,28/04/18,São Bento,1-1,Goiás
4,01/05/18,Criciúma,1-3,CSA
4,01/05/18,Boa Esporte,1-2,Juventude
4,01/05/18,GE Brasil,1-0,Figueirense
4,01/05/18,Londrina,1-1,Fortaleza
4,04/05/18,Sampaio Corrêa,1-1,Paysandu
4,04/05/18,CRB,3-1,Atlético Goianiense
4,04/05/18,Oeste,1-1,Coritiba
4,05/05/18,Avaí,1-1,São Bento
4,05/05/18,Goiás,1-3,Vila Nova
4,05/05/18,Guarani,2-3,Ponte Preta
5,07/05/18,Sampaio Corrêa,2-3,CRB
5,08/05/18,Guarani,1-0,Criciúma
5,08/05/18,Coritiba,1-0,GE Brasil
5,11/05/18,Juventude,1-1,Paysandu
5,11/05/18,Atlético Goianiense,0-0,Londrina
5,12/05/18,São Bento,1-0,Oeste
