Rodada,Data,Time da Casa,Placar,Time Visitante
1,07/07/07,São Raimundo-RR,1-2,Fast Clube
8,07/07/07,Atlético-BA,3-3,Linhares FC
12,07/07/07,Rio Claro,1-1,Volta Redonda
14,07/07/07,Juventus-SP,1-1,Democrata-GV
15,07/07/07,Roma Apucarana,1-0,Chapecoense
2,07/07/07,Amapá,1-0,São Raimundo-AM
3,07/07/07,Ananindeua,1-0,Araguaína
5,07/07/07,Potiguar,1-1,Nacional-PB
5,07/07/07,Porto-PE,2-1,Icasa
6,07/07/07,Vera Cruz-PE,2-4,Central
6,07/07/07,Atlético-PB,1-0,ABC
7,07/07/07,Confiança,0-0,Bahia
7,07/07/07,ASA,0-0,América-SE
8,07/07/07,Poções,0-2,Coruripe
9,07/07/07,Ceilândia,0-1,Atlético Goianiense
9,07/07/07,CRAC,2-0,Cacerense
10,07/07/07,Itumbiara,2-0,Botafogo-DF
11,07/07/07,America-RJ,3-0,Tupi
13,07/07/07,CENE,1-0,Bragantino
13,07/07/07,Sertãozinho,1-2,Águia Negra
14,07/07/07,Villa Nova-MG,0-0,Madureira
15,07/07/07,Ulbra,1-1,Paranavaí
16,07/07/07,Joinville,1-0,Caxias
16,07/07/07,Esportivo,0-1,Galo Maringá
1,07/07/07,Jaruense,1-1,Rio Branco-AC
2,07/07/07,Nacional-AM,3-2,Tuna Luso
4,07/07/07,Barras,2-0,Sampaio Corrêa
4,07/07/07,Itapipoca,1-3,River-PI
10,07/07/07,Grêmio Jaciara,0-1,Vila Nova
11,07/07/07,Jaguaré,2-0,Guarani
3,07/07/07,Imperatriz,1-0,Paysandu
12,07/07/07,Friburguense,0-0,Noroeste
4,13/07/07,Sampaio Corrêa,2-1,Itapipoca
1,14/07/07,São Raimundo-RR,2-2,Rio Branco-AC
1,14/07/07,Fast Clube,3-1,Jaruense
2,14/07/07,São Raimundo-AM,2-1,Nacional-AM
8,14/07/07,Linhares FC,1-0,Poções
9,14/07/07,Cacerense,0-0,Ceilândia
13,14/07/07,Águia Negra,2-2,CENE
14,14/07/07,Madureira,0-0,Juventus-SP
9,14/07/07,Atlético Goianiense,2-0,CRAC
10,14/07/07,Botafogo-DF,1-2,Grêmio Jaciara
2,14/07/07,Amapá,3-0,Tuna Luso
3,14/07/07,Paysandu,3-3,Ananindeua
4,14/07/07,River-PI,0-0,Barras
5,14/07/07,Nacional-PB,1-0,Porto-PE
6,14/07/07,Central,0-0,Atlético-PB
7,14/07/07,Bahia,2-0,ASA
10,14/07/07,Vila Nova,2-0,Itumbiara
11,14/07/07,Tupi,3-2,Jaguaré
11,14/07/07,Guarani,0-0,America-RJ
12,14/07/07,Noroeste,0-0,Rio Claro
12,14/07/07,Volta Redonda,1-0,Friburguense
13,14/07/07,Bragantino,4-1,Sertãozinho
14,14/07/07,Democrata-GV,3-2,Villa Nova-MG
15,14/07/07,Chapecoense,0-2,Ulbra
15,14/07/07,Paranavaí,1-4,Roma Apucarana
16,14/07/07,Galo Maringá,1-2,Joinville
16,14/07/07,Caxias,1-2,Esportivo
3,14/07/07,Imperatriz,1-1,Araguaína
5,14/07/07,Icasa,0-0,Potiguar
6,14/07/07,ABC,4-0,Vera Cruz-PE
7,14/07/07,América-SE,0-3,Confiança
8,14/07/07,Coruripe,2-0,Atlético-BA
8,18/07/07,Atlético-BA,2-1,Poções
8,18/07/07,Linhares FC,1-1,Coruripe
12,18/07/07,Rio Claro,1-1,Friburguense
14,18/07/07,Juventus-SP,1-1,Villa Nova-MG
10,18/07/07,Botafogo-DF,1-2,Vila Nova
15,18/07/07,Roma Apucarana,3-1,Ulbra
2,18/07/07,Tuna Luso,1-0,São Raimundo-AM
3,18/07/07,Ananindeua,0-0,Imperatriz
1,18/07/07,Jaruense,4-3,São Raimundo-RR
1,18/07/07,Rio Branco-AC,1-0,Fast Clube
4,18/07/07,Barras,0-3,Itapipoca
13,18/07/07,Águia Negra,0-0,Bragantino
2,18/07/07,Nacional-AM,3-0,Amapá
3,18/07/07,Araguaína,1-0,Paysandu
4,18/07/07,Sampaio Corrêa,1-0,River-PI
5,18/07/07,Icasa,0-1,Nacional-PB
5,18/07/07,Porto-PE,3-3,Potiguar
6,18/07/07,ABC,2-1,Central
6,18/07/07,Atlético-PB,1-0,Vera Cruz-PE
9,18/07/07,CRAC,2-0,Ceilândia
9,18/07/07,Cacerense,2-1,Atlético Goianiense
10,18/07/07,Itumbiara,3-1,Grêmio Jaciara
11,18/07/07,Tupi,0-1,Guarani
11,18/07/07,America-RJ,2-1,Jaguaré
12,18/07/07,Volta Redonda,3-0,Noroeste
13,18/07/07,Sertãozinho,1-0,CENE
14,18/07/07,Democrata-GV,0-0,Madureira
15,18/07/07,Chapecoense,3-0,Paranavaí
16,18/07/07,Galo Maringá,0-0,Caxias
16,18/07/07,Esportivo,1-0,Joinville
7,19/07/07,América-SE,0-1,Bahia
7,19/07/07,ASA,1-2,Confiança
11,21/07/07,Jaguaré,3-2,America-RJ
12,22/07/07,Friburguense,1-0,Rio Claro
13,22/07/07,CENE,2-2,Sertãozinho
14,22/07/07,Madureira,0-2,Democrata-GV
9,22/07/07,Atlético Goianiense,2-1,Cacerense
15,22/07/07,Ulbra,0-0,Roma Apucarana
2,22/07/07,Tuna Luso,2-0,Amapá
2,22/07/07,Nacional-AM,1-1,São Raimundo-AM
3,22/07/07,Ananindeua,1-0,Paysandu
3,22/07/07,Araguaína,1-1,Imperatriz
4,22/07/07,Itapipoca,1-2,Barras
6,22/07/07,Vera Cruz-PE,1-0,Atlético-PB
6,22/07/07,Central,4-4,ABC
7,22/07/07,Confiança,4-2,ASA
7,22/07/07,Bahia,2-0,América-SE
8,22/07/07,Poções,1-1,Atlético-BA
9,22/07/07,Ceilândia,3-2,CRAC
10,22/07/07,Vila Nova,4-0,Botafogo-DF
11,22/07/07,Guarani,3-1,Tupi
12,22/07/07,Noroeste,3-0,Volta Redonda
13,22/07/07,Bragantino,2-0,Águia Negra
14,22/07/07,Villa Nova-MG,0-0,Juventus-SP
15,22/07/07,Paranavaí,1-1,Chapecoense
16,22/07/07,Joinville,2-0,Esportivo
16,22/07/07,Caxias,2-2,Galo Maringá
1,22/07/07,Jaruense,0-0,Fast Clube
1,22/07/07,Rio Branco-AC,5-1,São Raimundo-RR
