Rodada,Data,Time da Casa,Placar,Time Visitante
B,13/05/17,Tombense,1-1,Tupi
B,13/05/17,Mogi Mirim,0-0,São Bento
A,13/05/17,Moto Club,1-2,Sampaio Corrêa
B,13/05/17,Volta Redonda,3-1,Macaé
B,13/05/17,Bragantino,2-2,Botafogo-SP
B,14/05/17,Ypiranga-RS,2-2,Joinville
A,14/05/17,CSA,3-0,ASA
A,14/05/17,Botafogo-PB,0-0,Cuiabá
A,14/05/17,Remo,1-0,Fortaleza
A,15/05/17,Confiança,2-1,Salgueiro
A,19/05/17,Fortaleza,1-0,Botafogo-PB
B,20/05/17,Macaé,1-0,Bragantino
A,20/05/17,Sampaio Corrêa,0-2,CSA
B,20/05/17,Tupi,0-2,Ypiranga-RS
A,20/05/17,ASA,1-0,Remo
B,20/05/17,São Bento,2-1,Tombense
B,20/05/17,Botafogo-SP,2-0,Mogi Mirim
A,21/05/17,Salgueiro,2-0,Moto Club
B,21/05/17,Joinville,2-0,Volta Redonda
A,21/05/17,Cuiabá,1-2,Confiança
B,26/05/17,Joinville,1-1,Tupi
B,27/05/17,Tombense,2-1,Mogi Mirim
A,27/05/17,Moto Club,4-0,Confiança
B,27/05/17,Bragantino,1-0,Ypiranga-RS
B,27/05/17,São Bento,2-1,Macaé
A,27/05/17,Salgueiro,1-2,Fortaleza
A,28/05/17,ASA,0-1,Sampaio Corrêa
A,28/05/17,Botafogo-PB,2-0,CSA
A,28/05/17,Remo,1-1,Cuiabá
B,29/05/17,Volta Redonda,2-0,Botafogo-SP
B,03/06/17,Mogi Mirim,2-4,Bragantino
A,03/06/17,Sampaio Corrêa,1-1,Cuiabá
B,03/06/17,Volta Redonda,2-0,Tombense
B,03/06/17,Tupi,1-0,São Bento
A,03/06/17,Fortaleza,3-0,ASA
B,04/06/17,Ypiranga-RS,1-1,Macaé
A,04/06/17,CSA,2-1,Moto Club
A,04/06/17,Botafogo-PB,1-0,Salgueiro
