Rodada,Data,Time da Casa,Placar,Time Visitante
B,27/04/19,Tombense,1-1,São José-RS
B,27/04/19,Volta Redonda,3-0,Atlético-AC
B,27/04/19,Ypiranga-RS,0-1,Paysandu
A,27/04/19,Imperatriz,2-0,Globo FC
B,27/04/19,Remo,1-0,Boa Esporte
A,28/04/19,Confiança,0-2,Sampaio Corrêa
A,28/04/19,Botafogo-PB,1-1,Ferroviário
B,28/04/19,Luverdense,0-0,Juventude
A,28/04/19,ABC,2-0,Náutico
A,29/04/19,Santa Cruz,2-2,Treze
B,04/05/19,São José-RS,2-0,Luverdense
A,04/05/19,Globo FC,2-0,Confiança
A,04/05/19,Sampaio Corrêa,1-1,Botafogo-PB
B,04/05/19,Juventude,1-1,Remo
A,04/05/19,Náutico,4-2,Imperatriz
A,05/05/19,Treze,0-0,ABC
B,05/05/19,Boa Esporte,1-1,Volta Redonda
A,05/05/19,Ferroviário,3-0,Santa Cruz
B,05/05/19,Atlético-AC,1-1,Ypiranga-RS
B,06/05/19,Paysandu,1-0,Tombense
B,11/05/19,Volta Redonda,2-0,Tombense
B,11/05/19,Luverdense,0-1,Remo
A,11/05/19,Imperatriz,2-2,Treze
B,11/05/19,Paysandu,0-1,Juventude
A,12/05/19,Globo FC,0-1,Sampaio Corrêa
B,12/05/19,Ypiranga-RS,2-0,São José-RS
A,12/05/19,Confiança,1-0,ABC
B,12/05/19,Boa Esporte,0-0,Atlético-AC
A,12/05/19,Náutico,0-1,Ferroviário
A,13/05/19,Botafogo-PB,1-1,Santa Cruz
B,18/05/19,Tombense,1-1,Luverdense
A,18/05/19,Santa Cruz,3-3,Sampaio Corrêa
A,18/05/19,Imperatriz,0-0,Confiança
A,18/05/19,Treze,0-1,Náutico
A,19/05/19,ABC,1-2,Botafogo-PB
B,19/05/19,Juventude,2-0,Boa Esporte
B,19/05/19,Volta Redonda,0-0,Paysandu
B,19/05/19,Atlético-AC,2-2,São José-RS
A,20/05/19,Ferroviário,1-0,Globo FC
B,20/05/19,Remo,0-0,Ypiranga-RS
A,25/05/19,Confiança,1-1,Náutico
B,25/05/19,São José-RS,1-1,Juventude
A,25/05/19,Santa Cruz,2-1,ABC
B,26/05/19,Ypiranga-RS,0-1,Tombense
B,26/05/19,Remo,2-0,Atlético-AC
A,26/05/19,Globo FC,3-1,Treze
A,26/05/19,Sampaio Corrêa,3-1,Ferroviário
B,26/05/19,Luverdense,1-1,Volta Redonda
A,26/05/19,Botafogo-PB,2-1,Imperatriz
B,26/05/19,Boa Esporte,2-0,Paysandu
B,01/06/19,Volta Redonda,1-2,Ypiranga-RS
A,01/06/19,Náutico,2-2,Globo FC
B,01/06/19,Juventude,3-0,Atlético-AC
A,01/06/19,Imperatriz,0-1,Santa Cruz
A,02/06/19,ABC,2-4,Ferroviário
A,02/06/19,Treze,3-0,Sampaio Corrêa
A,02/06/19,Confiança,3-0,Botafogo-PB
B,02/06/19,Luverdense,1-1,Boa Esporte
B,02/06/19,Paysandu,1-1,São José-RS
B,03/06/19,Tombense,2-2,Remo
A,08/06/19,ABC,2-4,Imperatriz
B,08/06/19,São José-RS,2-0,Boa Esporte
B,08/06/19,Remo,2-1,Volta Redonda
B,08/06/19,Atlético-AC,1-1,Paysandu
B,08/06/19,Tombense,1-0,Juventude
A,09/06/19,Santa Cruz,3-1,Confiança
A,09/06/19,Botafogo-PB,3-1,Globo FC
B,09/06/19,Ypiranga-RS,0-0,Luverdense
A,10/06/19,Sampaio Corrêa,0-2,Náutico
A,10/06/19,Ferroviário,3-2,Treze
B,13/06/19,São José-RS,1-0,Remo
B,14/06/19,Juventude,1-0,Volta Redonda
A,15/06/19,Ferroviário,2-1,Imperatriz
B,15/06/19,Paysandu,0-0,Luverdense
A,15/06/19,Sampaio Corrêa,1-0,ABC
A,16/06/19,Treze,1-3,Confiança
B,16/06/19,Boa Esporte,2-1,Ypiranga-RS
B,16/06/19,Atlético-AC,2-1,Tombense
