Rodada,Data,Time da Casa,Placar,Time Visitante
1F,08/03/81,Atlético-BA,0-0,Capelense
1F,08/03/81,Corumbaense,0-1,Dom Bosco
1F,08/03/81,Santo Amaro-PE,1-0,Auto Esporte
1F,08/03/81,JMalucelli,0-1,Figueirense
1F,08/03/81,Izabelense,2-0,América-AM
1F,08/03/81,AA Colatina,1-3,Olaria
1F,08/03/81,São Borja,0-0,Joaçaba
1F,08/03/81,Baraúnas,1-0,Icasa
1F,08/03/81,Taguatinga,1-0,Itumbiara
1F,08/03/81,Guarani-MG,1-0,Sergipe
1F,08/03/81,Moto Club,1-0,Piauí
1F,08/03/81,Madureira,0-1,Paranavaí
1F,15/03/81,Capelense,0-0,Atlético-BA
1F,15/03/81,Dom Bosco,3-3,Corumbaense
1F,15/03/81,Auto Esporte,3-3,Santo Amaro-PE
1F,15/03/81,Figueirense,0-0,JMalucelli
1F,15/03/81,América-AM,4-2,Izabelense
1F,15/03/81,Olaria,1-1,AA Colatina
1F,15/03/81,Joaçaba,1-3,São Borja
1F,15/03/81,Icasa,1-3,Baraúnas
1F,15/03/81,Itumbiara,3-0,Taguatinga
1F,15/03/81,Sergipe,1-2,Guarani-MG
1F,15/03/81,Piauí,5-0,Moto Club
1F,15/03/81,Paranavaí,5-1,Madureira
1F,17/03/81,América-AM,0-0(0-2 Pen.),Izabelense
1F,17/03/81,Capelense,0-0(3-4 Pen.),Atlético-BA
2F,21/03/81,Itumbiara,1-3,Dom Bosco
2F,21/03/81,Santo Amaro-PE,1-1,Baraúnas
2F,21/03/81,Atlético-BA,2-1,Guarani-MG
2F,21/03/81,Olaria,2-0,Paranavaí
2F,21/03/81,Figueirense,1-0,São Borja
2F,21/03/81,Izabelense,1-0,Piauí
2F,26/03/81,Dom Bosco,1-1,Itumbiara
2F,28/03/81,Baraúnas,0-1,Santo Amaro-PE
2F,28/03/81,Guarani-MG,2-1,Atlético-BA
2F,28/03/81,Paranavaí,0-1,Olaria
2F,28/03/81,São Borja,3-0,Figueirense
2F,28/03/81,Piauí,0-0,Izabelense
A,02/04/81,São Borja,2-0,Olaria
B,02/04/81,Guarani-MG,0-0,Santo Amaro-PE
A,05/04/81,Olaria,2-0,Dom Bosco
B,05/04/81,Santo Amaro-PE,1-0,Izabelense
A,08/04/81,Dom Bosco,2-2,São Borja
B,08/04/81,Izabelense,2-1,Guarani-MG
A,12/04/81,Olaria,1-0,São Borja
B,12/04/81,Santo Amaro-PE,2-0,Guarani-MG
A,16/04/81,Dom Bosco,1-0,Olaria
B,16/04/81,Izabelense,1-1,Santo Amaro-PE
A,19/04/81,São Borja,0-0,Dom Bosco
B,19/04/81,Guarani-MG,2-1,Izabelense
F,25/04/81,Olaria,4-0,Santo Amaro-PE
F,01/05/81,Santo Amaro-PE,1-0,Olaria
