Rodada,Data,Time da Casa,Placar,Time Visitante
A,08/09/01,Rio Negro-AM,1-1,Rio Negro-RR
B,08/09/01,Moto Club,1-3,Ferroviário
C,08/09/01,Coríntians-RN,3-0,Botafogo-PB
C,08/09/01,São Gonçalo-RN,1-1,Desportiva Guarabira
D,08/09/01,Confiança,2-1,ASA
F,08/09/01,Cachoeiro,0-2,Feirense
G,08/09/01,Madureira,5-2,Atlético Sorocaba
A,09/09/01,Genus,2-2,Águia
A,09/09/01,Tiradentes-PA,1-2,Ypiranga-AP
B,09/09/01,Caxiense,0-1,Guarany de Sobral
D,09/09/01,Itabaiana,2-4,Corinthians-AL
E,09/09/01,Brasiliense,1-1,CENE
E,09/09/01,Goiânia,2-0,União Rondonópolis
E,09/09/01,Real-GO,0-1,Atlético Goianiense
F,09/09/01,Estrela do Norte,1-0,Juazeiro
G,09/09/01,Olaria,0-3,Bangu
G,09/09/01,Santo André,1-2,Paulista
H,09/09/01,Atl. Três Corações,1-0,Uberlândia
H,09/09/01,Tupi,2-2,Mamoré
H,09/09/01,Villa Nova-MG,1-0,Ipatinga
I,09/09/01,Friburguense,2-2,União Bandeirante
I,09/09/01,Volta Redonda,1-0,Ituano
J,09/09/01,GE Brasil,1-0,Pelotas
J,09/09/01,Passo Fundo,0-0,Marcílio Dias
J,09/09/01,São José,2-1,Iraty
I,12/09/01,Friburguense,0-0,Ituano
A,12/09/01,Andirá-AC,0-1,Rio Negro-RR
A,12/09/01,Genus,0-2,Tiradentes-PA
B,12/09/01,Caxiense,0-0,Ferroviário
B,12/09/01,Moto Club,1-1,Guarany de Sobral
C,12/09/01,Coríntians-RN,1-1,Desportiva Guarabira
C,12/09/01,São Gonçalo-RN,0-0,Botafogo-PB
D,12/09/01,Itabaiana,1-0,ASA
E,12/09/01,Comercial-MS,1-1,Atlético Goianiense
E,12/09/01,Goiânia,0-4,Brasiliense
F,12/09/01,Cachoeiro,3-5,Juazeiro
G,12/09/01,America-RJ,1-0,Bangu
G,12/09/01,Atlético Sorocaba,0-0,Paulista
G,12/09/01,Santo André,0-2,Madureira
H,12/09/01,Atl. Três Corações,1-0,Tupi
H,12/09/01,Mamoré,1-1,Uberlândia
H,12/09/01,Uberaba,0-1,Ipatinga
I,12/09/01,Volta Redonda,1-2,União Bandeirante
J,12/09/01,GE Brasil,1-0,São José
J,12/09/01,Iraty,2-2,Pelotas
J,12/09/01,Tubarão FC,2-0,Marcílio Dias
A,13/09/01,Ypiranga-AP,0-0,Águia
E,13/09/01,CENE,3-0,União Rondonópolis
F,13/09/01,Estrela do Norte,1-3,Feirense
B,15/09/01,Ferroviário,1-0,Tocantinópolis
C,15/09/01,Botafogo-PB,0-1,Treze
C,15/09/01,Desportiva Guarabira,1-1,Atlético-PB
E,15/09/01,CENE,2-1,Real-GO
G,15/09/01,Paulista,3-1,Madureira
H,15/09/01,Mamoré,1-0,Villa Nova-MG
H,15/09/01,Uberaba,2-1,Atl. Três Corações
H,15/09/01,Uberlândia,2-1,Tupi
D,16/09/01,ASA,1-3,Central
F,16/09/01,Catuense,0-0,Cachoeiro
I,16/09/01,Mogi Mirim,2-1,Volta Redonda
A,16/09/01,Águia,1-2,Tiradentes-PA
A,16/09/01,Andirá-AC,2-1,Genus
