Rodada,Data,Time da Casa,Placar,Time Visitante
1F,21/01/18,Jacobina,1-2,Jequié
1F,21/01/18,Bahia de Feira,1-0,Bahia
1F,21/01/18,Atlântico-BA,1-3,Vitória da Conquista
1F,21/01/18,Vitória,2-2,Juazeirense
1F,24/01/18,Jequié,2-2,Bahia de Feira
1F,24/01/18,Juazeirense,1-0,Jacobina
1F,24/01/18,Fluminense de Feira,2-1,Atlântico-BA
1F,24/01/18,Bahia,2-1,Jacuipense
1F,24/01/18,Vitória da Conquista,0-2,Vitória
1F,27/01/18,Juazeirense,2-0,Jacuipense
1F,27/01/18,Bahia,0-0,Fluminense de Feira
1F,27/01/18,Vitória da Conquista,0-1,Jequié
1F,28/01/18,Atlântico-BA,1-2,Vitória
1F,28/01/18,Bahia de Feira,2-0,Jacobina
1F,04/02/18,Jacobina,0-0,Bahia
1F,04/02/18,Vitória,3-0,Bahia de Feira
1F,04/02/18,Jacuipense,1-1,Atlântico-BA
1F,04/02/18,Vitória da Conquista,1-2,Juazeirense
1F,04/02/18,Fluminense de Feira,2-1,Jequié
1F,07/02/18,Bahia,6-1,Vitória da Conquista
1F,07/02/18,Jequié,1-0,Atlântico-BA
1F,07/02/18,Jacobina,0-2,Fluminense de Feira
1F,08/02/18,Juazeirense,3-0,Bahia de Feira
1F,14/02/18,Vitória da Conquista,2-1,Jacuipense
1F,17/02/18,Atlântico-BA,1-2,Jacobina
1F,18/02/18,Jacuipense,1-0,Fluminense de Feira
1F,18/02/18,Vitória,WO,Bahia
1F,18/02/18,Juazeirense,2-1,Jequié
1F,21/02/18,Fluminense de Feira,0-2,Bahia de Feira
1F,22/02/18,Jacuipense,0-1,Vitória
1F,24/02/18,Bahia de Feira,3-0,Vitória da Conquista
1F,25/02/18,Jacuipense,4-0,Jacobina
1F,25/02/18,Fluminense de Feira,3-1,Juazeirense
1F,25/02/18,Bahia,2-1,Atlântico-BA
1F,25/02/18,Jequié,1-5,Vitória
1F,04/03/18,Juazeirense,1-2,Bahia
1F,04/03/18,Vitória,2-1,Jacobina
1F,04/03/18,Vitória da Conquista,1-2,Fluminense de Feira
1F,04/03/18,Bahia de Feira,2-2,Atlântico-BA
1F,04/03/18,Jequié,0-1,Jacuipense
1F,07/03/18,Bahia,6-1,Jequié
1F,07/03/18,Fluminense de Feira,1-2,Vitória
1F,07/03/18,Atlântico-BA,1-3,Juazeirense
1F,07/03/18,Jacuipense,0-1,Bahia de Feira
1F,07/03/18,Jacobina,2-0,Vitória da Conquista
SF,17/03/18,Juazeirense,0-0,Bahia
SF,18/03/18,Bahia de Feira,1-1,Vitória
SF,24/03/18,Vitória,3-2,Bahia de Feira
SF,25/03/18,Bahia,3-0,Juazeirense
F,01/04/18,Bahia,2-1,Vitória
F,08/04/18,Vitória,0-1,Bahia
