Rodada,Data,Time da Casa,Placar,Time Visitante
B,23/01/99,Ypiranga-BA,0-1,Galícia
B,24/01/99,Bahia,2-0,Atlético-BA
B,24/01/99,Cruzeiro-BA,1-2,Vitória
B,24/01/99,Camaçari,0-2,Poções
B,24/01/99,Juazeiro,2-2,Conquista-BA
B,30/01/99,Galícia,2-2,Cruzeiro-BA
B,31/01/99,Vitória,3-0,Poções
B,31/01/99,Conquista-BA,1-0,Bahia
B,31/01/99,Atlético-BA,0-1,Ypiranga-BA
B,31/01/99,Juazeiro,2-1,Camaçari
B,07/02/99,Bahia,1-1,Vitória
B,07/02/99,Cruzeiro-BA,1-1,Conquista-BA
B,07/02/99,Atlético-BA,2-1,Juazeiro
B,07/02/99,Poções,1-1,Galícia
B,07/02/99,Camaçari,4-0,Ypiranga-BA
B,21/02/99,Vitória,2-2,Juazeiro
B,21/02/99,Galícia,1-4,Bahia
B,21/02/99,Camaçari,2-2,Cruzeiro-BA
B,21/02/99,Poções,2-0,Atlético-BA
B,21/02/99,Conquista-BA,3-0,Ypiranga-BA
B,28/02/99,Bahia,5-0,Camaçari
B,28/02/99,Ypiranga-BA,0-2,Vitória
B,28/02/99,Cruzeiro-BA,2-3,Atlético-BA
B,28/02/99,Conquista-BA,1-0,Poções
B,28/02/99,Juazeiro,1-0,Galícia
SF,07/03/99,Conquista-BA,2-5,Vitória
SF,07/03/99,Juazeiro,0-3,Bahia
SF,13/03/99,Bahia,1-1,Juazeiro
SF,14/03/99,Vitória,6-0,Conquista-BA
F,21/03/99,Bahia,1-1,Vitória
F,28/03/99,Vitória,0-1,Bahia
B,03/04/99,Galícia,1-1,Atlético-BA
A,04/04/99,Cruzeiro-BA,1-3,Juazeiro
B,04/04/99,Vitória,7-0,Conquista-BA
A,04/04/99,Poções,2-1,Bahia
A,10/04/99,Ypiranga-BA,0-0,Poções
A,11/04/99,Bahia,3-0,Cruzeiro-BA
B,11/04/99,Camaçari,0-2,Vitória
B,11/04/99,Conquista-BA,4-0,Galícia
A,17/04/99,Ypiranga-BA,1-3,Cruzeiro-BA
A,18/04/99,Juazeiro,0-1,Bahia
B,18/04/99,Galícia,2-4,Camaçari
B,18/04/99,Atlético-BA,0-0,Conquista-BA
A,25/04/99,Juazeiro,5-1,Ypiranga-BA
A,25/04/99,Cruzeiro-BA,1-1,Poções
B,25/04/99,Vitória,0-0,Galícia
B,25/04/99,Camaçari,4-1,Atlético-BA
A,02/05/99,Poções,1-0,Juazeiro
A,02/05/99,Bahia,3-2,Ypiranga-BA
B,02/05/99,Atlético-BA,0-1,Vitória
B,02/05/99,Conquista-BA,1-1,Camaçari
SF,09/05/99,Poções,1-1,Vitória
SF,09/05/99,Camaçari,2-3,Bahia
SF,15/05/99,Bahia,1-1,Camaçari
SF,16/05/99,Vitória,1-0,Poções
F,23/05/99,Bahia,1-1,Vitória
F,30/05/99,Vitória,2-1,Bahia
F,06/06/99,Bahia,2-0,Vitória
F,13/06/99,Vitória,ANU,Bahia
