Rodada,Data,Time da Casa,Placar,Time Visitante
1F,29/01/17,Vitória da Conquista,1-0,Bahia de Feira
1F,29/01/17,Juazeirense,1-2,Vitória
1F,29/01/17,Flamengo de Guanambi,1-1,Galícia
1F,29/01/17,Atlântico-BA,2-2,Jacuipense
1F,29/01/17,Bahia,2-0,Jacobina
1F,01/02/17,Jacobina,1-1,Juazeirense
1F,01/02/17,Jacuipense,0-0,Bahia
1F,02/02/17,Vitória,2-0,Vitória da Conquista
1F,04/02/17,Galícia,1-4,Fluminense de Feira
1F,05/02/17,Bahia de Feira,2-1,Atlântico-BA
1F,08/02/17,Bahia,6-0,Bahia de Feira
1F,08/02/17,Flamengo de Guanambi,0-1,Juazeirense
1F,11/02/17,Atlântico-BA,1-0,Jacobina
1F,11/02/17,Galícia,0-3,Vitória da Conquista
1F,12/02/17,Fluminense de Feira,2-0,Jacuipense
1F,15/02/17,Vitória,6-1,Flamengo de Guanambi
1F,15/02/17,Fluminense de Feira,1-0,Vitória da Conquista
1F,15/02/17,Jacobina,1-1,Bahia de Feira
1F,15/02/17,Juazeirense,2-2,Atlântico-BA
1F,16/02/17,Galícia,1-2,Jacuipense
1F,19/02/17,Flamengo de Guanambi,1-1,Fluminense de Feira
1F,19/02/17,Jacobina,3-0,Galícia
1F,19/02/17,Vitória da Conquista,5-0,Atlântico-BA
1F,19/02/17,Bahia,2-1,Juazeirense
1F,19/02/17,Bahia de Feira,0-1,Vitória
1F,22/02/17,Vitória da Conquista,1-1,Jacobina
1F,22/02/17,Fluminense de Feira,1-1,Bahia
1F,02/03/17,Atlântico-BA,1-1,Flamengo de Guanambi
1F,02/03/17,Galícia,0-1,Vitória
1F,02/03/17,Jacuipense,1-0,Juazeirense
1F,05/03/17,Vitória da Conquista,0-1,Bahia
1F,05/03/17,Juazeirense,1-2,Fluminense de Feira
1F,05/03/17,Bahia de Feira,5-4,Galícia
1F,05/03/17,Vitória,2-0,Atlântico-BA
1F,12/03/17,Jacuipense,2-1,Flamengo de Guanambi
1F,12/03/17,Fluminense de Feira,3-1,Jacobina
1F,18/03/17,Bahia,3-0,Galícia
1F,19/03/17,Vitória,1-0,Jacuipense
1F,19/03/17,Juazeirense,0-0,Vitória da Conquista
1F,19/03/17,Bahia de Feira,1-0,Flamengo de Guanambi
1F,19/03/17,Atlântico-BA,0-1,Fluminense de Feira
1F,26/03/17,Flamengo de Guanambi,0-0,Bahia
1F,26/03/17,Juazeirense,1-0,Galícia
1F,26/03/17,Jacuipense,2-1,Bahia de Feira
1F,26/03/17,Jacobina,1-4,Vitória
1F,02/04/17,Fluminense de Feira,1-2,Bahia de Feira
1F,02/04/17,Jacobina,1-0,Jacuipense
1F,02/04/17,Galícia,0-4,Atlântico-BA
1F,02/04/17,Vitória da Conquista,3-1,Flamengo de Guanambi
1F,05/04/17,Flamengo de Guanambi,1-0,Jacobina
1F,05/04/17,Vitória,6-0,Fluminense de Feira
1F,05/04/17,Bahia de Feira,1-4,Juazeirense
1F,05/04/17,Jacuipense,0-0,Vitória da Conquista
1F,05/04/17,Atlântico-BA,0-3,Bahia
1F,09/04/17,Bahia,1-2,Vitória
SF,16/04/17,Vitória da Conquista,1-1,Vitória
SF,16/04/17,Fluminense de Feira,0-3,Bahia
SF,22/04/17,Bahia,1-0,Fluminense de Feira
SF,23/04/17,Vitória,5-0,Vitória da Conquista
F,03/05/17,Bahia,1-1,Vitória
F,07/05/17,Vitória,0-0,Bahia
