Rodada,Data,Time da Casa,Placar,Time Visitante
1F,22/01/20,Águia Negra,2-0,Pontaporanense
1F,26/01/20,Corumbaense,0-1,Maracaju
1F,01/02/20,Aquidauanense,3-1,SERC
1F,01/02/20,Comercial-MS,1-2,Águia Negra
1F,01/02/20,Costa Rica EC,2-0,Nova Andradina
1F,02/02/20,Operário-MS,4-1,Pontaporanense
1F,05/02/20,SERC,2-1,Operário-MS
1F,05/02/20,Pontaporanense,0-2,Costa Rica EC
1F,05/02/20,Nova Andradina,1-1,Corumbaense
1F,05/02/20,Comercial-MS,3-2,Maracaju
1F,08/02/20,Nova Andradina,0-0,Pontaporanense
1F,09/02/20,SERC,1-1,Comercial-MS
1F,09/02/20,Operário-MS,2-2,Aquidauanense
1F,09/02/20,Costa Rica EC,4-4,Maracaju
1F,09/02/20,Águia Negra,2-1,Corumbaense
1F,15/02/20,Nova Andradina,1-3,Operário-MS
1F,15/02/20,Corumbaense,2-1,SERC
1F,16/02/20,Aquidauanense,1-0,Comercial-MS
1F,16/02/20,Pontaporanense,2-0,Maracaju
1F,16/02/20,Costa Rica EC,2-2,Águia Negra
1F,19/02/20,Águia Negra,2-1,Aquidauanense
1F,22/02/20,SERC,2-0,Costa Rica EC
1F,22/02/20,Comercial-MS,2-0,Operário-MS
1F,22/02/20,Maracaju,1-0,Nova Andradina
1F,22/02/20,Aquidauanense,0-0,Corumbaense
1F,29/02/20,Nova Andradina,0-2,Águia Negra
1F,29/02/20,Maracaju,0-1,Operário-MS
1F,01/03/20,Corumbaense,1-0,Comercial-MS
1F,01/03/20,Pontaporanense,0-2,SERC
1F,01/03/20,Costa Rica EC,1-3,Aquidauanense
1F,04/03/20,SERC,4-1,Nova Andradina
1F,04/03/20,Maracaju,2-2,Águia Negra
1F,04/03/20,Aquidauanense,2-1,Pontaporanense
1F,04/03/20,Operário-MS,1-0,Corumbaense
1F,05/03/20,Comercial-MS,1-0,Costa Rica EC
1F,07/03/20,Maracaju,2-2,SERC
1F,07/03/20,Nova Andradina,2-6,Aquidauanense
1F,08/03/20,Pontaporanense,1-3,Comercial-MS
1F,08/03/20,Águia Negra,0-0,Operário-MS
1F,08/03/20,Costa Rica EC,1-0,Corumbaense
1F,14/03/20,Operário-MS,2-1,Costa Rica EC
1F,14/03/20,Aquidauanense,0-0,Maracaju
1F,14/03/20,Corumbaense,2-1,Pontaporanense
1F,15/03/20,Comercial-MS,3-0,Nova Andradina
1F,15/03/20,SERC,1-0,Águia Negra
QF,28/11/20,Comercial-MS,0-1,Operário-MS
QF,29/11/20,Corumbaense,ANU,Aquidauanense
QF,29/11/20,Costa Rica EC,2-1,SERC
QF,02/12/20,Maracaju,ANU,Águia Negra
QF,02/12/20,Aquidauanense,ANU,Corumbaense
QF,02/12/20,Operário-MS,1-1,Comercial-MS
QF,03/12/20,SERC,4-0,Costa Rica EC
QF,05/12/20,Águia Negra,ANU,Maracaju
SF,06/12/20,SERC,1-0,Águia Negra
SF,09/12/20,Águia Negra,3-0,SERC
SF,13/12/20,Comercial-MS,0-0,Aquidauanense
SF,16/12/20,Aquidauanense,3-2,Comercial-MS
F,20/12/20,Águia Negra,0-0,Aquidauanense
F,23/12/20,Aquidauanense,0-1,Águia Negra
