Rodada,Data,Time da Casa,Placar,Time Visitante
1F,18/01/25,Aquidauanense,2-2,Ivinhema
1F,18/01/25,Operário-MS,2-0,Águia Negra
1F,18/01/25,FC Pantanal,1-1,Dourados AC
1F,19/01/25,Naviraiense,0-0,Corumbaense
1F,19/01/25,Costa Rica EC,1-0,Coxim
1F,22/01/25,Ivinhema,0-1,FC Pantanal
1F,22/01/25,Corumbaense,0-0,Costa Rica EC
1F,22/01/25,Águia Negra,3-2,Naviraiense
1F,23/01/25,Coxim,0-4,Aquidauanense
1F,25/01/25,Aquidauanense,0-2,Corumbaense
1F,25/01/25,FC Pantanal,4-1,Coxim
1F,26/01/25,Dourados AC,3-0,Águia Negra
1F,26/01/25,Operário-MS,0-4,Ivinhema
1F,26/01/25,Costa Rica EC,2-2,Naviraiense
1F,29/01/25,Dourados AC,1-0,Operário-MS
1F,01/02/25,Corumbaense,1-0,FC Pantanal
1F,02/02/25,Ivinhema,1-0,Dourados AC
1F,02/02/25,Naviraiense,4-1,Aquidauanense
1F,02/02/25,Coxim,0-1,Operário-MS
1F,02/02/25,Águia Negra,1-1,Costa Rica EC
1F,05/02/25,Dourados AC,2-2,Coxim
1F,05/02/25,Aquidauanense,1-4,Costa Rica EC
1F,05/02/25,Ivinhema,2-0,Águia Negra
1F,05/02/25,Operário-MS,2-1,Corumbaense
1F,06/02/25,FC Pantanal,3-0,Naviraiense
1F,08/02/25,Corumbaense,0-1,Dourados AC
1F,09/02/25,Coxim,0-2,Ivinhema
1F,09/02/25,Naviraiense,1-1,Operário-MS
1F,09/02/25,Costa Rica EC,1-1,FC Pantanal
1F,09/02/25,Águia Negra,6-0,Aquidauanense
1F,15/02/25,Dourados AC,2-0,Naviraiense
1F,15/02/25,Operário-MS,1-0,Costa Rica EC
1F,16/02/25,Coxim,2-1,Águia Negra
1F,16/02/25,FC Pantanal,3-2,Aquidauanense
1F,16/02/25,Ivinhema,6-1,Corumbaense
1F,22/02/25,Aquidauanense,1-3,Operário-MS
1F,22/02/25,Corumbaense,1-2,Coxim
1F,23/02/25,FC Pantanal,0-0,Águia Negra
1F,23/02/25,Naviraiense,0-2,Ivinhema
1F,23/02/25,Costa Rica EC,2-2,Dourados AC
1F,02/03/25,Ivinhema,2-3,Costa Rica EC
1F,02/03/25,Operário-MS,1-4,FC Pantanal
1F,02/03/25,Águia Negra,3-2,Corumbaense
1F,02/03/25,Dourados AC,5-1,Aquidauanense
1F,02/03/25,Coxim,0-2,Naviraiense
QF,05/03/25,Costa Rica EC,0-1,Operário-MS
QF,05/03/25,Águia Negra,2-1,Dourados AC
QF,09/03/25,Dourados AC,2-1(1-3 Pen.),Águia Negra
QF,09/03/25,Operário-MS,3-1,Costa Rica EC
SF,16/03/25,Operário-MS,2-2,FC Pantanal
SF,16/03/25,Águia Negra,0-1,Ivinhema
SF,22/03/25,FC Pantanal,1-2,Operário-MS
SF,23/03/25,Ivinhema,4-1,Águia Negra
F,29/03/25,Operário-MS,1-0,Ivinhema
F,06/04/25,Ivinhema,0-1,Operário-MS
