Rodada,Data,Time da Casa,Placar,Time Visitante
A,21/01/24,Coxim,1-1,Portuguesa-MS
A,21/01/24,Náutico-MS,1-3,Costa Rica EC
B,21/01/24,Ivinhema,3-0,Novoperário
B,21/01/24,Dourados AC,3-0,Corumbaense
B,24/01/24,Aquidauanense,1-0,Dourados AC
B,24/01/24,Corumbaense,2-1,Novoperário
A,24/01/24,Operário-MS,2-0,Coxim
A,25/01/24,Portuguesa-MS,2-0,Náutico-MS
B,27/01/24,Ivinhema,2-2,Corumbaense
B,28/01/24,Novoperário,1-1,Aquidauanense
A,28/01/24,Náutico-MS,0-2,Operário-MS
A,28/01/24,Costa Rica EC,2-0,Portuguesa-MS
B,03/02/24,Aquidauanense,2-0,Ivinhema
A,04/02/24,Operário-MS,1-0,Costa Rica EC
A,04/02/24,Coxim,3-1,Náutico-MS
B,04/02/24,Dourados AC,2-1,Novoperário
A,10/02/24,Costa Rica EC,0-1,Coxim
B,10/02/24,Ivinhema,1-2,Dourados AC
A,10/02/24,Portuguesa-MS,1-1,Operário-MS
B,10/02/24,Corumbaense,1-1,Aquidauanense
A,14/02/24,Operário-MS,2-0,Náutico-MS
B,17/02/24,Novoperário,3-2,Ivinhema
B,17/02/24,Corumbaense,0-1,Dourados AC
A,17/02/24,Costa Rica EC,2-0,Náutico-MS
A,18/02/24,Portuguesa-MS,2-1,Coxim
B,21/02/24,Dourados AC,1-1,Aquidauanense
A,21/02/24,Coxim,2-2,Operário-MS
B,21/02/24,Novoperário,1-1,Corumbaense
A,24/02/24,Portuguesa-MS,0-0,Costa Rica EC
B,24/02/24,Aquidauanense,2-0,Novoperário
B,24/02/24,Corumbaense,4-1,Ivinhema
A,29/02/24,Náutico-MS,3-4,Portuguesa-MS
B,02/03/24,Novoperário,0-0,Dourados AC
A,03/03/24,Costa Rica EC,0-3,Operário-MS
A,03/03/24,Náutico-MS,1-3,Coxim
B,03/03/24,Ivinhema,3-2,Aquidauanense
A,09/03/24,Coxim,1-1,Costa Rica EC
A,09/03/24,Operário-MS,1-0,Portuguesa-MS
B,09/03/24,Dourados AC,1-0,Ivinhema
B,09/03/24,Aquidauanense,3-2,Corumbaense
QF,16/03/24,Corumbaense,4-2,Coxim
QF,17/03/24,Ivinhema,0-1,Operário-MS
QF,17/03/24,Portuguesa-MS,2-2,Aquidauanense
QF,17/03/24,Costa Rica EC,0-0,Dourados AC
QF,23/03/24,Coxim,1-2,Corumbaense
QF,23/03/24,Aquidauanense,0-1,Portuguesa-MS
QF,24/03/24,Dourados AC,1-1(4-2 Pen.),Costa Rica EC
QF,24/03/24,Operário-MS,0-1(5-4 Pen.),Ivinhema
SF,30/03/24,Corumbaense,0-0,Dourados AC
SF,31/03/24,Portuguesa-MS,2-3,Operário-MS
SF,07/04/24,Operário-MS,0-0,Portuguesa-MS
SF,07/04/24,Dourados AC,2-0,Corumbaense
F,14/04/24,Dourados AC,1-0,Operário-MS
F,21/04/24,Operário-MS,3-1,Dourados AC
