Rodada,Data,Time da Casa,Placar,Time Visitante
B,22/01/23,Dourados AC,1-0,Aquidauanense
A,22/01/23,Costa Rica EC,2-0,SERC
B,28/01/23,Aquidauanense,1-0,Novoperário
B,29/01/23,Operário AC,0-3,Ivinhema
A,29/01/23,Comercial-MS,1-3,Operário-MS
B,01/02/23,Novoperário,1-0,Operário AC
A,01/02/23,Comercial-MS,0-1,Coxim
A,05/02/23,Operário-MS,0-1,Costa Rica EC
A,05/02/23,Coxim,0-2,SERC
B,05/02/23,Ivinhema,1-0,Dourados AC
B,05/02/23,Operário AC,2-1,Aquidauanense
A,08/02/23,Coxim,1-4,Operário-MS
A,12/02/23,SERC,1-0,Operário-MS
B,12/02/23,Aquidauanense,3-1,Ivinhema
B,12/02/23,Dourados AC,2-0,Novoperário
A,12/02/23,Costa Rica EC,2-0,Comercial-MS
A,18/02/23,SERC,2-1,Comercial-MS
A,18/02/23,Costa Rica EC,1-0,Coxim
B,18/02/23,Dourados AC,1-0,Operário AC
B,18/02/23,Novoperário,2-1,Ivinhema
B,25/02/23,Aquidauanense,2-2,Dourados AC
A,26/02/23,Coxim,0-0,Comercial-MS
A,26/02/23,SERC,3-4,Costa Rica EC
B,26/02/23,Operário AC,4-4,Novoperário
B,01/03/23,Ivinhema,1-1,Operário AC
B,01/03/23,Novoperário,3-0,Aquidauanense
A,02/03/23,Comercial-MS,0-1,SERC
B,04/03/23,Aquidauanense,2-1,Operário AC
B,04/03/23,Dourados AC,2-1,Ivinhema
A,05/03/23,SERC,1-1,Coxim
A,05/03/23,Costa Rica EC,3-0,Operário-MS
A,08/03/23,Operário-MS,3-0,Coxim
A,11/03/23,Comercial-MS,2-2,Costa Rica EC
B,11/03/23,Novoperário,0-1,Dourados AC
A,12/03/23,Operário-MS,2-1,SERC
B,12/03/23,Ivinhema,5-0,Aquidauanense
A,19/03/23,Operário-MS,1-0,Comercial-MS
A,19/03/23,Coxim,1-0,Costa Rica EC
B,19/03/23,Ivinhema,1-1,Novoperário
B,19/03/23,Operário AC,1-2,Dourados AC
QF,25/03/23,Aquidauanense,1-0,Costa Rica EC
QF,25/03/23,Novoperário,2-0,Operário-MS
QF,26/03/23,SERC,0-3,Ivinhema
QF,26/03/23,Coxim,0-2,Dourados AC
QF,02/04/23,Costa Rica EC,2-0,Aquidauanense
QF,02/04/23,Ivinhema,2-4,SERC
QF,02/04/23,Dourados AC,6-0,Coxim
QF,02/04/23,Operário-MS,4-1,Novoperário
SF,08/04/23,Ivinhema,0-1,Costa Rica EC
SF,08/04/23,Operário-MS,2-1,Dourados AC
SF,16/04/23,Costa Rica EC,0-1,Ivinhema
SF,16/04/23,Dourados AC,0-0,Operário-MS
F,23/04/23,Operário-MS,0-0,Costa Rica EC
F,30/04/23,Costa Rica EC,1-1,Operário-MS
