Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,30/08/11,Guarani,Criciúma,B,20
2,30/08/11,Paraná,Boa,B,20
3,30/08/11,Duque de Caxias,Guaratinguetá,B,20
4,30/08/11,Náutico,Portuguesa,B,20
5,31/08/11,Corinthians,Grêmio,A,20
6,31/08/11,Vasco,Ceará,A,20
7,31/08/11,Atlético-GO,Coritiba,A,20
8,31/08/11,Athletico-PR,Atlético-MG,A,20
9,31/08/11,Cruzeiro,Figueirense,A,20
10,31/08/11,São Paulo,Fluminense,A,20
11,31/08/11,Botafogo,Palmeiras,A,20
12,31/08/11,Internacional,Santos,A,20
13,31/08/11,Avai,Flamengo,A,20
14,01/09/11,Bahia,América-MG,A,20
