Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,30/09/11,Náutico,Duque de Caxias,B,27
2,30/09/11,Ponte Preta,Salgueiro,B,27
3,01/10/11,Palmeiras,América-MG,A,27
4,01/10/11,Bahia,Avai,A,27
5,01/10/11,Fluminense,Santos,A,27
6,02/10/11,São Paulo,Flamengo,A,27
7,02/10/11,Vasco,Corinthians,A,27
8,02/10/11,Atlético-MG,Ceará,A,27
9,02/10/11,Figueirense,Coritiba,A,27
10,02/10/11,Athletico-PR,Internacional,A,27
11,02/10/11,Grêmio,Cruzeiro,A,27
12,02/10/11,Atlético-GO,Botafogo,A,27
13,10/10/11,São Caetano,Portuguesa,B,27
14,10/10/11,Grêmio Barueri,Guaratinguetá,B,27
