Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,29/07/11,Duque de Caxias,Goiás,B,14
2,29/07/11,Criciúma,Guaratinguetá,B,14
3,30/07/11,Grêmio Barueri,Guarani,B,14
4,03/08/11,Corinthians,América-MG,A,14
5,03/08/11,Grêmio,Atlético-MG,A,14
6,03/08/11,Figueirense,Botafogo,A,14
7,03/08/11,Ceará,Avai,A,14
8,03/08/11,Cruzeiro,Flamengo,A,14
9,03/08/11,Coritiba,Palmeiras,A,14
10,03/08/11,Vasco,Santos,A,14
11,04/08/11,São Paulo,Bahia,A,14
12,04/08/11,Fluminense,Internacional,A,14
13,04/08/11,Atlético-GO,Athletico-PR,A,14
14,09/08/11,Sport,Náutico,B,14
