Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,26/11/11,Grêmio Barueri,Salgueiro,B,38
2,26/11/11,Náutico,Ponte Preta,B,38
3,26/11/11,Duque de Caxias,Boa,B,38
4,26/11/11,Guarani,Goiás,B,38
5,04/12/11,Corinthians,Palmeiras,A,38
6,04/12/11,Vasco,Flamengo,A,38
7,04/12/11,São Paulo,Santos,A,38
8,04/12/11,Botafogo,Fluminense,A,38
9,04/12/11,Internacional,Grêmio,A,38
10,04/12/11,Cruzeiro,Atlético-MG,A,38
11,04/12/11,Avai,Figueirense,A,38
12,04/12/11,Atlético-GO,América-MG,A,38
13,04/12/11,Bahia,Ceará,A,38
14,04/12/11,Athletico-PR,Coritiba,A,38
