Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,09/08/11,São Caetano,Goiás,B,16
2,12/08/11,Icasa,Guarani,B,16
3,13/08/11,São Paulo,Athletico-PR,A,16
4,13/08/11,Atlético-GO,Santos,A,16
5,13/08/11,Cruzeiro,Avai,A,16
6,13/08/11,Botafogo,América-MG,A,16
7,13/08/11,Sport,Portuguesa,B,16
8,13/08/11,Grêmio Barueri,Náutico,B,16
9,14/08/11,Corinthians,Ceará,A,16
10,14/08/11,Vasco,Palmeiras,A,16
11,14/08/11,Coritiba,Atlético-MG,A,16
12,14/08/11,Figueirense,Flamengo,A,16
13,14/08/11,Grêmio,Fluminense,A,16
14,14/08/11,Bahia,Internacional,A,16
