Rodada,Data,Time da Casa,Placar,Time Visitante
1F,17/01/18,São José-RS,2-1,Cruzeiro-RS
1F,17/01/18,GE Brasil,3-1,Juventude
1F,17/01/18,Caxias,3-0,Novo Hamburgo
1F,17/01/18,São Paulo-RS,1-0,Avenida
1F,17/01/18,São Luiz,1-1,Grêmio
1F,18/01/18,Internacional,1-0,Veranópolis
1F,20/01/18,Grêmio,3-5,Caxias
1F,21/01/18,Novo Hamburgo,0-3,Internacional
1F,21/01/18,Juventude,3-1,São Paulo-RS
1F,21/01/18,Avenida,2-2,São Luiz
1F,21/01/18,Veranópolis,3-1,São José-RS
1F,21/01/18,Cruzeiro-RS,0-1,GE Brasil
1F,24/01/18,Avenida,3-2,Grêmio
1F,24/01/18,São Paulo-RS,1-2,Cruzeiro-RS
1F,24/01/18,São José-RS,2-1,Novo Hamburgo
1F,24/01/18,GE Brasil,1-0,Veranópolis
1F,24/01/18,Caxias,2-1,Internacional
1F,25/01/18,São Luiz,1-0,Juventude
1F,27/01/18,Internacional,3-0,Avenida
1F,27/01/18,São Paulo-RS,0-1,Caxias
1F,28/01/18,São José-RS,2-0,Grêmio
1F,28/01/18,Juventude,1-1,Novo Hamburgo
1F,28/01/18,Cruzeiro-RS,0-0,Veranópolis
1F,29/01/18,São Luiz,0-0,GE Brasil
1F,03/02/18,Grêmio,0-1,Cruzeiro-RS
1F,04/02/18,GE Brasil,1-0,Internacional
1F,04/02/18,Caxias,2-2,São José-RS
1F,04/02/18,Veranópolis,1-0,São Luiz
1F,05/02/18,Avenida,2-2,Juventude
1F,05/02/18,Novo Hamburgo,0-0,São Paulo-RS
1F,07/02/18,Grêmio,2-1,GE Brasil
1F,08/02/18,Internacional,4-0,São José-RS
1F,14/02/18,São Luiz,2-0,São Paulo-RS
1F,14/02/18,São José-RS,0-0,Avenida
1F,14/02/18,Veranópolis,0-0,Caxias
1F,15/02/18,Internacional,3-1,Juventude
1F,17/02/18,Cruzeiro-RS,0-1,Avenida
1F,17/02/18,Veranópolis,2-1,Grêmio
1F,18/02/18,São Paulo-RS,0-0,Internacional
1F,18/02/18,GE Brasil,2-0,São José-RS
1F,18/02/18,Novo Hamburgo,2-0,São Luiz
1F,19/02/18,Caxias,1-1,Juventude
1F,21/02/18,Novo Hamburgo,0-0,Cruzeiro-RS
1F,23/02/18,Caxias,0-0,GE Brasil
1F,24/02/18,Grêmio,3-0,Novo Hamburgo
1F,25/02/18,Juventude,3-2,Cruzeiro-RS
1F,25/02/18,Internacional,0-0,São Luiz
1F,25/02/18,São José-RS,1-0,São Paulo-RS
1F,25/02/18,Avenida,0-0,Veranópolis
1F,02/03/18,São Luiz,4-1,Cruzeiro-RS
1F,02/03/18,Novo Hamburgo,2-1,GE Brasil
1F,04/03/18,Juventude,0-2,Grêmio
1F,04/03/18,São Paulo-RS,0-0,Veranópolis
1F,07/03/18,Cruzeiro-RS,0-0,Internacional
1F,07/03/18,Caxias,1-1,São Luiz
1F,07/03/18,GE Brasil,1-1,Avenida
1F,07/03/18,Veranópolis,3-1,Novo Hamburgo
1F,07/03/18,Grêmio,1-0,São Paulo-RS
1F,08/03/18,São José-RS,1-2,Juventude
1F,11/03/18,Juventude,0-0,Veranópolis
1F,11/03/18,Avenida,1-1,Novo Hamburgo
1F,11/03/18,São Luiz,1-2,São José-RS
1F,11/03/18,Cruzeiro-RS,0-1,Caxias
1F,11/03/18,São Paulo-RS,1-2,GE Brasil
1F,11/03/18,Internacional,1-2,Grêmio
QF,17/03/18,Avenida,1-1,Caxias
1F,17/03/18,Avenida,1-0,Caxias
QF,18/03/18,Grêmio,3-0,Internacional
QF,18/03/18,São Luiz,1-1,GE Brasil
QF,18/03/18,Veranópolis,1-0,São José-RS
QF,20/03/18,Caxias,2-2,Avenida
QF,21/03/18,Internacional,2-0,Grêmio
QF,22/03/18,GE Brasil,2-1,São Luiz
QF,22/03/18,São José-RS,1-0(4-3 Pen.),Veranópolis
SF,25/03/18,Avenida,0-3,Grêmio
SF,25/03/18,São José-RS,1-1,GE Brasil
SF,28/03/18,GE Brasil,1-1(4-3 Pen.),São José-RS
SF,28/03/18,Grêmio,1-1,Avenida
F,01/04/18,Grêmio,4-0,GE Brasil
F,08/04/18,GE Brasil,0-3,Grêmio
