Rodada,Data,Time da Casa,Placar,Time Visitante
1F,20/01/24,Caxias,2-1,Grêmio
1F,20/01/24,Santa Cruz-RS,0-1,Juventude
1F,20/01/24,São José-RS,1-1,São Luiz
1F,20/01/24,GE Brasil,0-0,Novo Hamburgo
1F,21/01/24,Internacional,1-0,Avenida
1F,21/01/24,Guarany de Bagé,1-2,Ypiranga-RS
1F,23/01/24,Novo Hamburgo,2-1,Santa Cruz-RS
1F,24/01/24,São Luiz,0-0,Internacional
1F,24/01/24,Ypiranga-RS,2-2,Caxias
1F,24/01/24,Juventude,4-0,Guarany de Bagé
1F,24/01/24,Avenida,0-0,GE Brasil
1F,24/01/24,Grêmio,4-1,São José-RS
1F,27/01/24,Santa Cruz-RS,1-1,Guarany de Bagé
1F,27/01/24,Caxias,2-2,São Luiz
1F,27/01/24,Internacional,3-0,Ypiranga-RS
1F,27/01/24,São José-RS,1-0,Juventude
1F,27/01/24,Novo Hamburgo,0-1,Avenida
1F,28/01/24,GE Brasil,0-1,Grêmio
1F,31/01/24,Guarany de Bagé,2-1,Internacional
1F,31/01/24,São Luiz,1-0,Avenida
1F,31/01/24,Ypiranga-RS,1-1,Novo Hamburgo
1F,31/01/24,Caxias,1-2,GE Brasil
1F,31/01/24,Grêmio,1-0,Juventude
1F,01/02/24,Santa Cruz-RS,1-1,São José-RS
1F,03/02/24,Internacional,2-0,Caxias
1F,03/02/24,Avenida,0-1,Grêmio
1F,03/02/24,Novo Hamburgo,1-0,São Luiz
1F,04/02/24,São José-RS,1-1,Guarany de Bagé
1F,04/02/24,Juventude,3-0,Ypiranga-RS
1F,04/02/24,GE Brasil,2-0,Santa Cruz-RS
1F,06/02/24,Grêmio,2-0,Novo Hamburgo
1F,07/02/24,São Luiz,2-2,GE Brasil
1F,07/02/24,Juventude,3-1,Avenida
1F,07/02/24,Ypiranga-RS,1-1,São José-RS
1F,07/02/24,Santa Cruz-RS,0-2,Internacional
1F,08/02/24,Guarany de Bagé,1-1,Caxias
1F,10/02/24,Grêmio,1-1,São Luiz
1F,10/02/24,Avenida,2-0,Ypiranga-RS
1F,10/02/24,Novo Hamburgo,1-1,Juventude
1F,11/02/24,GE Brasil,1-1,Guarany de Bagé
1F,11/02/24,São José-RS,0-1,Internacional
1F,11/02/24,Caxias,2-1,Santa Cruz-RS
1F,13/02/24,São Luiz,1-1,Juventude
1F,14/02/24,Santa Cruz-RS,1-1,Avenida
1F,14/02/24,Ypiranga-RS,0-0,Grêmio
1F,14/02/24,Guarany de Bagé,2-0,Novo Hamburgo
1F,14/02/24,Internacional,3-1,GE Brasil
1F,15/02/24,Caxias,1-2,São José-RS
1F,17/02/24,Grêmio,6-2,Santa Cruz-RS
1F,17/02/24,São Luiz,0-0,Ypiranga-RS
1F,18/02/24,GE Brasil,0-0,São José-RS
1F,18/02/24,Novo Hamburgo,1-3,Internacional
1F,19/02/24,Juventude,1-1,Caxias
1F,19/02/24,Avenida,0-1,Guarany de Bagé
1F,24/02/24,Caxias,2-0,Avenida
1F,24/02/24,GE Brasil,1-0,Juventude
1F,24/02/24,Guarany de Bagé,1-0,São Luiz
1F,25/02/24,Internacional,3-2,Grêmio
1F,26/02/24,São José-RS,3-0,Novo Hamburgo
1F,26/02/24,Santa Cruz-RS,1-1,Ypiranga-RS
1F,02/03/24,São Luiz,1-0,Santa Cruz-RS
1F,02/03/24,Ypiranga-RS,0-0,GE Brasil
1F,02/03/24,Novo Hamburgo,0-1,Caxias
1F,02/03/24,Grêmio,4-1,Guarany de Bagé
1F,02/03/24,Juventude,1-2,Internacional
1F,02/03/24,Avenida,0-0,São José-RS
QF,08/03/24,Caxias,1-0,São José-RS
QF,09/03/24,Internacional,3-0,São Luiz
QF,09/03/24,Guarany de Bagé,0-4,Juventude
QF,10/03/24,Grêmio,2-0,GE Brasil
SF,16/03/24,Caxias,1-2,Grêmio
SF,17/03/24,Juventude,0-0,Internacional
SF,25/03/24,Internacional,1-1(5-6 Pen.),Juventude
SF,26/03/24,Grêmio,3-2,Caxias
F,30/03/24,Juventude,0-0,Grêmio
F,06/04/24,Grêmio,3-1,Juventude
