Rodada,Data,Time da Casa,Placar,Time Visitante
1F,11/08/91,Taguá,1-3,Internacional
1F,17/08/91,Pelotas,0-1,Juventude
1F,17/08/91,São Luiz,1-0,Taguá
1F,17/08/91,Internacional,6-1,Passo Fundo
1F,18/08/91,Esportivo,2-2,Guarani V. Aires
1F,18/08/91,Aimoré,0-0,GE Brasil
1F,18/08/91,Caxias,0-1,Glória
1F,18/08/91,Santa Cruz-RS,1-2,Lajeadense
1F,18/08/91,São Paulo-RS,1-2,Novo Hamburgo
1F,18/08/91,Dínamo de Santa Rosa,3-0,Guarany
1F,18/08/91,Ypiranga-RS,0-0,Grêmio
1F,21/08/91,Lajeadense,0-0,Pelotas
1F,21/08/91,Passo Fundo,1-1,São Luiz
1F,21/08/91,Novo Hamburgo,0-1,Esportivo
1F,21/08/91,Guarany,1-0,Aimoré
1F,21/08/91,Grêmio,1-1,Caxias
1F,21/08/91,Juventude,0-0,Santa Cruz-RS
1F,21/08/91,Guarani V. Aires,2-1,São Paulo-RS
1F,21/08/91,GE Brasil,1-1,Dínamo de Santa Rosa
1F,21/08/91,Glória,0-0,Ypiranga-RS
1F,24/08/91,São Luiz,1-1,Grêmio
1F,25/08/91,Pelotas,4-1,Guarany
1F,25/08/91,Esportivo,0-0,Juventude
1F,25/08/91,Aimoré,0-0,Taguá
1F,25/08/91,Caxias,0-0,Guarani V. Aires
1F,25/08/91,Santa Cruz-RS,0-1,GE Brasil
1F,25/08/91,São Paulo-RS,2-3,Lajeadense
1F,25/08/91,Dínamo de Santa Rosa,1-0,Passo Fundo
1F,28/08/91,Ypiranga-RS,1-0,Novo Hamburgo
1F,28/08/91,Guarani V. Aires,1-1,Pelotas
1F,28/08/91,GE Brasil,2-1,São Luiz
1F,28/08/91,Glória,1-0,Esportivo
1F,28/08/91,Lajeadense,1-0,Aimoré
1F,28/08/91,Passo Fundo,5-2,Caxias
1F,28/08/91,Novo Hamburgo,2-0,Santa Cruz-RS
1F,28/08/91,Guarany,1-1,Internacional
1F,28/08/91,Grêmio,3-0,São Paulo-RS
1F,28/08/91,Juventude,1-1,Dínamo de Santa Rosa
1F,28/08/91,Taguá,1-1,Ypiranga-RS
1F,01/09/91,São Luiz,0-0,Guarany
1F,01/09/91,Pelotas,2-2,Novo Hamburgo
1F,01/09/91,Esportivo,0-0,Grêmio
1F,01/09/91,Aimoré,0-1,Juventude
1F,01/09/91,Caxias,1-1,Taguá
1F,01/09/91,Santa Cruz-RS,0-1,Guarani V. Aires
1F,01/09/91,Internacional,2-0,GE Brasil
1F,01/09/91,São Paulo-RS,0-0,Glória
1F,01/09/91,Dínamo de Santa Rosa,3-0,Lajeadense
1F,01/09/91,Ypiranga-RS,1-1,Passo Fundo
1F,04/09/91,Internacional,2-1,Glória
1F,05/09/91,Lajeadense,1-3,Grêmio
1F,07/09/91,Glória,3-2,Pelotas
1F,07/09/91,Novo Hamburgo,0-0,Aimoré
1F,07/09/91,Guarani V. Aires,1-0,Dínamo de Santa Rosa
1F,07/09/91,GE Brasil,2-1,Ypiranga-RS
1F,08/09/91,Passo Fundo,0-0,Esportivo
1F,08/09/91,Guarany,1-2,Caxias
1F,08/09/91,Grêmio,3-2,Santa Cruz-RS
1F,08/09/91,Juventude,0-2,Internacional
1F,08/09/91,Taguá,1-0,São Paulo-RS
1F,08/09/91,Lajeadense,0-0,São Luiz
1F,11/09/91,Pelotas,1-1,Taguá
1F,11/09/91,São Luiz,0-0,Guarani V. Aires
1F,11/09/91,Esportivo,1-1,GE Brasil
1F,11/09/91,Aimoré,0-1,Glória
1F,11/09/91,Caxias,2-0,Lajeadense
1F,11/09/91,Santa Cruz-RS,2-1,Passo Fundo
1F,11/09/91,Internacional,1-1,Novo Hamburgo
1F,11/09/91,São Paulo-RS,1-0,Guarany
1F,11/09/91,Dínamo de Santa Rosa,0-0,Grêmio
1F,11/09/91,Ypiranga-RS,1-1,Juventude
1F,14/09/91,Passo Fundo,1-3,Pelotas
1F,14/09/91,Juventude,1-0,Caxias
1F,14/09/91,GE Brasil,1-1,São Paulo-RS
1F,15/09/91,Novo Hamburgo,1-1,São Luiz
1F,15/09/91,Guarany,2-2,Esportivo
1F,15/09/91,Grêmio,3-0,Aimoré
1F,15/09/91,Taguá,2-2,Santa Cruz-RS
1F,15/09/91,Guarani V. Aires,1-0,Internacional
1F,15/09/91,Glória,0-0,Dínamo de Santa Rosa
1F,15/09/91,Lajeadense,2-1,Ypiranga-RS
1F,18/09/91,Pelotas,1-1,Grêmio
1F,18/09/91,São Luiz,0-0,Juventude
1F,18/09/91,Esportivo,5-0,Taguá
1F,18/09/91,Aimoré,0-1,Guarani V. Aires
1F,18/09/91,Caxias,0-0,GE Brasil
1F,18/09/91,Santa Cruz-RS,2-1,Glória
1F,18/09/91,Internacional,1-0,Lajeadense
1F,18/09/91,São Paulo-RS,3-2,Passo Fundo
1F,18/09/91,Dínamo de Santa Rosa,2-1,Novo Hamburgo
1F,18/09/91,Ypiranga-RS,0-0,Guarany
1F,22/09/91,GE Brasil,1-0,Pelotas
1F,22/09/91,Glória,2-2,São Luiz
1F,22/09/91,Lajeadense,1-0,Esportivo
1F,22/09/91,Passo Fundo,2-0,Aimoré
1F,22/09/91,Novo Hamburgo,2-0,Caxias
1F,22/09/91,Guarany,1-2,Santa Cruz-RS
1F,22/09/91,Grêmio,2-1,Internacional
1F,22/09/91,Juventude,2-0,São Paulo-RS
1F,22/09/91,Taguá,0-0,Dínamo de Santa Rosa
1F,22/09/91,Guarani V. Aires,0-0,Ypiranga-RS
1F,28/09/91,Grêmio,0-0,Guarani V. Aires
1F,28/09/91,GE Brasil,2-0,Taguá
1F,29/09/91,São Paulo-RS,1-2,Internacional
1F,29/09/91,Santa Cruz-RS,2-0,Dínamo de Santa Rosa
1F,29/09/91,Aimoré,0-0,São Luiz
1F,29/09/91,Esportivo,0-0,Pelotas
1F,29/09/91,Ypiranga-RS,2-1,Caxias
1F,29/09/91,Guarany,1-2,Lajeadense
1F,29/09/91,Juventude,0-0,Glória
1F,29/09/91,Passo Fundo,1-1,Novo Hamburgo
1F,02/10/91,Internacional,1-1,Ypiranga-RS
1F,02/10/91,Caxias,0-2,Esportivo
1F,02/10/91,Pelotas,1-0,Aimoré
1F,02/10/91,São Luiz,2-1,Santa Cruz-RS
1F,02/10/91,Dínamo de Santa Rosa,3-0,São Paulo-RS
1F,02/10/91,Novo Hamburgo,2-0,GE Brasil
1F,02/10/91,Guarani V. Aires,2-0,Guarany
1F,02/10/91,Taguá,0-1,Juventude
1F,02/10/91,Glória,2-2,Passo Fundo
1F,05/10/91,Grêmio,2-2,Juventude
1F,05/10/91,Lajeadense,2-1,Glória
1F,06/10/91,Caxias,1-1,Internacional
1F,06/10/91,Esportivo,1-0,Dínamo de Santa Rosa
1F,06/10/91,Pelotas,4-0,Santa Cruz-RS
1F,06/10/91,Ypiranga-RS,1-2,São Luiz
1F,06/10/91,Passo Fundo,4-2,GE Brasil
1F,06/10/91,Guarany,0-0,Taguá
1F,06/10/91,Novo Hamburgo,2-2,Guarani V. Aires
1F,07/10/91,São Paulo-RS,2-2,Aimoré
1F,09/10/91,Internacional,1-1,Pelotas
1F,09/10/91,Santa Cruz-RS,0-1,São Paulo-RS
1F,09/10/91,Aimoré,0-1,Ypiranga-RS
1F,09/10/91,Dínamo de Santa Rosa,1-1,Caxias
1F,09/10/91,São Luiz,4-0,Esportivo
1F,09/10/91,GE Brasil,3-0,Lajeadense
1F,09/10/91,Taguá,0-0,Novo Hamburgo
1F,09/10/91,Juventude,2-0,Guarany
1F,09/10/91,Guarani V. Aires,1-0,Passo Fundo
1F,12/10/91,Pelotas,1-0,São Paulo-RS
1F,12/10/91,Caxias,1-1,São Luiz
1F,12/10/91,Lajeadense,1-0,Juventude
1F,12/10/91,Passo Fundo,1-0,Guarany
1F,13/10/91,Internacional,3-0,Dínamo de Santa Rosa
1F,13/10/91,Ypiranga-RS,2-1,Santa Cruz-RS
1F,13/10/91,Esportivo,1-0,Aimoré
1F,13/10/91,Novo Hamburgo,0-0,Grêmio
1F,13/10/91,Guarani V. Aires,2-1,GE Brasil
1F,13/10/91,Taguá,0-0,Glória
1F,16/10/91,Santa Cruz-RS,0-0,Internacional
1F,16/10/91,Esportivo,1-2,Ypiranga-RS
1F,16/10/91,Aimoré,1-1,Dínamo de Santa Rosa
1F,16/10/91,Pelotas,2-0,São Luiz
1F,16/10/91,Guarany,3-0,GE Brasil
1F,16/10/91,Lajeadense,4-0,Passo Fundo
1F,16/10/91,Juventude,0-0,Guarani V. Aires
1F,16/10/91,Glória,3-0,Novo Hamburgo
1F,19/10/91,São Luiz,1-0,São Paulo-RS
