Rodada,Data,Time da Casa,Placar,Time Visitante
A,19/01/08,Grêmio,3-0,15 de Novembro
A,19/01/08,Caxias,2-0,Santa Cruz-RS
A,20/01/08,Novo Hamburgo,1-2,Esportivo
A,20/01/08,Ulbra,3-2,Sapucaiense
B,20/01/08,São Luiz,3-1,GE Brasil
B,20/01/08,São José-RS,2-0,Juventude
B,20/01/08,Inter SM,2-2,Internacional
B,20/01/08,Veranópolis,4-1,Guarany de Bagé
A,22/01/08,15 de Novembro,0-1,Caxias
A,23/01/08,Sapucaiense,1-1,Grêmio
A,23/01/08,Santa Cruz-RS,2-0,Novo Hamburgo
A,23/01/08,Esportivo,2-1,Ulbra
B,23/01/08,GE Brasil,4-1,São José-RS
B,24/01/08,Internacional,2-0,Veranópolis
B,24/01/08,Juventude,2-2,Inter SM
B,24/01/08,Guarany de Bagé,1-3,São Luiz
A,26/01/08,Grêmio,1-0,Santa Cruz-RS
A,26/01/08,Novo Hamburgo,0-0,Caxias
A,26/01/08,Ulbra,3-2,15 de Novembro
A,27/01/08,Sapucaiense,0-0,Esportivo
B,27/01/08,São José-RS,1-4,Internacional
B,27/01/08,Inter SM,3-2,Guarany de Bagé
B,27/01/08,Juventude,2-1,GE Brasil
B,28/01/08,São Luiz,1-0,Veranópolis
A,30/01/08,15 de Novembro,1-3,Esportivo
B,30/01/08,Guarany de Bagé,1-3,São José-RS
A,01/02/08,Santa Cruz-RS,2-2,Ulbra
B,01/02/08,Veranópolis,2-1,GE Brasil
B,01/02/08,Inter SM,1-0,São Luiz
B,01/02/08,Internacional,0-1,Juventude
A,02/02/08,Novo Hamburgo,1-3,Sapucaiense
A,02/02/08,Caxias,2-2,Grêmio
A,06/02/08,Caxias,0-0,Ulbra
B,08/02/08,Guarany de Bagé,1-0,Juventude
A,09/02/08,Grêmio,2-0,Novo Hamburgo
A,10/02/08,Esportivo,1-0,Santa Cruz-RS
A,10/02/08,Sapucaiense,1-0,15 de Novembro
B,10/02/08,GE Brasil,0-5,Internacional
B,10/02/08,Veranópolis,2-3,Inter SM
B,11/02/08,São Luiz,0-0,São José-RS
A,13/02/08,15 de Novembro,0-3,Novo Hamburgo
B,16/02/08,Internacional,2-0,Guarany de Bagé
B,16/02/08,Juventude,2-0,São Luiz
B,16/02/08,São José-RS,1-1,Veranópolis
A,17/02/08,Ulbra,0-1,Grêmio
A,17/02/08,Esportivo,0-1,Caxias
A,17/02/08,Sapucaiense,0-1,Santa Cruz-RS
B,17/02/08,GE Brasil,2-3,Inter SM
B,19/02/08,Veranópolis,2-1,Juventude
A,20/02/08,Caxias,2-2,Sapucaiense
A,20/02/08,Novo Hamburgo,1-2,Ulbra
B,20/02/08,Guarany de Bagé,0-3,GE Brasil
B,20/02/08,São Luiz,1-1,Internacional
A,21/02/08,Santa Cruz-RS,1-0,15 de Novembro
A,21/02/08,Grêmio,2-1,Esportivo
B,21/02/08,Inter SM,1-0,São José-RS
