Rodada,Data,Time da Casa,Placar,Time Visitante
,04/08/85,Santa Cruz-RS,0-0,Novo Hamburgo
,04/08/85,Aimoré,1-0,Juventude
,04/08/85,São Borja,0-0,FC Riograndense
,04/08/85,Pelotas,0-0,Esportivo
,11/08/85,Novo Hamburgo,0-2,Inter SM
,11/08/85,Esportivo,1-0,Santa Cruz-RS
,11/08/85,Juventude,1-1,Pelotas
,11/08/85,Gaúcho,2-1,Aimoré
,11/08/85,FC Riograndense,0-0,Caxias
,18/08/85,São Borja,0-1,GE Brasil
,18/08/85,Pelotas,4-1,FC Riograndense
,18/08/85,Inter SM,1-0,Gaúcho
,18/08/85,Novo Hamburgo,2-1,Juventude
,18/08/85,Caxias,0-0,Esportivo
,25/08/85,Esportivo,1-1,Juventude
,25/08/85,Gaúcho,1-1,São Borja
,25/08/85,Santa Cruz-RS,1-0,Aimoré
,25/08/85,Caxias,1-0,Pelotas
,25/08/85,GE Brasil,0-0,Inter SM
,01/09/85,Grêmio,2-2,Santa Cruz-RS
,01/09/85,Aimoré,0-2,Internacional
,01/09/85,Inter SM,0-0,Esportivo
,01/09/85,Juventude,1-2,Gaúcho
,01/09/85,São Borja,0-0,Caxias
,01/09/85,FC Riograndense,1-2,GE Brasil
,01/09/85,Pelotas,0-0,Novo Hamburgo
,04/09/85,GE Brasil,1-0,Gaúcho
,04/09/85,Internacional,2-1,FC Riograndense
,04/09/85,Novo Hamburgo,1-2,Grêmio
,08/09/85,Internacional,4-1,Inter SM
,08/09/85,Caxias,1-2,Grêmio
,08/09/85,GE Brasil,2-0,Esportivo
,08/09/85,Santa Cruz-RS,2-0,FC Riograndense
,08/09/85,São Borja,1-0,Juventude
,08/09/85,Gaúcho,0-2,Pelotas
,08/09/85,Novo Hamburgo,4-1,Aimoré
,15/09/85,Grêmio,2-1,Gaúcho
,15/09/85,Esportivo,0-0,Internacional
,15/09/85,FC Riograndense,2-2,Novo Hamburgo
,15/09/85,Inter SM,0-0,Santa Cruz-RS
,15/09/85,Pelotas,1-0,São Borja
,15/09/85,Juventude,1-0,GE Brasil
,15/09/85,Aimoré,0-1,Caxias
,18/09/85,Grêmio,1-0,São Borja
,18/09/85,GE Brasil,0-1,Internacional
,22/09/85,Pelotas,1-3,Grêmio
,22/09/85,Internacional,2-1,Juventude
,22/09/85,São Borja,0-0,Aimoré
,22/09/85,Gaúcho,0-4,FC Riograndense
,22/09/85,Caxias,1-1,Inter SM
,22/09/85,Novo Hamburgo,0-0,Esportivo
,22/09/85,Santa Cruz-RS,1-1,GE Brasil
,24/09/85,Santa Cruz-RS,1-1,Internacional
,25/09/85,Grêmio,2-0,Aimoré
,29/09/85,Esportivo,1-0,Gaúcho
,29/09/85,GE Brasil,3-5,Caxias
,29/09/85,Juventude,1-0,Santa Cruz-RS
,29/09/85,São Borja,0-1,Inter SM
,29/09/85,Aimoré,3-0,Pelotas
,29/09/85,Internacional,0-1,Novo Hamburgo
,29/09/85,FC Riograndense,0-1,Grêmio
,02/10/85,Internacional,2-1,Caxias
,02/10/85,Inter SM,0-0,Grêmio
,06/10/85,Juventude,1-0,Caxias
,06/10/85,Novo Hamburgo,4-2,São Borja
,06/10/85,Pelotas,2-1,Santa Cruz-RS
,06/10/85,Aimoré,0-0,GE Brasil
,06/10/85,FC Riograndense,1-1,Inter SM
,06/10/85,Gaúcho,1-1,Internacional
,06/10/85,Grêmio,3-0,Esportivo
,09/10/85,Juventude,1-3,Grêmio
,09/10/85,Internacional,3-1,Pelotas
,09/10/85,Gaúcho,0-2,Caxias
,09/10/85,Santa Cruz-RS,0-1,São Borja
,09/10/85,Esportivo,2-0,FC Riograndense
,09/10/85,Inter SM,2-1,Aimoré
,09/10/85,GE Brasil,0-2,Novo Hamburgo
,13/10/85,Grêmio,2-0,GE Brasil
,13/10/85,São Borja,1-2,Internacional
,13/10/85,Aimoré,3-0,Esportivo
,13/10/85,Pelotas,2-1,Inter SM
,13/10/85,Santa Cruz-RS,1-0,Caxias
,13/10/85,Novo Hamburgo,2-0,Gaúcho
,13/10/85,Juventude,2-0,FC Riograndense
,20/10/85,Internacional,2-0,Grêmio
,20/10/85,Gaúcho,3-0,Santa Cruz-RS
,20/10/85,Esportivo,1-1,São Borja
,20/10/85,FC Riograndense,0-0,Aimoré
,20/10/85,GE Brasil,0-0,Pelotas
,20/10/85,Inter SM,0-0,Juventude
,20/10/85,Caxias,2-2,Novo Hamburgo
,23/10/85,Grêmio,2-0,Inter SM
,23/10/85,Caxias,1-1,Internacional
,23/10/85,Gaúcho,1-1,GE Brasil
,23/10/85,Novo Hamburgo,0-0,Santa Cruz-RS
,23/10/85,FC Riograndense,1-2,São Borja
,23/10/85,Esportivo,1-0,Pelotas
,24/10/85,Juventude,3-1,Aimoré
,27/10/85,São Borja,2-2,Grêmio
,27/10/85,Internacional,1-0,GE Brasil
,27/10/85,Inter SM,0-1,Novo Hamburgo
,27/10/85,Caxias,1-0,FC Riograndense
,27/10/85,Santa Cruz-RS,2-1,Esportivo
,27/10/85,Pelotas,1-1,Juventude
,30/10/85,Internacional,5-1,Santa Cruz-RS
,30/10/85,Aimoré,1-1,Grêmio
,30/10/85,Gaúcho,3-2,Inter SM
,30/10/85,Esportivo,1-1,Caxias
,30/10/85,GE Brasil,0-0,São Borja
,30/10/85,FC Riograndense,1-3,Pelotas
,03/11/85,Grêmio,3-0,Novo Hamburgo
,03/11/85,FC Riograndense,1-2,Internacional
,03/11/85,São Borja,1-0,Gaúcho
,03/11/85,Pelotas,0-0,Caxias
,03/11/85,Aimoré,0-0,Santa Cruz-RS
,03/11/85,Inter SM,0-0,GE Brasil
,03/11/85,Juventude,1-1,Esportivo
,06/11/85,Internacional,5-0,Aimoré
,06/11/85,Santa Cruz-RS,2-1,Grêmio
,06/11/85,Esportivo,0-2,Inter SM
,06/11/85,GE Brasil,1-0,FC Riograndense
,06/11/85,Novo Hamburgo,2-0,Pelotas
,06/11/85,Caxias,2-0,São Borja
,06/11/85,Gaúcho,2-4,Juventude
,10/11/85,Grêmio,4-1,Caxias
,10/11/85,Inter SM,0-0,Internacional
,10/11/85,Juventude,1-1,São Borja
,10/11/85,Esportivo,1-0,GE Brasil
,10/11/85,FC Riograndense,2-2,Santa Cruz-RS
,10/11/85,Aimoré,1-0,Novo Hamburgo
,10/11/85,Pelotas,0-3,Gaúcho
,13/11/85,Internacional,4-0,Esportivo
,13/11/85,Gaúcho,0-4,Grêmio
,13/11/85,São Borja,0-0,Pelotas
,13/11/85,GE Brasil,2-1,Juventude
,13/11/85,Santa Cruz-RS,0-0,Inter SM
,13/11/85,Novo Hamburgo,2-0,FC Riograndense
,13/11/85,Caxias,1-2,Aimoré
,17/11/85,Grêmio,5-0,Pelotas
,17/11/85,Juventude,3-1,Internacional
,17/11/85,Aimoré,0-0,São Borja
,17/11/85,FC Riograndense,2-0,Gaúcho
,17/11/85,Inter SM,0-1,Caxias
,17/11/85,Esportivo,0-2,Novo Hamburgo
,17/11/85,GE Brasil,0-0,Santa Cruz-RS
,20/11/85,Grêmio,5-0,FC Riograndense
,20/11/85,Novo Hamburgo,1-1,Internacional
,20/11/85,Pelotas,1-0,Aimoré
,20/11/85,Santa Cruz-RS,0-0,Juventude
,20/11/85,Caxias,2-1,GE Brasil
,20/11/85,Gaúcho,1-0,Esportivo
,24/11/85,Internacional,2-1,Gaúcho
,24/11/85,Esportivo,1-0,Grêmio
,24/11/85,Inter SM,1-0,FC Riograndense
,24/11/85,GE Brasil,1-0,Aimoré
,24/11/85,Santa Cruz-RS,0-0,Pelotas
,24/11/85,São Borja,1-1,Novo Hamburgo
,24/11/85,Juventude,0-0,Caxias
,27/11/85,Grêmio,4-0,Juventude
,27/11/85,Pelotas,0-3,Internacional
,27/11/85,Caxias,2-0,Gaúcho
,27/11/85,São Borja,0-0,Santa Cruz-RS
,27/11/85,FC Riograndense,3-1,Esportivo
,27/11/85,Aimoré,0-0,Inter SM
,27/11/85,Novo Hamburgo,3-1,GE Brasil
,01/12/85,Internacional,3-0,São Borja
,01/12/85,GE Brasil,0-0,Grêmio
,01/12/85,Esportivo,1-1,Aimoré
,01/12/85,Inter SM,0-0,Pelotas
,01/12/85,Caxias,1-1,Santa Cruz-RS
,01/12/85,Gaúcho,1-1,Novo Hamburgo
,01/12/85,FC Riograndense,0-0,Juventude
,04/12/85,Inter SM,1-1,São Borja
,04/12/85,Aimoré,1-0,Gaúcho
,04/12/85,Juventude,1-0,Novo Hamburgo
,08/12/85,Grêmio,2-1,Internacional
,08/12/85,Santa Cruz-RS,3-0,Gaúcho
,08/12/85,São Borja,1-2,Esportivo
,08/12/85,Aimoré,1-1,FC Riograndense
,08/12/85,Pelotas,1-1,GE Brasil
,08/12/85,Juventude,1-1,Inter SM
,08/12/85,Novo Hamburgo,1-1,Caxias
