Rodada,Data,Time da Casa,Placar,Time Visitante
A,23/01/00,Inter SM,1-0,Rio Grande
A,23/01/00,Pelotas,1-2,Esportivo
A,23/01/00,Caxias,2-2,Veranópolis
B,23/01/00,Avenida,0-1,15 de Novembro
B,23/01/00,São Luiz,1-0,Santa Cruz-RS
B,25/01/00,Guarani V. Aires,5-1,Passo Fundo
A,30/01/00,Rio Grande,1-1,Pelotas
A,30/01/00,Esportivo,1-1,São José-RS
A,30/01/00,Veranópolis,2-2,Inter SM
B,30/01/00,15 de Novembro,4-0,São Luiz
B,30/01/00,Passo Fundo,2-1,Santo Ângelo
B,30/01/00,Santa Cruz-RS,2-1,Guarani V. Aires
A,02/02/00,Pelotas,0-1,Veranópolis
A,02/02/00,Rio Grande,0-0,Esportivo
B,02/02/00,Santo Ângelo,1-0,Avenida
B,02/02/00,Santa Cruz-RS,1-1,Passo Fundo
B,02/02/00,Guarani V. Aires,1-1,15 de Novembro
A,03/02/00,São José-RS,1-1,Caxias
A,06/02/00,Esportivo,0-0,Caxias
A,06/02/00,Inter SM,0-0,Pelotas
A,06/02/00,Veranópolis,0-0,São José-RS
B,06/02/00,São Luiz,2-3,Guarani V. Aires
B,06/02/00,15 de Novembro,1-0,Santo Ângelo
B,07/02/00,Passo Fundo,1-0,Avenida
A,13/02/00,Caxias,1-0,Rio Grande
A,13/02/00,Esportivo,1-1,Veranópolis
A,13/02/00,São José-RS,2-2,Inter SM
B,13/02/00,Avenida,1-2,Santa Cruz-RS
B,13/02/00,Passo Fundo,3-1,15 de Novembro
B,13/02/00,Santo Ângelo,4-1,São Luiz
A,16/02/00,Inter SM,1-1,Esportivo
A,16/02/00,Rio Grande,1-3,São José-RS
B,16/02/00,São Luiz,0-0,Passo Fundo
B,16/02/00,Guarani V. Aires,4-2,Avenida
B,16/02/00,Santa Cruz-RS,1-1,Santo Ângelo
A,17/02/00,Pelotas,0-3,Caxias
A,20/02/00,Veranópolis,2-5,Rio Grande
A,20/02/00,São José-RS,0-1,Pelotas
A,20/02/00,Caxias,3-0,Inter SM
B,20/02/00,Santo Ângelo,2-4,Guarani V. Aires
B,20/02/00,Avenida,4-1,São Luiz
B,22/02/00,15 de Novembro,1-3,Santa Cruz-RS
A,27/02/00,Rio Grande,4-2,Veranópolis
A,27/02/00,Pelotas,1-1,São José-RS
A,27/02/00,Inter SM,0-1,Caxias
B,27/02/00,Santa Cruz-RS,5-1,15 de Novembro
B,27/02/00,Guarani V. Aires,2-2,Santo Ângelo
B,27/02/00,São Luiz,5-1,Avenida
A,01/03/00,Esportivo,2-0,Inter SM
A,01/03/00,Caxias,3-1,Pelotas
A,01/03/00,São José-RS,3-1,Rio Grande
B,01/03/00,Passo Fundo,2-2,São Luiz
B,01/03/00,Avenida,0-2,Guarani V. Aires
B,01/03/00,Santo Ângelo,2-0,Santa Cruz-RS
A,04/03/00,Rio Grande,2-1,Caxias
A,04/03/00,Veranópolis,1-3,Esportivo
A,04/03/00,Inter SM,0-2,São José-RS
B,04/03/00,Santa Cruz-RS,2-2,Avenida
B,04/03/00,15 de Novembro,4-1,Passo Fundo
B,04/03/00,São Luiz,2-2,Santo Ângelo
A,11/03/00,Caxias,1-3,Esportivo
A,12/03/00,Pelotas,0-0,Inter SM
A,12/03/00,São José-RS,0-0,Veranópolis
B,12/03/00,Avenida,2-2,Passo Fundo
B,12/03/00,Guarani V. Aires,4-0,São Luiz
B,12/03/00,Santo Ângelo,4-2,15 de Novembro
A,15/03/00,Veranópolis,3-2,Pelotas
A,15/03/00,Esportivo,2-1,Rio Grande
B,15/03/00,15 de Novembro,3-0,Guarani V. Aires
B,15/03/00,Avenida,1-2,Santo Ângelo
B,15/03/00,Passo Fundo,3-2,Santa Cruz-RS
A,16/03/00,Caxias,1-2,São José-RS
B,18/03/00,Guarani V. Aires,0-1,Santa Cruz-RS
A,19/03/00,São José-RS,0-2,Esportivo
A,19/03/00,Pelotas,3-0,Rio Grande
A,19/03/00,Inter SM,0-1,Veranópolis
B,19/03/00,Santo Ângelo,2-3,Passo Fundo
B,19/03/00,São Luiz,1-3,15 de Novembro
B,25/03/00,Passo Fundo,2-1,Guarani V. Aires
B,25/03/00,Santa Cruz-RS,3-1,São Luiz
