Rodada,Data,Time da Casa,Placar,Time Visitante
C,24/09/78,Grêmio,5-0,Cruzeiro-RS
B,02/08/78,Grêmio,2-1,Santa Cruz-RS
B,02/08/78,Bagé,1-0,Inter SM
B,02/08/78,Novo Hamburgo,3-0,Farroupilha
B,02/08/78,Guarany de Bagé,0-1,Estrela-RS
D,02/08/78,Juventude,1-1,Esportivo
D,02/08/78,Gaúcho,2-1,Caxias
D,02/08/78,GE Brasil,4-0,Santo Ângelo
D,02/08/78,São Borja,1-1,14 de Julho
D,03/08/78,Cruzeiro-RS,0-0,Pelotas
B,05/08/78,Grêmio,5-0,Bagé
B,05/08/78,São Paulo-RS,0-0,Farroupilha
B,05/08/78,Guarany de Bagé,0-0,Santa Cruz-RS
B,05/08/78,Novo Hamburgo,0-0,Estrela-RS
D,05/08/78,Juventude,2-0,Santo Ângelo
D,05/08/78,GE Brasil,1-1,Caxias
D,05/08/78,São Borja,1-0,Esportivo
D,05/08/78,Cruzeiro-RS,1-0,14 de Julho
D,05/08/78,Gaúcho,2-0,Pelotas
B,09/08/78,São Paulo-RS,2-0,Santa Cruz-RS
B,09/08/78,Estrela-RS,0-0,Inter SM
B,09/08/78,Bagé,1-0,Novo Hamburgo
B,09/08/78,Grêmio,4-0,Farroupilha
B,09/08/78,Internacional,3-0,Guarany de Bagé
D,09/08/78,Esportivo,2-2,Gaúcho
D,09/08/78,Caxias,2-0,São Borja
D,09/08/78,14 de Julho,1-1,GE Brasil
D,09/08/78,Cruzeiro-RS,2-0,Santo Ângelo
D,10/08/78,Pelotas,1-1,Juventude
B,12/08/78,Inter SM,2-1,Santa Cruz-RS
B,12/08/78,Farroupilha,0-0,Guarany de Bagé
B,12/08/78,Bagé,0-0,São Paulo-RS
B,12/08/78,Internacional,5-0,Novo Hamburgo
D,12/08/78,Caxias,2-2,Cruzeiro-RS
D,12/08/78,Esportivo,1-0,GE Brasil
B,13/08/78,Grêmio,3-0,Estrela-RS
D,13/08/78,Juventude,3-1,14 de Julho
D,13/08/78,Pelotas,3-0,São Borja
D,13/08/78,Gaúcho,4-1,Santo Ângelo
B,15/08/78,Internacional,6-3,São Paulo-RS
D,16/08/78,Juventude,0-0,Caxias
D,16/08/78,GE Brasil,1-1,Pelotas
D,16/08/78,14 de Julho,1-0,Gaúcho
