Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,20/06/17,Guarani,Oeste,B,9
2,20/06/17,Paysandu,Boa Esporte,B,9
3,20/06/17,Internacional,Paraná,B,9
4,20/06/17,Náutico,Goiás,B,9
5,21/06/17,EC Vitória,Santos,A,9
6,21/06/17,Palmeiras,Atlético-GO,A,9
7,21/06/17,Botafogo,Vasco,A,9
8,21/06/17,Avai,Fluminense,A,9
9,21/06/17,Athletico-PR,São Paulo,A,9
10,21/06/17,Atlético-MG,Sport,A,9
11,22/06/17,Corinthians,Bahia,A,9
12,22/06/17,Ponte Preta,Cruzeiro,A,9
13,22/06/17,Grêmio,Coritiba,A,9
14,22/06/17,Flamengo,Chapecoense,A,9
