Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,26/09/17,ABC,Juventude,B,26
2,26/09/17,Vila Nova,CRB,B,26
3,26/09/17,Paysandu,Guarani,B,26
4,27/09/17,Internacional,América-MG,B,26
5,30/09/17,Vasco,Chapecoense,A,26
6,30/09/17,Bahia,Coritiba,A,26
7,30/09/17,Palmeiras,Santos,A,26
8,01/10/17,Cruzeiro,Corinthians,A,26
9,01/10/17,Botafogo,EC Vitória,A,26
10,01/10/17,São Paulo,Sport,A,26
11,01/10/17,Grêmio,Fluminense,A,26
12,01/10/17,Avai,Atlético-GO,A,26
13,01/10/17,Athletico-PR,Atlético-MG,A,26
14,02/10/17,Ponte Preta,Flamengo,A,26
