Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,08/08/17,Luverdense,Juventude,B,20
2,12/08/17,Atlético-GO,Coritiba,A,20
3,12/08/17,EC Vitória,Avai,A,20
4,12/08/17,Ceará,CRB,B,20
5,12/08/17,Oeste,Paysandu,B,20
6,12/08/17,Paraná,ABC,B,20
7,13/08/17,São Paulo,Cruzeiro,A,20
8,13/08/17,Sport,Ponte Preta,A,20
9,13/08/17,Atlético-MG,Flamengo,A,20
10,13/08/17,Vasco,Palmeiras,A,20
11,13/08/17,Athletico-PR,Bahia,A,20
12,13/08/17,Botafogo,Grêmio,A,20
13,14/08/17,Santos,Fluminense,A,20
14,23/08/17,Chapecoense,Corinthians,A,20
