Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,03/10/17,Brasil-RS,Juventude,B,28
2,07/10/17,Cruzeiro,Ponte Preta,A,28
3,07/10/17,Santa Cruz,América-MG,B,28
4,07/10/17,Luverdense,Figueirense,B,28
5,07/10/17,Oeste,Guarani,B,28
6,14/10/17,Vasco,Botafogo,A,28
7,14/10/17,São Paulo,Athletico-PR,A,28
8,15/10/17,Chapecoense,Flamengo,A,28
9,15/10/17,Atlético-GO,Palmeiras,A,28
10,15/10/17,Fluminense,Avai,A,28
11,15/10/17,Sport,Atlético-MG,A,28
12,15/10/17,Coritiba,Grêmio,A,28
13,15/10/17,Bahia,Corinthians,A,28
14,16/10/17,Santos,EC Vitória,A,28
