Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,09/06/17,Vila Nova,América-MG,B,6
2,09/06/17,Criciúma,CRB,B,6
3,10/06/17,Palmeiras,Fluminense,A,6
4,10/06/17,Vasco,Sport,A,6
5,10/06/17,ABC,Figueirense,B,6
6,10/06/17,Internacional,Náutico,B,6
7,11/06/17,Botafogo,Coritiba,A,6
8,11/06/17,Ponte Preta,Chapecoense,A,6
9,11/06/17,Avai,Flamengo,A,6
10,11/06/17,EC Vitória,Atlético-MG,A,6
11,11/06/17,Corinthians,São Paulo,A,6
12,11/06/17,Cruzeiro,Atlético-GO,A,6
13,11/06/17,Athletico-PR,Santos,A,6
14,12/06/17,Grêmio,Bahia,A,6
