Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,04/08/17,Goiás,Oeste,B,19
2,05/08/17,Corinthians,Sport,A,19
3,05/08/17,Fluminense,Atlético-GO,A,19
4,05/08/17,Boa Esporte,Paraná,B,19
5,05/08/17,Juventude,Santa Cruz,B,19
6,06/08/17,Flamengo,EC Vitória,A,19
7,06/08/17,Cruzeiro,Botafogo,A,19
8,06/08/17,Grêmio,Atlético-MG,A,19
9,06/08/17,Coritiba,Chapecoense,A,19
10,06/08/17,Palmeiras,Athletico-PR,A,19
11,06/08/17,Bahia,São Paulo,A,19
12,06/08/17,Avai,Santos,A,19
13,06/08/17,Ponte Preta,Vasco,A,19
14,07/08/17,Londrina,Vila Nova,B,19
