Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,30/06/17,Paysandu,Luverdense,B,11
2,01/07/17,Palmeiras,Grêmio,A,11
3,01/07/17,Atlético-GO,Santos,A,11
4,01/07/17,Oeste,Santa Cruz,B,11
5,01/07/17,América-MG,Brasil-RS,B,11
6,01/07/17,Internacional,Boa Esporte,B,11
7,02/07/17,Sport,Athletico-PR,A,11
8,02/07/17,EC Vitória,Bahia,A,11
9,02/07/17,Atlético-MG,Cruzeiro,A,11
10,02/07/17,Flamengo,São Paulo,A,11
11,02/07/17,Corinthians,Botafogo,A,11
12,02/07/17,Avai,Ponte Preta,A,11
13,02/07/17,Coritiba,Vasco,A,11
14,03/07/17,Fluminense,Chapecoense,A,11
