Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,06/11/17,Luverdense,Internacional,B,34
2,07/11/17,Ceará,Guarani,B,34
3,07/11/17,CRB,Juventude,B,34
4,07/11/17,Vila Nova,Santa Cruz,B,34
5,11/11/17,Botafogo,Athletico-PR,A,34
6,11/11/17,Corinthians,Avai,A,34
7,12/11/17,Vasco,São Paulo,A,34
8,12/11/17,Palmeiras,Flamengo,A,34
9,12/11/17,Atlético-GO,Sport,A,34
10,12/11/17,Grêmio,EC Vitória,A,34
11,12/11/17,Bahia,Atlético-MG,A,34
12,12/11/17,Cruzeiro,Fluminense,A,34
13,12/11/17,Coritiba,Ponte Preta,A,34
14,13/11/17,Chapecoense,Santos,A,34
