Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,09/08/08,Flamengo,Athletico-PR,A,19
2,09/08/08,São Paulo,Goiás,A,19
3,09/08/08,Atlético-MG,Grêmio,A,19
4,10/08/08,Coritiba,Sport,A,19
5,10/08/08,EC Vitória,Vasco,A,19
6,10/08/08,Portuguesa,Cruzeiro,A,19
7,10/08/08,Botafogo,Palmeiras,A,19
8,10/08/08,Ipatinga,Fluminense,A,19
9,10/08/08,Nautico,Santos,A,19
10,10/08/08,Internacional,Figueirense,A,19
11,15/08/08,Ceará,Marília,B,19
12,16/08/08,Criciúma,Ponte Preta,B,19
13,16/08/08,Bragantino,Vila Nova,B,19
14,16/08/08,Grêmio Barueri,Juventude,B,19
