Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,15/11/08,Bragantino,Avaí,B,36
2,15/11/08,Criciúma,Gama,B,36
3,15/11/08,ABC,Marília,B,36
4,15/11/08,Corinthians,Vila Nova,B,36
5,20/11/08,Figueirense,Nautico,A,36
6,22/11/08,Botafogo,Athletico-PR,A,36
7,22/11/08,Portuguesa,Goiás,A,36
8,22/11/08,Coritiba,Santos,A,36
9,23/11/08,EC Vitória,Grêmio,A,36
10,23/11/08,Cruzeiro,Flamengo,A,36
11,23/11/08,Vasco,São Paulo,A,36
12,23/11/08,Internacional,Fluminense,A,36
13,23/11/08,Sport,Atlético-MG,A,36
14,23/11/08,Palmeiras,Ipatinga,A,36
