Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,26/07/08,Nautico,Coritiba,A,15
2,26/07/08,Ipatinga,Internacional,A,15
3,26/07/08,Fluminense,Cruzeiro,A,15
4,27/07/08,Santos,Vasco,A,15
5,27/07/08,Grêmio,Palmeiras,A,15
6,27/07/08,Athletico-PR,Figueirense,A,15
7,27/07/08,Goiás,Sport,A,15
8,27/07/08,Atlético-MG,EC Vitória,A,15
9,27/07/08,Flamengo,Botafogo,A,15
10,27/07/08,São Paulo,Portuguesa,A,15
11,29/07/08,Grêmio Barueri,ABC,B,15
12,29/07/08,Bragantino,Ceará,B,15
13,01/08/08,América-RN,Gama,B,15
14,02/08/08,Corinthians,Criciúma,B,15
