Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,28/11/08,Santo André,Paraná,B,38
2,29/11/08,Vila Nova,Bragantino,B,38
3,29/11/08,América-RN,Corinthians,B,38
4,29/11/08,Juventude,Grêmio Barueri,B,38
5,07/12/08,Santos,Nautico,A,38
6,07/12/08,Vasco,EC Vitória,A,38
7,07/12/08,Figueirense,Internacional,A,38
8,07/12/08,Athletico-PR,Flamengo,A,38
9,07/12/08,Sport,Coritiba,A,38
10,07/12/08,Cruzeiro,Portuguesa,A,38
11,07/12/08,Fluminense,Ipatinga,A,38
12,07/12/08,Palmeiras,Botafogo,A,38
13,07/12/08,Grêmio,Atlético-MG,A,38
14,07/12/08,Goiás,São Paulo,A,38
