Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,30/09/08,Vila Nova,Paraná,B,29
2,04/10/08,Marília,Corinthians,B,29
3,04/10/08,Juventude,Avaí,B,29
4,04/10/08,Criciúma,Ceará,B,29
5,08/10/08,Grêmio,Santos,A,29
6,08/10/08,Sport,Vasco,A,29
7,08/10/08,Figueirense,Palmeiras,A,29
8,09/10/08,Botafogo,EC Vitória,A,29
9,09/10/08,São Paulo,Nautico,A,29
10,09/10/08,Cruzeiro,Ipatinga,A,29
11,11/10/08,Goiás,Internacional,A,29
12,11/10/08,Portuguesa,Coritiba,A,29
13,11/10/08,Athletico-PR,Fluminense,A,29
14,11/10/08,Flamengo,Atlético-MG,A,29
