Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,30/08/08,Goiás,Figueirense,A,23
2,30/08/08,EC Vitória,Ipatinga,A,23
3,30/08/08,Botafogo,Nautico,A,23
4,31/08/08,Grêmio,Vasco,A,23
5,31/08/08,Sport,Internacional,A,23
6,31/08/08,Athletico-PR,Palmeiras,A,23
7,31/08/08,São Paulo,Santos,A,23
8,31/08/08,Portuguesa,Atlético-MG,A,23
9,31/08/08,Cruzeiro,Coritiba,A,23
10,31/08/08,Flamengo,Fluminense,A,23
11,06/09/08,ABC,Gama,B,23
12,06/09/08,Grêmio Barueri,Bahia,B,23
13,06/09/08,Brasiliense,Ceará,B,23
14,06/09/08,Vila Nova,São Caetano,B,23
