Fase,Rodada,Data,Time da Casa,Placar,Time Visitante
R1,1,08/02/17,Murici,3-1,Juventude
R1,1,08/02/17,Vitória da Conquista,1-1,Coritiba
R1,1,08/02/17,Campinense,0-2,Ponte Preta
R1,1,08/02/17,Luziânia,0-2,Vitória
R1,1,08/02/17,Ferroviária,1-1,ASA
R1,1,08/02/17,Osasco Audax,1-0,América-RN
R1,1,08/02/17,PSTC,2-1,Ypiranga-RS
R1,1,08/02/17,São Bento,1-1,Paraná
R1,1,08/02/17,Altos,2-0,CRB
R1,1,08/02/17,Rondoniense,0-2,Cuiabá
R1,1,08/02/17,Gurupi,2-1,Londrina
R1,1,08/02/17,7 de Setembro-MS,1-0,River-PI
R1,1,08/02/17,São Francisco-PA,3-0,Botafogo-PB
R1,1,08/02/17,Caldense,0-1,Corinthians
R1,1,08/02/17,CSA,1-4,Sport
R1,1,08/02/17,São Raimundo-RR,0-2,Boa Esporte
R1,1,08/02/17,Atlético-AC,0-2,América-MG
R1,1,09/02/17,São José-RS,1-1,Sampaio Corrêa
R1,1,09/02/17,Santos-AP,0-2,Vasco
R1,1,09/02/17,Moto Club,0-1,São Paulo
R1,1,15/02/17,Boavista-RJ,1-0,Ceará
R1,1,15/02/17,Ceilândia,1-1,ABC
R1,1,15/02/17,Desportiva Ferroviária,1-2,Avaí
R1,1,15/02/17,URT,1-2,Luverdense
R1,1,15/02/17,Friburguense,0-1,Oeste
R1,1,15/02/17,Anápolis,0-0,Bragantino
R1,1,15/02/17,Comercial-MS,0-1,Joinville
R1,1,15/02/17,São Raimundo-PA,2-1,Fortaleza
R1,1,15/02/17,Itabaiana,2-4,Goiás
R1,1,15/02/17,Uniclinic,1-2,Portuguesa
R1,1,15/02/17,Princesa,0-2,Internacional
R1,1,15/02/17,Volta Redonda,1-2,Cruzeiro
R1,1,15/02/17,Globo FC,2-5,Fluminense
R1,1,15/02/17,Guarani de Juazeiro,1-0,Náutico
R1,1,15/02/17,Rio Branco-AC,1-0,Figueirense
R1,1,16/02/17,Santo André,0-1,Criciúma
R1,1,16/02/17,Brusque,2-1,Remo
R1,1,16/02/17,Sinop,1-0,Salgueiro
R1,1,16/02/17,Sergipe,0-2,Bahia
R1,1,16/02/17,Fast Clube,1-1,Vila Nova
R2,1,22/02/17,Murici,0-0,América-MG
R2,1,22/02/17,Criciúma,2-2,Altos
R2,1,22/02/17,Vitória,3-2,Bragantino
R2,1,22/02/17,Portuguesa,0-2,Boavista-RJ
R2,1,22/02/17,Sport,3-0,7 de Setembro-MS
R2,1,22/02/17,Internacional,4-1,Oeste
R2,1,22/02/17,Cruzeiro,6-0,São Francisco-PA
R2,1,23/02/17,Coritiba,0-2,ASA
R2,1,01/03/17,PSTC,2-4,São Paulo
R2,1,01/03/17,Avaí,1-1,Luverdense
R2,1,01/03/17,ABC,1-1,Osasco Audax
R2,1,01/03/17,Sinop,1-3,Fluminense
R2,1,01/03/17,Joinville,1-0,São Raimundo-PA
R2,1,01/03/17,Gurupi,2-0,Rio Branco-AC
R2,1,01/03/17,Sampaio Corrêa,2-0,Guarani de Juazeiro
R2,1,01/03/17,Boa Esporte,0-0,Goiás
R2,1,01/03/17,Brusque,0-0,Corinthians
R2,1,01/03/17,Vila Nova,1-2,Vasco
R2,1,02/03/17,Ponte Preta,1-1,Cuiabá
R2,1,08/03/17,Paraná,2-0,Bahia
R3,1,08/03/17,São Paulo,3-1,ABC
R3,1,08/03/17,Goiás,4-0,Cuiabá
R3,1,08/03/17,Joinville,3-1,Gurupi
R3,1,08/03/17,Murici,0-2,Cruzeiro
R3,1,08/03/17,Sampaio Corrêa,1-4,Internacional
R3,1,08/03/17,Boavista-RJ,0-3,Sport
R3,1,09/03/17,Vasco,1-1,Vitória
R3,1,09/03/17,Criciúma,1-1,Fluminense
R3,1,09/03/17,Luverdense,0-2,Corinthians
R3,2,15/03/17,Fluminense,3-2,Criciúma
R3,2,15/03/17,ABC,1-1,São Paulo
R3,2,15/03/17,Gurupi,1-0,Joinville
R3,2,15/03/17,Internacional,3-0,Sampaio Corrêa
R3,2,15/03/17,Cruzeiro,3-0,Murici
R3,2,15/03/17,Sport,1-0,Boavista-RJ
R3,2,16/03/17,Vitória,1-0,Vasco
R3,2,16/03/17,Corinthians,1-1,Luverdense
R3,1,16/03/17,ASA,0-0,Paraná
R3,2,16/03/17,Cuiabá,1-1,Goiás
R3,2,05/04/17,Paraná,0-0,ASA
R4,1,12/04/17,Internacional,1-1,Corinthians
R4,1,12/04/17,Sport,2-1,Joinville
R4,1,13/04/17,Vitória,0-2,Paraná
R4,1,13/04/17,São Paulo,0-2,Cruzeiro
R4,1,13/04/17,Goiás,2-1,Fluminense
R4,2,19/04/17,Cruzeiro,1-2,São Paulo
R4,2,19/04/17,Paraná,0-0,Vitória
R4,2,19/04/17,Corinthians,1-1,Internacional
R4,2,19/04/17,Joinville,2-1,Sport
R4,2,19/04/17,Fluminense,3-0,Goiás
O,1,26/04/17,Santos,2-0,Paysandu
O,1,26/04/17,Botafogo,2-1,Sport
O,1,03/05/17,Cruzeiro,1-0,Chapecoense
O,1,10/05/17,Flamengo,0-0,Atlético Goianiense
O,2,10/05/17,Paysandu,1-3,Santos
O,1,10/05/17,Santa Cruz,0-0,Athletico-PR
O,1,17/05/17,Grêmio,3-1,Fluminense
O,1,17/05/17,Palmeiras,1-0,Internacional
O,1,24/05/17,Paraná,3-2,Atlético Mineiro
O,2,24/05/17,Atlético Goianiense,1-2,Flamengo
O,2,31/05/17,Athletico-PR,2-0,Santa Cruz
O,2,31/05/17,Fluminense,0-2,Grêmio
O,2,31/05/17,Atlético Mineiro,2-0,Paraná
O,2,31/05/17,Sport,1-1,Botafogo
O,2,31/05/17,Internacional,2-1,Palmeiras
