Fase,Rodada,Data,Time da Casa,Placar,Time Visitante
FP,1,27/02/13,Atlético-AC,1-1,Desportiva Ferroviária
FP,2,13/03/13,Desportiva Ferroviária,5-4,Atlético-AC
R1,1,03/04/13,Bangu,1-2,Ipatinga
R1,1,03/04/13,Ceilândia,0-0,Ceará
R1,1,03/04/13,Resende,2-1,Caxias
R1,1,03/04/13,GE Brasil,0-1,Athletico-PR
R1,1,03/04/13,Noroeste,0-0,Criciúma
R1,1,03/04/13,Guarani de Juazeiro,1-2,Santa Cruz
R1,1,03/04/13,Cianorte,2-1,Grêmio Barueri
R1,1,03/04/13,Veranópolis,1-0,Santo André
R1,1,03/04/13,Nacional-AM,2-0,Águia
R1,1,03/04/13,Vitória da Conquista,0-1,Sport
R1,1,03/04/13,Remo,0-1,Flamengo
R1,1,03/04/13,Rio Branco-AC,0-2,Internacional
R1,1,03/04/13,Naviraiense,0-0,Portuguesa
R1,1,04/04/13,Itabaiana,0-3,Ponte Preta
R1,1,10/04/13,Oratório,1-3,Goiás
R1,1,10/04/13,Santa Cruz-RN,0-0,ASA
R1,1,10/04/13,Aracruz,1-1,Joinville
R1,1,10/04/13,Luziânia,0-0,Fortaleza
R1,1,10/04/13,Arapongas,1-0,São Caetano
R1,1,10/04/13,Gurupi,2-3,América-MG
R1,1,10/04/13,Desportiva Ferroviária,1-4,Figueirense
R1,1,10/04/13,Salgueiro,2-0,Boa Esporte
R1,1,10/04/13,Campinense,0-1,Sampaio Corrêa
R1,1,10/04/13,Volta Redonda,1-0,Avaí
R1,2,10/04/13,Águia,1-2,Nacional-AM
R1,1,10/04/13,Confiança,1-0,Guarani
R1,1,10/04/13,Tupi,1-0,Luverdense
R1,2,10/04/13,Santa Cruz,2-0,Guarani de Juazeiro
R1,1,10/04/13,Cametá,0-7,Atlético-GO
R1,1,10/04/13,Ji-Paraná,0-1,América-RN
R1,1,10/04/13,São Raimundo-RR,0-2,Paysandu
R1,1,10/04/13,Fast Clube,1-1,CRB
R1,1,10/04/13,Flamengo-PI,2-2,Santos
R1,1,10/04/13,Mixto,2-1,Vitória
R1,1,10/04/13,CSA,0-3,Cruzeiro
R1,2,10/04/13,Ceará,4-3,Ceilândia
R1,1,10/04/13,CRAC,3-1,Náutico
R1,1,10/04/13,Águia Negra,0-2,Bragantino
R1,1,11/04/13,Parnahyba,1-3,ABC
R1,1,11/04/13,São Bernardo,1-1,Paraná
R1,1,11/04/13,Maranhão,0-2,Bahia
R1,2,16/04/13,Vitória,5-1,Mixto
R1,2,16/04/13,Portuguesa,1-1,Naviraiense
R1,2,17/04/13,Santo André,2-0,Veranópolis
R1,1,17/04/13,Sobradinho,0-0,Botafogo
R1,2,17/04/13,Athletico-PR,2-0,GE Brasil
R1,2,17/04/13,América-MG,0-0,Gurupi
R1,2,17/04/13,Ipatinga,1-0,Bangu
R1,2,17/04/13,São Caetano,1-0,Arapongas
R1,2,17/04/13,Sampaio Corrêa,0-1,Campinense
R1,2,17/04/13,Grêmio Barueri,0-3,Cianorte
R1,2,17/04/13,Boa Esporte,2-2,Salgueiro
R1,2,17/04/13,Criciúma,3-0,Noroeste
R1,2,17/04/13,Joinville,1-0,Aracruz
R1,2,17/04/13,Guarani,1-0,Confiança
R1,2,17/04/13,Sport,2-0,Vitória da Conquista
R1,2,17/04/13,Santos,2-0,Flamengo-PI
R1,2,17/04/13,Flamengo,3-0,Remo
R1,2,17/04/13,Luverdense,3-0,Tupi
R1,2,17/04/13,Fortaleza,0-0,Luziânia
R1,2,18/04/13,Náutico,1-1,CRAC
R1,2,18/04/13,Caxias,0-0,Resende
R1,2,24/04/13,Avaí,4-1,Volta Redonda
R1,2,24/04/13,Paraná,2-3,São Bernardo
R1,2,24/04/13,Botafogo,2-0,Sobradinho
R1,2,25/04/13,CRB,2-1,Fast Clube
R1,2,25/04/13,ASA,2-1,Santa Cruz-RN
R1,2,25/04/13,América-RN,1-0,Ji-Paraná
R2,1,01/05/13,Santo André,2-3,Goiás
R2,1,01/05/13,CRAC,3-2,Ipatinga
R2,1,01/05/13,Cianorte,1-3,Atlético-GO
R2,1,01/05/13,Sousa,0-3,Coritiba
R2,1,01/05/13,ASA,3-0,Ceará
R2,1,01/05/13,Campinense,1-2,Flamengo
R2,1,01/05/13,Santa Cruz,0-0,Internacional
R2,1,01/05/13,Resende,1-2,Cruzeiro
R2,1,02/05/13,CRB,0-0,Botafogo
R2,1,07/05/13,São Bernardo,1-1,Criciúma
R2,1,07/05/13,América-MG,0-1,Avaí
R2,1,08/05/13,Arapongas,0-0,Figueirense
R2,1,08/05/13,Confiança,1-1,Fortaleza
R2,1,08/05/13,Joinville,0-1,Santos
R2,1,08/05/13,ABC,2-0,Sport
R2,1,08/05/13,Naviraiense,0-1,Paysandu
R2,2,08/05/13,Ceará,3-0,ASA
R2,1,08/05/13,Luverdense,2-0,Bahia
R2,1,09/05/13,América-RN,2-6,Athletico-PR
R2,1,09/05/13,Bragantino,1-3,Ponte Preta
R2,2,15/05/13,Criciúma,3-1,São Bernardo
R2,2,15/05/13,Goiás,1-0,Santo André
R2,1,15/05/13,Salgueiro,0-0,Vitória
R2,2,15/05/13,Paysandu,0-2,Naviraiense
R2,2,15/05/13,Ipatinga,0-1,CRAC
R2,1,15/05/13,Nacional-AM,4-1,Coritiba
R2,2,15/05/13,Bahia,1-0,Luverdense
R2,2,15/05/13,Flamengo,2-1,Campinense
R2,2,15/05/13,Internacional,2-0,Santa Cruz
R2,2,16/05/13,Avaí,0-3,América-MG
R2,2,21/05/13,Sport,2-3,ABC
R2,2,22/05/13,Vitória,1-1,Salgueiro
R2,2,22/05/13,Figueirense,3-1,Arapongas
R2,2,22/05/13,Cruzeiro,4-0,Resende
R2,2,22/05/13,Botafogo,3-0,CRB
R2,2,22/05/13,Santos,0-0,Joinville
R2,2,23/05/13,Coritiba,1-0,Nacional-AM
R2,2,23/05/13,Fortaleza,4-0,Confiança
R3,1,02/07/13,Salgueiro,0-0,Criciúma
R3,1,03/07/13,Goiás,3-0,ABC
R3,1,03/07/13,Botafogo,1-0,Figueirense
R3,1,09/07/13,Cruzeiro,5-0,Atlético-GO
R3,1,10/07/13,Fortaleza,0-0,Luverdense
R3,1,10/07/13,Ponte Preta,0-1,Nacional-AM
R3,1,10/07/13,Internacional,3-1,América-MG
R3,1,10/07/13,ASA,0-2,Flamengo
R3,1,10/07/13,Santos,1-1,CRAC
R3,2,17/07/13,Criciúma,1-1,Salgueiro
R3,2,17/07/13,Atlético-GO,0-1,Cruzeiro
R3,1,17/07/13,Paysandu,0-0,Athletico-PR
R3,2,17/07/13,Flamengo,2-1,ASA
R3,2,17/07/13,ABC,1-1,Goiás
R3,2,17/07/13,América-MG,1-1,Internacional
R3,2,18/07/13,Luverdense,2-1,Fortaleza
R3,2,24/07/13,Athletico-PR,2-1,Paysandu
R3,2,24/07/13,Nacional-AM,1-0,Ponte Preta
R3,2,24/07/13,CRAC,0-2,Santos
R3,2,24/07/13,Figueirense,1-0,Botafogo
O,1,20/08/13,Nacional-AM,0-2,Vasco
O,1,21/08/13,Palmeiras,1-0,Athletico-PR
O,1,21/08/13,Santos,1-0,Grêmio
O,1,21/08/13,Fluminense,1-0,Goiás
O,1,21/08/13,Cruzeiro,2-1,Flamengo
O,1,21/08/13,Luverdense,1-0,Corinthians
O,1,22/08/13,Internacional,3-0,Salgueiro
O,1,22/08/13,Botafogo,4-2,Atlético-MG
O,2,28/08/13,Goiás,2-0,Fluminense
O,2,28/08/13,Atlético-MG,2-2,Botafogo
O,2,28/08/13,Flamengo,1-0,Cruzeiro
O,2,28/08/13,Athletico-PR,3-0,Palmeiras
O,2,28/08/13,Corinthians,2-0,Luverdense
O,2,28/08/13,Grêmio,2-0,Santos
O,2,29/08/13,Vasco,2-1,Nacional-AM
O,2,29/08/13,Salgueiro,2-2,Internacional
Q,1,25/09/13,Goiás,2-1,Vasco
Q,1,25/09/13,Corinthians,0-0,Grêmio
Q,1,25/09/13,Botafogo,1-1,Flamengo
Q,1,26/09/13,Internacional,1-1,Athletico-PR
Q,2,23/10/13,Flamengo,4-0,Botafogo
Q,2,23/10/13,Athletico-PR,0-0,Internacional
Q,2,23/10/13,Grêmio,0-0,Corinthians
Q,2,24/10/13,Vasco,3-2,Goiás
S,1,30/10/13,Goiás,1-2,Flamengo
S,1,30/10/13,Athletico-PR,1-0,Grêmio
S,2,06/11/13,Grêmio,0-0,Athletico-PR
S,2,06/11/13,Flamengo,2-1,Goiás
F,1,20/11/13,Athletico-PR,1-1,Flamengo
F,2,27/11/13,Flamengo,2-0,Athletico-PR
