Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,11/11/06,Coritiba,Atlético-MG,B,36
2,11/11/06,Vila Nova,Paysandu,B,36
3,11/11/06,Gama,Marília,B,36
4,11/11/06,Avaí,Náutico,B,36
5,18/11/06,Grêmio,Santa Cruz,A,36
6,18/11/06,Flamengo,Figueirense,A,36
7,18/11/06,Corinthians,Fluminense,A,36
8,19/11/06,Paraná,Internacional,A,36
9,19/11/06,São Caetano,Vasco,A,36
10,19/11/06,Juventude,Palmeiras,A,36
11,19/11/06,Botafogo,Goiás,A,36
12,19/11/06,Cruzeiro,Santos,A,36
13,19/11/06,Fortaleza,Ponte Preta,A,36
14,19/11/06,São Paulo,Athletico-PR,A,36
