Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,17/07/06,Paysandu,Avaí,B,13
2,21/07/06,Ituano,Portuguesa,B,13
3,21/07/06,Ceará,CRB,B,13
4,21/07/06,América-RN,Paulista,B,13
5,22/07/06,Figueirense,Grêmio,A,13
6,22/07/06,Paraná,Cruzeiro,A,13
7,22/07/06,Corinthians,Fortaleza,A,13
8,22/07/06,Fluminense,São Caetano,A,13
9,23/07/06,Ponte Preta,São Paulo,A,13
10,23/07/06,Vasco,Athletico-PR,A,13
11,23/07/06,Santa Cruz,Flamengo,A,13
12,23/07/06,Santos,Juventude,A,13
13,23/07/06,Internacional,Botafogo,A,13
14,23/07/06,Goiás,Palmeiras,A,13
