Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,03/11/06,Paulista,Sport,B,34
2,04/11/06,Guarani,Ituano,B,34
3,04/11/06,Remo,Gama,B,34
4,04/11/06,América-RN,Coritiba,B,34
5,08/11/06,Vasco,Paraná,A,34
6,08/11/06,São Caetano,Figueirense,A,34
7,08/11/06,Juventude,Grêmio,A,34
8,08/11/06,Palmeiras,Fortaleza,A,34
9,08/11/06,Internacional,Santos,A,34
10,08/11/06,Athletico-PR,Corinthians,A,34
11,08/11/06,Goiás,Flamengo,A,34
12,09/11/06,Fluminense,Ponte Preta,A,34
13,09/11/06,São Paulo,Botafogo,A,34
14,09/11/06,Santa Cruz,Cruzeiro,A,34
