Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,02/09/06,Cruzeiro,Figueirense,A,22
2,02/09/06,Flamengo,Internacional,A,22
3,03/09/06,Santos,Palmeiras,A,22
4,03/09/06,Grêmio,Paraná,A,22
5,03/09/06,São Caetano,Fortaleza,A,22
6,03/09/06,Athletico-PR,Botafogo,A,22
7,03/09/06,Goiás,Juventude,A,22
8,03/09/06,Fluminense,Vasco,A,22
9,03/09/06,Santa Cruz,São Paulo,A,22
10,03/09/06,Corinthians,Ponte Preta,A,22
11,07/09/06,Guarani,São Raimundo,B,22
12,08/09/06,Paulista,Gama,B,22
13,08/09/06,CRB,Atlético-MG,B,22
14,08/09/06,Brasiliense,América-RN,B,22
