Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,24/07/06,Marília,São Raimundo,B,14
2,27/07/06,Remo,Paysandu,B,14
3,28/07/06,Ceará,Sport,B,14
4,29/07/06,Juventude,Figueirense,A,14
5,29/07/06,São Caetano,Ponte Preta,A,14
6,29/07/06,Palmeiras,Paraná,A,14
7,29/07/06,Atlético-MG,Portuguesa,B,14
8,30/07/06,São Paulo,Santos,A,14
9,30/07/06,Santa Cruz,Corinthians,A,14
10,30/07/06,Vasco,Cruzeiro,A,14
11,30/07/06,Athletico-PR,Flamengo,A,14
12,30/07/06,Goiás,Fortaleza,A,14
13,30/07/06,Internacional,Grêmio,A,14
14,30/07/06,Fluminense,Botafogo,A,14
