Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,22/05/06,Remo,Náutico,B,7
2,22/05/06,Portuguesa,Marília,B,7
3,22/05/06,Avaí,Ceará,B,7
4,22/05/06,Guarani,Paulista,B,7
5,24/05/06,Cruzeiro,Ponte Preta,A,7
6,24/05/06,Paraná,Figueirense,A,7
7,24/05/06,Juventude,Santa Cruz,A,7
8,24/05/06,São Paulo,Palmeiras,A,7
9,24/05/06,São Caetano,Athletico-PR,A,7
10,24/05/06,Fortaleza,Fluminense,A,7
11,24/05/06,Flamengo,Santos,A,7
12,25/05/06,Botafogo,Vasco,A,7
13,25/05/06,Grêmio,Goiás,A,7
14,25/05/06,Corinthians,Internacional,A,7
