Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,05/10/06,Náutico,Paulista,B,29
2,06/10/06,Gama,Paysandu,B,29
3,06/10/06,Atlético-MG,Brasiliense,B,29
4,06/10/06,Ituano,Santo André,B,29
5,14/10/06,Cruzeiro,Fortaleza,A,29
6,14/10/06,São Paulo,Juventude,A,29
7,14/10/06,Botafogo,Santos,A,29
8,14/10/06,São Caetano,Grêmio,A,29
9,15/10/06,Paraná,Goiás,A,29
10,15/10/06,Flamengo,Corinthians,A,29
11,15/10/06,Internacional,Fluminense,A,29
12,15/10/06,Figueirense,Ponte Preta,A,29
13,15/10/06,Palmeiras,Athletico-PR,A,29
14,15/10/06,Santa Cruz,Vasco,A,29
