Rodada,Data,Time da Casa,Placar,Time Visitante
28,06/01/21,Grêmio,2-1,Bahia
28,06/01/21,Botafogo,0-2,Athletico-PR
28,06/01/21,Coritiba,1-2,Goiás
28,06/01/21,Sport Recife,1-0,Fortaleza
28,06/01/21,Flamengo,1-2,Fluminense
28,06/01/21,Bragantino,4-2,São Paulo
28,07/01/21,Ceará SC,0-2,Internacional
28,07/01/21,Atletico-GO,0-0,Vasco da Gama
29,09/01/21,Sport Recife,0-1,Palmeiras
29,09/01/21,Coritiba,0-0,Athletico-PR
29,09/01/21,Fortaleza,0-0,Grêmio
29,10/01/21,São Paulo,0-1,Santos
29,10/01/21,Flamengo,0-2,Ceará SC
29,10/01/21,Atletico-GO,1-1,Bahia
29,10/01/21,Internacional,1-0,Goiás
29,10/01/21,Vasco da Gama,3-0,Botafogo
29,11/01/21,Bragantino,2-2,Atlético-MG
29,13/01/21,Corinthians,5-0,Fluminense
30,15/01/21,Palmeiras,1-1,Grêmio
30,16/01/21,Fluminense,1-0,Sport Recife
30,16/01/21,Vasco da Gama,0-1,Coritiba
30,17/01/21,Athletico-PR,1-1,São Paulo
30,17/01/21,Santos,2-1,Botafogo
30,17/01/21,Atlético-MG,3-1,Atletico-GO
30,17/01/21,Ceará SC,1-2,Bragantino
30,17/01/21,Internacional,4-2,Fortaleza
28,18/01/21,Palmeiras,4-0,Corinthians
30,18/01/21,Goiás,0-3,Flamengo
31,20/01/21,Botafogo,1-3,Atletico-GO
31,20/01/21,Bahia,1-0,Athletico-PR
31,20/01/21,Grêmio,1-1,Atlético-MG
31,20/01/21,Coritiba,3-3,Fluminense
31,20/01/21,São Paulo,1-5,Internacional
31,20/01/21,Bragantino,4-1,Vasco da Gama
31,21/01/21,Flamengo,2-0,Palmeiras
31,21/01/21,Fortaleza,2-0,Santos
31,21/01/21,Goiás,0-4,Ceará SC
31,21/01/21,Corinthians,3-0,Sport Recife
32,23/01/21,São Paulo,1-1,Coritiba
32,23/01/21,Vasco da Gama,3-2,Atlético-MG
32,24/01/21,Internacional,2-1,Grêmio
32,24/01/21,Athletico-PR,2-1,Flamengo
32,24/01/21,Ceará SC,2-1,Palmeiras
32,24/01/21,Atletico-GO,2-0,Fortaleza
32,24/01/21,Sport Recife,2-0,Bahia
32,24/01/21,Santos,3-4,Goiás
32,24/01/21,Fluminense,2-0,Botafogo
32,25/01/21,Corinthians,0-2,Bragantino
1,26/01/21,Palmeiras,1-1,Vasco da Gama
28,26/01/21,Atlético-MG,2-0,Santos
23,28/01/21,Grêmio,2-4,Flamengo
30,28/01/21,Bahia,2-1,Corinthians
33,31/01/21,Vasco da Gama,0-0,Bahia
33,31/01/21,Ceará SC,0-2,Athletico-PR
33,31/01/21,Atletico-GO,2-1,São Paulo
33,31/01/21,Coritiba,1-1,Grêmio
33,31/01/21,Atlético-MG,2-0,Fortaleza
33,31/01/21,Internacional,2-1,Bragantino
33,31/01/21,Fluminense,3-0,Goiás
33,01/02/21,Sport Recife,0-3,Flamengo
33,02/02/21,Palmeiras,1-1,Botafogo
34,03/02/21,Grêmio,3-3,Santos
34,03/02/21,Bragantino,2-0,Atletico-GO
34,03/02/21,Corinthians,2-1,Ceará SC
34,03/02/21,Goiás,1-0,Atlético-MG
34,03/02/21,Bahia,0-1,Fluminense
34,04/02/21,Fortaleza,3-1,Coritiba
34,04/02/21,Flamengo,2-0,Vasco da Gama
34,04/02/21,Athletico-PR,0-0,Internacional
34,05/02/21,Botafogo,0-1,Sport Recife
35,06/02/21,Bahia,3-3,Goiás
35,06/02/21,Atletico-GO,1-1,Santos
35,07/02/21,Bragantino,1-1,Flamengo
35,08/02/21,Botafogo,2-5,Grêmio
35,10/02/21,Internacional,1-2,Sport Recife
35,10/02/21,Fortaleza,3-0,Vasco da Gama
35,10/02/21,São Paulo,1-1,Ceará SC
35,10/02/21,Fluminense,0-0,Atlético-MG
35,10/02/21,Corinthians,3-3,Athletico-PR
36,13/02/21,Goiás,2-0,Botafogo
36,13/02/21,Atlético-MG,1-1,Bahia
36,13/02/21,Santos,2-0,Coritiba
36,14/02/21,Flamengo,2-1,Corinthians
36,14/02/21,Vasco da Gama,0-2,Internacional
36,14/02/21,Athletico-PR,2-1,Atletico-GO
36,14/02/21,Palmeiras,3-0,Fortaleza
36,14/02/21,Grêmio,1-2,São Paulo
36,15/02/21,Ceará SC,1-3,Fluminense
36,15/02/21,Sport Recife,0-0,Bragantino
