Rodada,Data,Time da Casa,Placar,Time Visitante
1,29/03/03,Guarani,4-2,Vasco da Gama
1,29/03/03,Athletico-PR,2-0,Grêmio
1,30/03/03,Flamengo,1-1,Coritiba
1,30/03/03,Goiás,2-2,Paysandu
1,30/03/03,Internacional,1-1,Ponte Preta
1,30/03/03,Criciúma,2-0,Fluminense
1,30/03/03,Juventude,2-2,São Paulo
1,30/03/03,Fortaleza,0-0,Bahia
1,30/03/03,Cruzeiro,2-2,São Caetano
1,30/03/03,EC Vitória,1-1,Figueirense
1,30/03/03,Santos,2-2,Paraná
1,30/03/03,Corinthians,0-3,Atlético-MG
2,05/04/03,Fluminense,1-1,Fortaleza
2,05/04/03,Atlético-MG,0-0,Santos
2,05/04/03,Coritiba,0-1,Internacional
2,05/04/03,Grêmio,3-1,Guarani
2,06/04/03,Bahia,1-2,Flamengo
2,06/04/03,Figueirense,3-3,Corinthians
2,06/04/03,Paysandu,1-2,EC Vitória
2,06/04/03,Ponte Preta,1-0,Juventude
2,06/04/03,Paraná,3-0,Athletico-PR
2,06/04/03,São Caetano,3-2,Criciúma
2,06/04/03,São Paulo,2-4,Cruzeiro
2,06/04/03,Vasco da Gama,6-4,Goiás
4,09/04/03,Paysandu,2-1,Santos
3,12/04/03,Internacional,2-0,Bahia
3,12/04/03,Santos,2-0,Figueirense
3,12/04/03,Athletico-PR,1-2,Atlético-MG
3,12/04/03,Corinthians,6-1,Paysandu
3,13/04/03,EC Vitória,2-1,Vasco da Gama
3,13/04/03,Criciúma,1-1,São Paulo
3,13/04/03,Fortaleza,1-1,São Caetano
3,13/04/03,Juventude,2-1,Coritiba
3,13/04/03,Guarani,2-0,Paraná
3,13/04/03,Goiás,1-1,Grêmio
3,13/04/03,Cruzeiro,3-0,Ponte Preta
3,13/04/03,Flamengo,4-1,Fluminense
4,16/04/03,Bahia,3-1,Juventude
4,16/04/03,Grêmio,2-1,EC Vitória
4,16/04/03,Atlético-MG,3-2,Guarani
4,16/04/03,Figueirense,1-1,Athletico-PR
4,16/04/03,Ponte Preta,1-1,Criciúma
4,16/04/03,São Caetano,1-1,Flamengo
4,16/04/03,Vasco da Gama,2-2,Corinthians
4,16/04/03,Coritiba,3-4,Cruzeiro
4,17/04/03,Fluminense,3-1,Internacional
4,17/04/03,São Paulo,3-1,Fortaleza
4,17/04/03,Paraná,3-1,Goiás
12,18/04/03,Flamengo,3-0,Cruzeiro
5,19/04/03,Bahia,2-4,Atlético-MG
5,19/04/03,São Caetano,1-1,Grêmio
5,19/04/03,Flamengo,0-2,Santos
5,20/04/03,São Paulo,3-1,Vasco da Gama
5,20/04/03,Internacional,2-1,Corinthians
5,20/04/03,Criciúma,1-0,Guarani
5,20/04/03,Juventude,1-1,EC Vitória
5,20/04/03,Fortaleza,1-0,Athletico-PR
5,20/04/03,Ponte Preta,4-4,Paysandu
5,20/04/03,Cruzeiro,4-1,Goiás
5,20/04/03,Fluminense,0-0,Paraná
5,21/04/03,Coritiba,1-0,Figueirense
6,26/04/03,Atlético-MG,1-2,Coritiba
6,26/04/03,Paraná,3-1,Bahia
6,26/04/03,EC Vitória,0-3,Internacional
6,26/04/03,Guarani,1-1,Cruzeiro
6,27/04/03,Corinthians,1-1,Flamengo
6,27/04/03,Goiás,7-0,Juventude
6,27/04/03,Figueirense,0-0,Ponte Preta
6,27/04/03,Santos,4-0,Fortaleza
6,27/04/03,Grêmio,0-1,Fluminense
6,27/04/03,Athletico-PR,4-2,Criciúma
6,27/04/03,Paysandu,5-2,São Paulo
6,27/04/03,Vasco da Gama,1-0,São Caetano
7,03/05/03,Flamengo,2-1,EC Vitória
7,03/05/03,Bahia,2-1,Grêmio
7,03/05/03,Cruzeiro,5-2,Athletico-PR
7,04/05/03,Fortaleza,1-2,Corinthians
7,04/05/03,São Paulo,3-2,Figueirense
7,04/05/03,São Caetano,2-0,Paysandu
7,04/05/03,Internacional,2-1,Goiás
7,04/05/03,Ponte Preta,2-1,Atlético-MG
7,04/05/03,Juventude,1-1,Guarani
7,04/05/03,Coritiba,2-1,Paraná
7,04/05/03,Criciúma,1-3,Santos
7,04/05/03,Fluminense,0-0,Vasco da Gama
8,10/05/03,Goiás,1-1,Flamengo
8,10/05/03,Santos,0-2,Cruzeiro
8,10/05/03,Paraná,3-2,Ponte Preta
8,10/05/03,Corinthians,3-0,Criciúma
8,11/05/03,Vasco da Gama,1-1,Bahia
8,11/05/03,Paysandu,2-2,Fluminense
8,11/05/03,Atlético-MG,2-2,São Paulo
8,11/05/03,EC Vitória,2-1,Fortaleza
8,11/05/03,Guarani,3-0,Internacional
8,11/05/03,Athletico-PR,2-0,Juventude
8,11/05/03,Figueirense,3-0,São Caetano
8,11/05/03,Grêmio,1-0,Coritiba
9,17/05/03,Fluminense,3-0,Figueirense
9,17/05/03,São Caetano,2-0,Atlético-MG
9,17/05/03,Juventude,1-1,Santos
9,18/05/03,Bahia,2-0,Paysandu
9,18/05/03,Internacional,1-1,Athletico-PR
9,18/05/03,Coritiba,1-1,Vasco da Gama
9,18/05/03,Cruzeiro,1-1,Corinthians
9,18/05/03,Fortaleza,1-0,Goiás
9,18/05/03,Ponte Preta,2-1,Grêmio
9,18/05/03,Criciúma,1-1,EC Vitória
9,18/05/03,Flamengo,1-1,Guarani
9,18/05/03,São Paulo,2-0,Paraná
10,24/05/03,Atlético-MG,3-0,Fluminense
10,24/05/03,Paraná,1-1,São Caetano
10,24/05/03,Corinthians,3-0,Juventude
10,24/05/03,Vasco da Gama,1-0,Ponte Preta
10,25/05/03,Athletico-PR,4-1,Flamengo
10,25/05/03,Paysandu,1-3,Coritiba
10,25/05/03,Goiás,0-2,Criciúma
10,25/05/03,Grêmio,1-2,São Paulo
10,25/05/03,Guarani,2-1,Fortaleza
10,25/05/03,Figueirense,1-0,Bahia
10,25/05/03,EC Vitória,2-1,Cruzeiro
10,25/05/03,Santos,2-1,Internacional
11,31/05/03,Fluminense,2-1,Athletico-PR
11,31/05/03,Cruzeiro,2-0,Criciúma
11,31/05/03,Coritiba,3-2,Guarani
11,31/05/03,Ponte Preta,0-0,São Caetano
11,31/05/03,Internacional,2-1,Paysandu
11,01/06/03,Paraná,6-2,Flamengo
11,01/06/03,Bahia,2-1,Goiás
11,01/06/03,Fortaleza,3-1,Juventude
