Rodada,Data,Time da Casa,Placar,Time Visitante
A7,12/07/15,Resende,2-2,Operário Ferroviário
A7,12/07/15,Ypiranga-RS,2-1,Inter de Lages
A2,12/07/15,Guarani de Juazeiro,1-1,Santos-AP
A3,12/07/15,Campinense,2-0,Globo FC
A3,12/07/15,Serra Talhada,2-0,Colo Colo-BA
A4,12/07/15,Serrano-BA,0-2,Central
A4,12/07/15,Estanciano,0-2,Treze
A5,12/07/15,Caldense,1-0,Rio Branco-ES
A6,12/07/15,CRAC,1-0,Villa Nova-MG
A6,12/07/15,Gama,0-0,Botafogo-SP
A8,12/07/15,São Caetano,5-0,Lajeadense
A8,12/07/15,Foz do Iguaçu,4-5,Volta Redonda
A1,12/07/15,Náutico-RR,1-1,Nacional-AM
A2,12/07/15,River-PI,1-1,Palmas
A1,12/07/15,Vilhena,1-1,Remo
A5,13/07/15,CEOV Operário,2-3,Aparecidense
A1,18/07/15,Remo,1-0,Rio Branco-AC
A5,18/07/15,Rio Branco-ES,2-1,Comercial-MS
A5,18/07/15,Aparecidense,0-1,Caldense
A2,19/07/15,Palmas,2-0,Imperatriz
A3,19/07/15,Colo Colo-BA,0-0,Campinense
A4,19/07/15,Central,1-0,Goianésia
A4,19/07/15,Treze,1-1,Serrano-BA
A6,19/07/15,Villa Nova-MG,2-3,Duque de Caxias
A6,19/07/15,Botafogo-SP,0-1,CRAC
A7,19/07/15,Operário Ferroviário,2-1,Red Bull Brasil
A7,19/07/15,Inter de Lages,3-1,Resende
A8,19/07/15,Lajeadense,1-0,Metropolitano
A8,19/07/15,Volta Redonda,1-0,São Caetano
A1,19/07/15,Nacional-AM,2-0,Vilhena
A2,19/07/15,Santos-AP,0-1,River-PI
A3,19/07/15,Globo FC,1-1,Coruripe
A6,25/07/15,Duque de Caxias,0-0,Botafogo-SP
A5,25/07/15,Comercial-MS,1-1,Aparecidense
A7,25/07/15,Red Bull Brasil,2-0,Inter de Lages
A6,25/07/15,CRAC,0-0,Gama
