Rodada,Data,Time da Casa,Placar,Time Visitante
13,12/06/16,Boavista-RJ,0-0,Osasco Audax
14,12/06/16,São Bento,1-0,São José-RS
15,12/06/16,Madureira,0-0,Brusque
2,12/06/16,Palmas,4-2,São Francisco-PA
5,12/06/16,Juazeirense,1-1,Icasa
5,12/06/16,Maranhão,0-3,Altos
6,12/06/16,Guarani de Juazeiro,0-1,Central
8,12/06/16,Serra Talhada,0-1,Uniclinic
9,12/06/16,Sergipe,1-1,Fluminense de Feira
10,12/06/16,Ceilândia,5-0,Comercial-MS
11,12/06/16,Anápolis,0-0,Sinop
12,12/06/16,Goianésia,0-4,Volta Redonda
12,12/06/16,URT,2-1,Desportiva Ferroviária
13,12/06/16,Espírito Santo FC,0-1,Caldense
14,12/06/16,Villa Nova-MG,1-1,Portuguesa-RJ
15,12/06/16,Novo Hamburgo,0-3,JMalucelli
16,12/06/16,Inter de Lages,1-2,Linense
16,12/06/16,PSTC,1-2,São Paulo-RS
17,12/06/16,Caxias,2-1,Metropolitano
9,12/06/16,Murici,1-0,Campinense
7,12/06/16,Galícia,0-2,América-PE
7,12/06/16,Sousa,0-2,Globo FC
2,12/06/16,Princesa,0-0,Baré
17,12/06/16,Ituano,4-0,Maringá
3,12/06/16,Náutico-RR,3-1,Rio Branco-AC
3,12/06/16,São Raimundo-PA,4-0,Rondoniense
4,12/06/16,Santos-AP,0-0,Moto Club
4,12/06/16,Águia,1-0,Tocantinópolis
6,12/06/16,Parnahyba,2-1,CSA
8,12/06/16,Potiguar,1-0,Itabaiana
10,12/06/16,AA Araguaia,0-1,Aparecidense
1,12/06/16,Atlético-AC,4-2,Trem
11,12/06/16,7 de Setembro-MS,1-0,Luziânia
1,12/06/16,Genus,1-0,Nacional-AM
8,18/06/16,Itabaiana,3-1,Serra Talhada
10,18/06/16,Comercial-MS,0-2,AA Araguaia
11,18/06/16,Luziânia,0-0,Anápolis
13,18/06/16,Caldense,2-0,Boavista-RJ
14,18/06/16,São José-RS,0-0,Villa Nova-MG
17,18/06/16,Metropolitano,0-2,Ituano
9,18/06/16,Campinense,1-1,Sergipe
12,18/06/16,Desportiva Ferroviária,4-1,Goianésia
1,18/06/16,Nacional-AM,3-3,Atlético-AC
10,18/06/16,Aparecidense,3-2,Ceilândia
16,19/06/16,São Paulo-RS,2-1,Inter de Lages
14,19/06/16,Portuguesa-RJ,0-1,São Bento
4,19/06/16,Moto Club,2-0,Águia
4,19/06/16,Tocantinópolis,2-0,Santos-AP
5,19/06/16,Icasa,1-2,Maranhão
6,19/06/16,Central,1-0,Parnahyba
9,19/06/16,Fluminense de Feira,3-1,Murici
15,19/06/16,JMalucelli,2-0,Madureira
15,19/06/16,Brusque,1-1,Novo Hamburgo
16,19/06/16,Linense,2-4,PSTC
17,19/06/16,Maringá,3-0,Caxias
7,19/06/16,América-PE,2-1,Sousa
13,19/06/16,Osasco Audax,0-0,Espírito Santo FC
6,19/06/16,CSA,6-0,Guarani de Juazeiro
1,19/06/16,Trem,2-0,Genus
2,19/06/16,São Francisco-PA,3-0,Princesa
5,19/06/16,Altos,4-0,Juazeirense
11,19/06/16,Sinop,2-3,7 de Setembro-MS
7,19/06/16,Globo FC,5-0,Galícia
3,19/06/16,Rondoniense,2-2,Náutico-RR
2,19/06/16,Baré,1-1,Palmas
3,19/06/16,Rio Branco-AC,0-2,São Raimundo-PA
8,20/06/16,Uniclinic,1-0,Potiguar
12,20/06/16,Volta Redonda,1-0,URT
15,25/06/16,Madureira,1-0,Novo Hamburgo
11,25/06/16,Luziânia,1-1,Sinop
14,25/06/16,São José-RS,0-1,Portuguesa-RJ
17,25/06/16,Metropolitano,2-0,Maringá
13,25/06/16,Caldense,0-0,Osasco Audax
13,25/06/16,Espírito Santo FC,2-0,Boavista-RJ
17,25/06/16,Caxias,3-1,Ituano
2,26/06/16,São Francisco-PA,2-2,Baré
3,26/06/16,Rio Branco-AC,3-0,Rondoniense
3,26/06/16,Náutico-RR,0-0,São Raimundo-PA
5,26/06/16,Altos,5-1,Icasa
5,26/06/16,Juazeirense,3-0,Maranhão
6,26/06/16,CSA,2-1,Central
6,26/06/16,Guarani de Juazeiro,2-2,Parnahyba
8,26/06/16,Uniclinic,1-1,Itabaiana
8,26/06/16,Serra Talhada,0-3,Potiguar
9,26/06/16,Sergipe,3-3,Murici
10,26/06/16,Comercial-MS,0-0,Aparecidense
10,26/06/16,AA Araguaia,2-4,Ceilândia
11,26/06/16,Anápolis,1-0,7 de Setembro-MS
