Rodada,Data,Time da Casa,Placar,Time Visitante
A7,19/07/14,Ituano,0-1,GE Brasil
A4,19/07/14,Vitória da Conquista,1-1,Ipatinga
A7,19/07/14,Cabofriense,1-2,Guarani-SC
A2,20/07/14,Remo,1-1,Moto Club
A8,20/07/14,Pelotas,1-1,Penapolense
A1,20/07/14,Santos-AP,2-1,Princesa
A2,20/07/14,Guarany de Sobral,1-2,River-PI
A3,20/07/14,Baraúnas,1-1,Central
A3,20/07/14,Coruripe,1-3,Jacuipense
A4,20/07/14,Porto-PE,1-0,Globo FC
A5,20/07/14,Villa Nova-MG,1-2,Brasiliense
A8,20/07/14,Metropolitano,3-2,Boavista-RJ
A6,20/07/14,Luziânia,0-1,Tombense
A6,20/07/14,Goianésia,0-2,CEOV Operário
A5,20/07/14,Itaporã,0-1,Anapolina
A1,20/07/14,Rio Branco-AC,2-0,São Raimundo-RR
A8,26/07/14,Boavista-RJ,0-0,Pelotas
A6,26/07/14,Tombense,4-0,Goianésia
A2,27/07/14,River-PI,1-1,Remo
A3,27/07/14,Central,1-1,Campinense
A3,27/07/14,Jacuipense,4-1,Baraúnas
A4,27/07/14,Confiança,1-1,Porto-PE
A4,27/07/14,Globo FC,3-1,Vitória da Conquista
A5,27/07/14,Brasiliense,3-0,Estrela do Norte
A5,27/07/14,Anapolina,1-1,Villa Nova-MG
A7,27/07/14,Guarani-SC,1-1,Maringá
A7,27/07/14,GE Brasil,2-1,Cabofriense
A8,27/07/14,Londrina,1-0,Metropolitano
A6,27/07/14,Grêmio Barueri,0-1,Luziânia
A1,27/07/14,Princesa,0-0,Rio Branco-AC
A1,27/07/14,São Raimundo-RR,2-0,Genus
A2,27/07/14,Moto Club,2-2,Interporto
A1,27/07/14,Atlético-AC,0-0,Santos-AP
A1,30/07/14,Genus,1-0,Atlético-AC
A8,02/08/14,Penapolense,2-2,Boavista-RJ
A2,02/08/14,Interporto,1-2,Remo
A3,02/08/14,Campinense,1-1,Jacuipense
A4,02/08/14,Ipatinga,2-3,Globo FC
A4,02/08/14,Vitória da Conquista,0-2,Confiança
A5,02/08/14,Estrela do Norte,4-3,Anapolina
A7,02/08/14,Cabofriense,2-1,Ituano
A8,03/08/14,Pelotas,0-3,Londrina
A1,03/08/14,Santos-AP,1-2,Rio Branco-AC
A3,03/08/14,Baraúnas,1-1,Coruripe
A5,03/08/14,Villa Nova-MG,2-3,Itaporã
A7,03/08/14,Maringá,2-1,GE Brasil
A6,03/08/14,Goianésia,1-0,Grêmio Barueri
A1,03/08/14,Genus,0-2,Princesa
A2,03/08/14,Moto Club,3-1,Guarany de Sobral
A6,03/08/14,CEOV Operário,1-0,Tombense
