Rodada,Data,Time da Casa,Placar,Time Visitante
15,04/05/19,Gaúcho,2-0,Foz do Iguaçu
5,04/05/19,Atlético Cearense,1-0,Central
13,04/05/19,Brasiliense,1-0,Serra
2,04/05/19,Santos-AP,1-2,Manaus FC
6,04/05/19,Serrano-PB,0-6,América-RN
9,04/05/19,Interporto,1-1,Juazeirense
12,04/05/19,Vitória-ES,2-0,Sobradinho
13,04/05/19,Ituano,1-0,URT
17,04/05/19,Maringá,2-2,Avenida
10,04/05/19,Corumbaense,3-2,Palmas
17,04/05/19,Ferroviária,1-0,Joinville
2,04/05/19,Galvez EC,2-3,Real Ariquemes
3,04/05/19,Atlético Roraima,0-2,Moto Club
8,04/05/19,Coruripe,0-4,Sergipe
12,04/05/19,Caldense,2-1,Portuguesa-RJ
10,05/05/19,Iporá,0-2,Sinop
4,05/05/19,River-PI,1-0,Bragantino-PA
4,05/05/19,Santa Cruz de Natal,1-1,Floresta-CE
6,05/05/19,América-PE,1-0,Bahia de Feira
7,05/05/19,Jacuipense,2-0,ASA
7,05/05/19,Vitória das Tabocas,0-1,Campinense
8,05/05/19,Fluminense de Feira,1-1,Salgueiro
11,05/05/19,CA Patrocinense,2-1,Operário-MS
14,05/05/19,Hercílio Luz,2-1,Tupi
14,05/05/19,Itaboraí,1-1,Grêmio Novorizontino
16,05/05/19,Caxias,1-0,São Caetano
16,05/05/19,Cianorte,1-0,Atlético Tubarão
3,05/05/19,São Raimundo-PA,4-3,Ypiranga-AP
5,05/05/19,Maranhão,1-2,Altos
1,05/05/19,Barcelona-RO,2-1,Rio Branco-AC
15,06/05/19,Brusque,2-1,Boavista-RJ
9,06/05/19,Itabaiana,1-0,Aparecidense
11,06/05/19,União Rondonópolis,1-2,Anapolina
1,07/05/19,Fast Clube,2-1,São Raimundo-RR
14,10/05/19,Grêmio Novorizontino,1-0,Hercílio Luz
12,11/05/19,Portuguesa-RJ,1-1,Vitória-ES
4,11/05/19,Floresta-CE,0-0,River-PI
6,11/05/19,Bahia de Feira,3-1,Serrano-PB
7,11/05/19,ASA,2-1,Vitória das Tabocas
9,11/05/19,Juazeirense,3-0,Itabaiana
10,11/05/19,Palmas,0-0,Iporá
12,11/05/19,Sobradinho,0-1,Caldense
14,11/05/19,Tupi,0-0,Itaboraí
16,11/05/19,São Caetano,0-1,Cianorte
6,11/05/19,América-RN,4-0,América-PE
8,11/05/19,Sergipe,2-2,Fluminense de Feira
9,11/05/19,Aparecidense,4-0,Interporto
13,11/05/19,Serra,1-5,Ituano
2,11/05/19,Manaus FC,5-2,Galvez EC
11,11/05/19,Anapolina,1-1,CA Patrocinense
17,11/05/19,Joinville,0-0,Maringá
1,11/05/19,São Raimundo-RR,4-1,Barcelona-RO
8,11/05/19,Salgueiro,2-1,Coruripe
2,11/05/19,Real Ariquemes,2-1,Santos-AP
4,12/05/19,Bragantino-PA,0-1,Santa Cruz de Natal
5,12/05/19,Altos,1-4,Atlético Cearense
15,12/05/19,Boavista-RJ,2-1,Gaúcho
5,12/05/19,Central,3-0,Maranhão
7,12/05/19,Campinense,0-1,Jacuipense
11,12/05/19,Operário-MS,0-2,União Rondonópolis
15,12/05/19,Foz do Iguaçu,1-3,Brusque
16,12/05/19,Atlético Tubarão,2-2,Caxias
17,12/05/19,Avenida,1-0,Ferroviária
3,12/05/19,Moto Club,2-1,São Raimundo-PA
10,12/05/19,Sinop,1-1,Corumbaense
1,12/05/19,Rio Branco-AC,0-0,Fast Clube
13,13/05/19,URT,0-1,Brasiliense
3,13/05/19,Ypiranga-AP,1-1,Atlético Roraima
2,18/05/19,Santos-AP,0-2,Galvez EC
5,18/05/19,Atlético Cearense,4-3,Maranhão
7,18/05/19,ASA,2-1,Campinense
12,18/05/19,Sobradinho,0-1,Portuguesa-RJ
13,18/05/19,Ituano,1-1,Brasiliense
14,18/05/19,Tupi,0-2,Grêmio Novorizontino
16,18/05/19,São Caetano,4-1,Atlético Tubarão
16,18/05/19,Caxias,2-0,Cianorte
3,18/05/19,Atlético Roraima,1-2,São Raimundo-PA
6,18/05/19,América-RN,0-0,Bahia de Feira
9,18/05/19,Aparecidense,2-1,Juazeirense
17,18/05/19,Maringá,0-2,Ferroviária
1,18/05/19,Barcelona-RO,1-1,Fast Clube
2,18/05/19,Manaus FC,4-1,Real Ariquemes
11,18/05/19,Anapolina,0-1,Operário-MS
1,18/05/19,Rio Branco-AC,1-2,São Raimundo-RR
10,18/05/19,Palmas,1-1,Sinop
10,18/05/19,Corumbaense,0-2,Iporá
8,18/05/19,Salgueiro,4-3,Sergipe
4,19/05/19,Bragantino-PA,3-2,Floresta-CE
12,19/05/19,Vitória-ES,0-2,Caldense
15,19/05/19,Boavista-RJ,2-1,Foz do Iguaçu
4,19/05/19,River-PI,5-2,Santa Cruz de Natal
5,19/05/19,Central,2-0,Altos
6,19/05/19,Serrano-PB,1-5,América-PE
7,19/05/19,Jacuipense,2-0,Vitória das Tabocas
8,19/05/19,Fluminense de Feira,2-0,Coruripe
14,19/05/19,Hercílio Luz,1-0,Itaboraí
17,19/05/19,Avenida,2-1,Joinville
3,19/05/19,Moto Club,5-1,Ypiranga-AP
13,20/05/19,URT,0-0,Serra
9,20/05/19,Itabaiana,3-0,Interporto
15,20/05/19,Brusque,3-2,Gaúcho
11,20/05/19,União Rondonópolis,3-2,CA Patrocinense
14,24/05/19,Grêmio Novorizontino,1-1,Tupi
5,24/05/19,Maranhão,1-2,Atlético Cearense
12,25/05/19,Portuguesa-RJ,2-0,Sobradinho
4,25/05/19,Floresta-CE,3-1,Bragantino-PA
6,25/05/19,Bahia de Feira,1-2,América-RN
9,25/05/19,Juazeirense,1-0,Aparecidense
1,25/05/19,São Raimundo-RR,6-1,Rio Branco-AC
13,25/05/19,Serra,0-0,URT
17,25/05/19,Ferroviária,0-1,Maringá
17,25/05/19,Joinville,1-0,Avenida
1,25/05/19,Fast Clube,1-1,Barcelona-RO
8,25/05/19,Coruripe,0-1,Fluminense de Feira
10,25/05/19,Sinop,1-1,Palmas
12,25/05/19,Caldense,0-0,Vitória-ES
2,25/05/19,Real Ariquemes,1-1,Manaus FC
14,26/05/19,Itaboraí,0-1,Hercílio Luz
15,26/05/19,Gaúcho,0-1,Brusque
10,26/05/19,Iporá,3-1,Corumbaense
13,26/05/19,Brasiliense,0-0,Ituano
4,26/05/19,Santa Cruz de Natal,2-2,River-PI
5,26/05/19,Altos,2-1,Central
6,26/05/19,América-PE,1-0,Serrano-PB
7,26/05/19,Vitória das Tabocas,1-4,Jacuipense
7,26/05/19,Campinense,0-0,ASA
9,26/05/19,Interporto,1-2,Itabaiana
11,26/05/19,CA Patrocinense,2-0,União Rondonópolis
11,26/05/19,Operário-MS,1-1,Anapolina
15,26/05/19,Foz do Iguaçu,0-1,Boavista-RJ
16,26/05/19,Cianorte,1-0,Caxias
16,26/05/19,Atlético Tubarão,3-2,São Caetano
3,26/05/19,São Raimundo-PA,3-0,Atlético Roraima
8,26/05/19,Sergipe,1-1,Salgueiro
2,26/05/19,Galvez EC,1-1,Santos-AP
3,27/05/19,Ypiranga-AP,1-1,Moto Club
12,01/06/19,Vitória-ES,2-0,Portuguesa-RJ
14,01/06/19,Itaboraí,5-1,Tupi
10,01/06/19,Iporá,1-0,Palmas
13,01/06/19,Brasiliense,1-1,URT
2,01/06/19,Santos-AP,0-1,Real Ariquemes
5,01/06/19,Atlético Cearense,1-0,Altos
6,01/06/19,Serrano-PB,0-5,Bahia de Feira
9,01/06/19,Interporto,0-2,Aparecidense
13,01/06/19,Ituano,4-0,Serra
3,01/06/19,Atlético Roraima,1-2,Ypiranga-AP
12,01/06/19,Caldense,1-0,Sobradinho
17,01/06/19,Maringá,1-0,Joinville
1,01/06/19,Barcelona-RO,1-0,São Raimundo-RR
10,01/06/19,Corumbaense,4-0,Sinop
17,01/06/19,Ferroviária,1-0,Avenida
1,01/06/19,Fast Clube,5-0,Rio Branco-AC
8,01/06/19,Coruripe,0-0,Salgueiro
11,01/06/19,União Rondonópolis,2-2,Operário-MS
4,02/06/19,River-PI,2-2,Floresta-CE
6,02/06/19,América-PE,0-0,América-RN
7,02/06/19,Vitória das Tabocas,1-3,ASA
7,02/06/19,Jacuipense,2-0,Campinense
