Rodada,Data,Time da Casa,Placar,Time Visitante
A,23/02/80,Corinthians,3-2,Joinville
C,23/02/80,Internacional,1-2,Itabaiana
D,23/02/80,Vasco,1-0,America-RJ
A,24/02/80,Colorado,2-0,CRB
A,24/02/80,Portuguesa,1-0,Bahia
A,24/02/80,Operário-MS,1-1,Cruzeiro
A,24/02/80,Remo,1-3,Botafogo
B,24/02/80,Palmeiras,1-1,Vitória
B,24/02/80,Ceará,2-1,Flamengo-PI
B,24/02/80,Desportiva Ferroviária,1-0,Guarani
B,24/02/80,América-RN,1-0,Vila Nova
B,24/02/80,Fluminense,2-3,Atlético Mineiro
C,24/02/80,Santos,0-1,Flamengo
C,24/02/80,São Paulo-RS,3-2,Botafogo-PB
C,24/02/80,Náutico,0-0,Ferroviário
C,24/02/80,Mixto,1-3,Ponte Preta
D,24/02/80,Gama,2-0,Maranhão
D,24/02/80,Grêmio,0-0,São Paulo
D,24/02/80,Atlético Goianiense,1-1,Coritiba
D,24/02/80,Nacional-AM,0-2,Santa Cruz
A,27/02/80,Botafogo,4-0,Portuguesa
A,27/02/80,Cruzeiro,0-0,Remo
A,27/02/80,CRB,2-0,Joinville
A,27/02/80,Bahia,2-3,Corinthians
A,27/02/80,Colorado,2-0,Operário-MS
B,27/02/80,Ceará,1-1,América-RN
B,27/02/80,Guarani,1-2,Fluminense
B,27/02/80,Flamengo-PI,0-0,Vitória
B,27/02/80,Vila Nova,1-0,Desportiva Ferroviária
B,27/02/80,Atlético Mineiro,2-0,Palmeiras
C,27/02/80,Botafogo-PB,2-1,Itabaiana
C,27/02/80,Internacional,3-1,Mixto
C,27/02/80,Ferroviário,1-1,Santos
D,27/02/80,Gama,0-2,Nacional-AM
D,27/02/80,Coritiba,2-2,Grêmio
D,27/02/80,Santa Cruz,3-1,Atlético Goianiense
D,27/02/80,Maranhão,0-1,America-RJ
D,27/02/80,São Paulo,1-2,Vasco
A,01/03/80,Bahia,1-0,CRB
A,01/03/80,Cruzeiro,0-0,Colorado
C,01/03/80,Náutico,0-1,Botafogo-PB
D,01/03/80,America-RJ,2-4,Grêmio
D,01/03/80,São Paulo,2-0,Maranhão
A,02/03/80,Corinthians,2-0,Botafogo
A,02/03/80,Joinville,4-1,Portuguesa
A,02/03/80,Operário-MS,0-1,Remo
B,02/03/80,Palmeiras,0-0,Guarani
B,02/03/80,Vitória,1-1,Fluminense
B,02/03/80,Vila Nova,0-0,Ceará
B,02/03/80,América-RN,1-1,Desportiva Ferroviária
B,02/03/80,Atlético Mineiro,2-0,Flamengo-PI
C,02/03/80,São Paulo-RS,1-1,Mixto
C,02/03/80,Itabaiana,0-2,Santos
C,02/03/80,Ponte Preta,0-0,Ferroviário
C,02/03/80,Flamengo,1-0,Internacional
D,02/03/80,Nacional-AM,0-0,Atlético Goianiense
D,02/03/80,Santa Cruz,1-1,Gama
D,02/03/80,Vasco,0-1,Coritiba
A,05/03/80,Botafogo,3-1,CRB
A,05/03/80,Operário-MS,0-1,Corinthians
A,05/03/80,Remo,1-1,Bahia
A,05/03/80,Joinville,1-1,Colorado
B,05/03/80,Fluminense,4-0,Vila Nova
B,05/03/80,Desportiva Ferroviária,1-4,Atlético Mineiro
B,05/03/80,Guarani,3-0,Flamengo-PI
B,05/03/80,Vitória,0-5,Ceará
C,05/03/80,Santos,2-1,Ponte Preta
C,05/03/80,Internacional,3-2,Ferroviário
C,05/03/80,Itabaiana,2-0,São Paulo-RS
C,05/03/80,Mixto,3-1,Náutico
D,05/03/80,Vasco,1-0,Nacional-AM
D,05/03/80,Coritiba,2-0,Maranhão
B,06/03/80,Palmeiras,4-1,América-RN
C,06/03/80,Flamengo,1-2,Botafogo-PB
D,06/03/80,Grêmio,0-0,Santa Cruz
D,06/03/80,America-RJ,0-0,Gama
A,08/03/80,Cruzeiro,2-1,Joinville
C,08/03/80,Náutico,0-2,Internacional
C,08/03/80,Ferroviário,2-1,Itabaiana
D,08/03/80,São Paulo,5-3,Coritiba
A,09/03/80,Colorado,1-0,Remo
A,09/03/80,CRB,1-3,Operário-MS
A,09/03/80,Bahia,3-2,Botafogo
A,09/03/80,Corinthians,0-0,Portuguesa
B,09/03/80,Vila Nova,0-1,Vitória
B,09/03/80,Atlético Mineiro,2-0,Guarani
B,09/03/80,Flamengo-PI,3-0,América-RN
B,09/03/80,Ceará,0-0,Desportiva Ferroviária
B,09/03/80,Fluminense,0-0,Palmeiras
C,09/03/80,Santos,2-0,São Paulo-RS
C,09/03/80,Mixto,0-2,Flamengo
D,09/03/80,Santa Cruz,2-1,America-RJ
D,09/03/80,Grêmio,3-1,Vasco
D,09/03/80,Gama,1-1,Atlético Goianiense
C,12/03/80,São Paulo-RS,1-1,Náutico
A,12/03/80,Portuguesa,0-3,Cruzeiro
C,12/03/80,Ponte Preta,3-1,Itabaiana
C,12/03/80,Flamengo,2-1,Ferroviário
D,12/03/80,Maranhão,0-0,Nacional-AM
A,12/03/80,Joinville,3-0,Remo
D,12/03/80,Atlético Goianiense,1-0,Vasco
C,13/03/80,Botafogo-PB,2-1,Internacional
A,15/03/80,Botafogo,2-0,Colorado
B,15/03/80,Palmeiras,4-0,Vila Nova
D,15/03/80,America-RJ,1-1,Atlético Goianiense
A,16/03/80,Corinthians,3-1,Cruzeiro
A,16/03/80,CRB,4-1,Portuguesa
A,16/03/80,Operário-MS,1-0,Bahia
B,16/03/80,Guarani,1-0,Ceará
B,16/03/80,Flamengo-PI,2-2,Fluminense
B,16/03/80,América-RN,0-0,Atlético Mineiro
B,16/03/80,Vitória,4-2,Desportiva Ferroviária
C,16/03/80,Itabaiana,3-2,Mixto
C,16/03/80,Ferroviário,1-0,São Paulo-RS
C,16/03/80,Internacional,1-0,Ponte Preta
C,16/03/80,Náutico,2-2,Flamengo
C,16/03/80,Botafogo-PB,0-3,Santos
D,16/03/80,Coritiba,2-1,Gama
D,16/03/80,Vasco,2-0,Santa Cruz
D,16/03/80,Nacional-AM,2-2,São Paulo
D,16/03/80,Maranhão,1-1,Grêmio
A,19/03/80,Remo,1-0,Corinthians
A,19/03/80,Botafogo,1-1,Operário-MS
A,19/03/80,Bahia,0-0,Joinville
B,19/03/80,Atlético Mineiro,5-1,Vitória
B,19/03/80,Desportiva Ferroviária,1-0,Palmeiras
B,19/03/80,Vila Nova,2-1,Flamengo-PI
B,19/03/80,Fluminense,4-2,Ceará
C,19/03/80,Ponte Preta,4-0,São Paulo-RS
C,19/03/80,Ferroviário,1-2,Mixto
D,19/03/80,Grêmio,5-1,Gama
D,19/03/80,São Paulo,2-0,America-RJ
D,19/03/80,Coritiba,3-0,Nacional-AM
D,19/03/80,Santa Cruz,1-1,Maranhão
A,20/03/80,Portuguesa,3-1,Colorado
A,20/03/80,Cruzeiro,0-0,CRB
B,20/03/80,Guarani,1-1,América-RN
C,20/03/80,Flamengo,5-0,Itabaiana
B,22/03/80,Fluminense,3-1,Desportiva Ferroviária
C,23/03/80,Ponte Preta,6-2,Botafogo-PB
C,23/03/80,Santos,4-1,Náutico
A,23/03/80,Joinville,4-0,Operário-MS
A,23/03/80,Portuguesa,0-1,Remo
A,23/03/80,Colorado,1-0,Bahia
A,23/03/80,CRB,1-2,Corinthians
A,23/03/80,Cruzeiro,2-1,Botafogo
B,23/03/80,Flamengo-PI,1-4,Palmeiras
B,23/03/80,Vitória,8-1,América-RN
B,23/03/80,Ceará,2-1,Atlético Mineiro
B,23/03/80,Vila Nova,1-1,Guarani
C,23/03/80,São Paulo-RS,0-0,Flamengo
D,23/03/80,Gama,2-2,São Paulo
D,23/03/80,America-RJ,4-0,Nacional-AM
D,23/03/80,Grêmio,0-1,Atlético Goianiense
D,23/03/80,Santa Cruz,2-1,Coritiba
D,26/03/80,Atlético Goianiense,0-0,São Paulo
C,26/03/80,Ponte Preta,1-2,Náutico
D,26/03/80,Maranhão,0-0,Vasco
C,27/03/80,Santos,1-0,Internacional
C,27/03/80,Botafogo-PB,2-0,Mixto
A,30/03/80,Remo,1-0,CRB
A,30/03/80,Operário-MS,2-1,Portuguesa
A,30/03/80,Bahia,3-0,Cruzeiro
A,30/03/80,Corinthians,4-1,Colorado
A,30/03/80,Botafogo,0-0,Joinville
B,30/03/80,Palmeiras,3-1,Ceará
B,30/03/80,América-RN,0-0,Fluminense
B,30/03/80,Atlético Mineiro,3-1,Vila Nova
B,30/03/80,Guarani,2-0,Vitória
B,30/03/80,Desportiva Ferroviária,3-1,Flamengo-PI
C,30/03/80,Mixto,1-2,Santos
C,30/03/80,Internacional,2-1,São Paulo-RS
C,30/03/80,Ferroviário,1-1,Botafogo-PB
C,30/03/80,Itabaiana,0-5,Náutico
