Rodada,Data,Time da Casa,Placar,Time Visitante
C,25/03/78,Santos,3-0,Goiás
A,26/03/78,Juventude,0-0,Figueirense
A,26/03/78,Coritiba,1-0,Londrina
A,26/03/78,GE Brasil,0-1,Joinville
A,26/03/78,Grêmio Maringá,0-1,Internacional
A,26/03/78,Grêmio,2-2,Caxias
B,26/03/78,Náutico,0-1,Santa Cruz
B,26/03/78,América-RN,2-0,Botafogo-PB
B,26/03/78,Uberlândia,1-3,Villa Nova-MG
B,26/03/78,Uberaba,2-0,América Mineiro
B,26/03/78,Cruzeiro,1-2,Sport
C,26/03/78,Rio Branco-ES,0-0,Mixto
C,26/03/78,Anapolina,0-0,Corinthians
C,26/03/78,Operário-MS,0-2,Brasília
C,26/03/78,Vila Nova,1-1,Dom Bosco
D,26/03/78,Itabuna,0-2,Botafogo
D,26/03/78,Confiança,1-2,Vitória
D,26/03/78,CRB,0-0,Sergipe
D,26/03/78,Bahia,0-0,Ponte Preta
D,26/03/78,Guarani,1-3,Vasco
E,26/03/78,América-SP,3-0,Flamengo-PI
E,26/03/78,River-PI,0-0,Sampaio Corrêa
E,26/03/78,Ceará,1-0,Moto Club
E,26/03/78,Botafogo-SP,0-0,Palmeiras
E,26/03/78,Noroeste,0-1,Comercial
F,26/03/78,Portuguesa,1-0,America-RJ
F,26/03/78,Americano,0-1,Goytacaz
F,26/03/78,Flamengo,1-0,Fluminense
F,26/03/78,Remo,0-0,Paysandu
F,26/03/78,Fast Clube,2-0,Bangu
A,29/03/78,Colorado,0-2,Internacional
A,29/03/78,Londrina,3-1,Juventude
A,29/03/78,Grêmio,2-0,Figueirense
A,29/03/78,Caxias,1-1,Joinville
B,29/03/78,ABC,1-1,Santa Cruz
B,29/03/78,Uberaba,0-0,Sport
B,29/03/78,Uberlândia,1-1,América Mineiro
B,29/03/78,Campinense,1-1,América-RN
B,29/03/78,Atlético Mineiro,1-0,Villa Nova-MG
B,29/03/78,Náutico,3-1,Botafogo-PB
C,29/03/78,Anapolina,1-1,Dom Bosco
C,29/03/78,Santos,1-1,Mixto
C,29/03/78,Brasília,0-1,Corinthians
C,29/03/78,Desportiva Ferroviária,0-0,Goiás
D,29/03/78,CRB,2-0,Volta Redonda
D,29/03/78,Itabuna,0-4,Ponte Preta
E,29/03/78,Botafogo-SP,3-0,Flamengo-PI
E,29/03/78,América-SP,2-1,Sampaio Corrêa
F,29/03/78,XV de Piracicaba,1-3,America-RJ
F,29/03/78,Fluminense,0-0,Americano
F,29/03/78,Remo,3-0,Bangu
F,29/03/78,Fast Clube,0-1,Flamengo
A,30/03/78,Chapecoense,2-0,Atlético Paranaense
A,30/03/78,Coritiba,2-0,GE Brasil
D,30/03/78,Vasco,4-0,CSA
D,30/03/78,Vitória,2-0,Sergipe
D,30/03/78,Guarani,2-1,Bahia
