Rodada,Data,Time da Casa,Placar,Time Visitante
1F,18/08/90,Inter de Limeira,2-1,Bahia
1F,18/08/90,Náutico,1-0,Santos
1F,18/08/90,São Paulo,1-2,Atlético Mineiro
1F,19/08/90,São José,1-1,Goiás
1F,19/08/90,Cruzeiro,1-0,Botafogo
1F,19/08/90,Fluminense,3-0,Portuguesa
1F,19/08/90,Grêmio,3-0,Corinthians
1F,25/08/90,Vasco,0-1,Inter de Limeira
1F,25/08/90,Corinthians,0-1,Cruzeiro
1F,25/08/90,Portuguesa,0-0,Vitória
1F,26/08/90,Botafogo,0-1,São José
1F,26/08/90,Goiás,1-0,Náutico
1F,26/08/90,Internacional,0-1,Grêmio
1F,29/08/90,Bahia,1-0,Flamengo
1F,29/08/90,Atlético Mineiro,4-2,Fluminense
1F,29/08/90,Santos,1-0,São Paulo
1F,30/08/90,Palmeiras,1-0,Internacional
1F,01/09/90,Cruzeiro,1-0,Portuguesa
1F,01/09/90,Flamengo,2-2,Goiás
1F,02/09/90,Vitória,0-0,Corinthians
1F,02/09/90,São Paulo,1-0,Bragantino
1F,02/09/90,Fluminense,1-1,Internacional
1F,02/09/90,Náutico,0-0,Bahia
1F,02/09/90,Inter de Limeira,1-0,Botafogo
1F,02/09/90,Palmeiras,0-0,Santos
1F,02/09/90,Grêmio,0-0,Atlético Mineiro
1F,05/09/90,Flamengo,1-2,Bragantino
1F,05/09/90,São José,0-0,Vasco
1F,07/09/90,Goiás,2-2,Cruzeiro
1F,08/09/90,Botafogo,1-1,Grêmio
1F,08/09/90,Santos,2-0,São José
1F,09/09/90,Vasco,0-0,Fluminense
1F,09/09/90,Portuguesa,1-2,São Paulo
1F,09/09/90,Corinthians,2-1,Palmeiras
1F,09/09/90,Internacional,3-3,Flamengo
1F,09/09/90,Bragantino,2-1,Inter de Limeira
1F,09/09/90,Atlético Mineiro,1-0,Náutico
1F,09/09/90,Bahia,0-1,Vitória
1F,15/09/90,Fluminense,5-2,Santos
1F,16/09/90,São José,1-2,Corinthians
1F,16/09/90,São Paulo,0-1,Goiás
1F,16/09/90,Flamengo,1-0,Vasco
1F,16/09/90,Grêmio,0-1,Bragantino
1F,16/09/90,Vitória,1-1,Atlético Mineiro
1F,16/09/90,Náutico,2-1,Botafogo
1F,16/09/90,Cruzeiro,2-0,Internacional
1F,16/09/90,Inter de Limeira,1-1,Portuguesa
1F,16/09/90,Palmeiras,1-2,Bahia
1F,19/09/90,Portuguesa,2-2,Grêmio
1F,19/09/90,Bragantino,0-1,Náutico
1F,19/09/90,Corinthians,1-0,Fluminense
1F,19/09/90,Botafogo,0-0,Vitória
1F,19/09/90,Vasco,1-1,Cruzeiro
1F,19/09/90,Bahia,3-0,São José
1F,19/09/90,Goiás,3-0,Inter de Limeira
1F,19/09/90,Atlético Mineiro,1-0,Palmeiras
1F,19/09/90,Santos,0-0,Flamengo
1F,20/09/90,Internacional,1-2,São Paulo
1F,22/09/90,Palmeiras,1-3,Portuguesa
1F,22/09/90,Cruzeiro,0-0,Bahia
1F,22/09/90,Flamengo,1-1,Atlético Mineiro
1F,23/09/90,São Paulo,1-1,Corinthians
1F,23/09/90,Náutico,1-1,Internacional
1F,23/09/90,Fluminense,0-1,Botafogo
1F,23/09/90,Vitória,1-1,Goiás
1F,23/09/90,Grêmio,1-1,Vasco
1F,23/09/90,Inter de Limeira,0-0,Santos
1F,23/09/90,São José,0-1,Bragantino
1F,26/09/90,Vitória,2-0,Vasco
1F,26/09/90,Bragantino,1-1,Palmeiras
1F,26/09/90,Cruzeiro,1-1,Santos
1F,29/09/90,Bahia,2-2,São Paulo
1F,30/09/90,Corinthians,1-0,Inter de Limeira
1F,30/09/90,Portuguesa,2-2,São José
1F,30/09/90,Botafogo,1-0,Flamengo
1F,30/09/90,Fluminense,1-1,Bragantino
1F,30/09/90,Vasco,1-1,Náutico
1F,30/09/90,Atlético Mineiro,2-0,Cruzeiro
1F,30/09/90,Goiás,0-2,Palmeiras
1F,30/09/90,Internacional,0-0,Vitória
1F,01/10/90,Santos,0-0,Grêmio
1F,04/10/90,Flamengo,1-2,Corinthians
1F,04/10/90,Vitória,1-0,Bragantino
1F,04/10/90,Grêmio,2-0,Goiás
1F,04/10/90,Fluminense,1-4,Bahia
1F,04/10/90,Náutico,2-2,Portuguesa
1F,04/10/90,Palmeiras,0-1,Botafogo
1F,04/10/90,São Paulo,0-0,Vasco
1F,04/10/90,São José,0-0,Atlético Mineiro
1F,07/10/90,Corinthians,1-0,Náutico
1F,07/10/90,Portuguesa,0-2,Flamengo
1F,07/10/90,Bahia,1-2,Grêmio
1F,07/10/90,Internacional,1-1,São José
1F,07/10/90,Atlético Mineiro,1-0,Inter de Limeira
1F,07/10/90,Vasco,2-1,Palmeiras
1F,07/10/90,Botafogo,1-0,São Paulo
1F,07/10/90,Santos,3-0,Vitória
1F,07/10/90,Bragantino,3-0,Cruzeiro
1F,07/10/90,Goiás,3-0,Fluminense
B,10/10/90,São Paulo,1-0,Inter de Limeira
B,10/10/90,Palmeiras,2-0,São José
B,10/10/90,Flamengo,2-0,Vitória
B,10/10/90,Fluminense,0-0,Náutico
B,10/10/90,Cruzeiro,4-0,Grêmio
A,10/10/90,Bragantino,2-2,Corinthians
A,10/10/90,Goiás,1-1,Vasco
A,11/10/90,Santos,1-0,Portuguesa
A,11/10/90,Atlético Mineiro,2-1,Internacional
A,11/10/90,Botafogo,0-1,Bahia
B,13/10/90,Vitória,1-2,Palmeiras
B,13/10/90,Náutico,0-0,Flamengo
B,14/10/90,São José,0-0,São Paulo
B,14/10/90,Inter de Limeira,0-1,Cruzeiro
A,14/10/90,Corinthians,0-0,Bahia
A,14/10/90,Santos,0-0,Atlético Mineiro
A,14/10/90,Bragantino,1-1,Portuguesa
A,14/10/90,Vasco,3-0,Internacional
