Rodada,Data,Time da Casa,Placar,Time Visitante
1F,25/08/73,Corinthians,0-0,America-RJ
1F,25/08/73,CEUB,0-0,Botafogo
1F,25/08/73,Paysandu,2-1,Internacional
1F,25/08/73,CRB,0-1,América Mineiro
1F,25/08/73,Sport,0-0,Fortaleza
1F,25/08/73,Comercial-MS,0-1,Flamengo
1F,25/08/73,Atlético Paranaense,0-0,Vitória
1F,25/08/73,América-RN,0-0,Rio Negro-AM
1F,25/08/73,Remo,0-2,Palmeiras
1F,25/08/73,Grêmio,4-0,Santa Cruz
1F,25/08/73,Goiás,0-0,Olaria
1F,26/08/73,Tiradentes-PI,0-0,Fluminense
1F,26/08/73,Figueirense,0-0,Coritiba
1F,26/08/73,Bahia,1-1,São Paulo
1F,26/08/73,Nacional-AM,1-1,Guarani
1F,26/08/73,Moto Club,0-3,Cruzeiro
1F,26/08/73,Desportiva Ferroviária,2-0,Sergipe
1F,27/08/73,Ceará,2-2,Náutico
1F,29/08/73,Moto Club,1-4,Fluminense
1F,29/08/73,Figueirense,2-2,Botafogo
1F,29/08/73,CRB,0-1,São Paulo
1F,29/08/73,Tiradentes-PI,1-1,Cruzeiro
1F,29/08/73,América Mineiro,4-1,Sport
1F,29/08/73,Fortaleza,1-1,Bahia
1F,29/08/73,Coritiba,2-1,CEUB
1F,29/08/73,Sergipe,0-3,Vasco
1F,29/08/73,Goiás,1-0,Flamengo
1F,29/08/73,Comercial-MS,2-1,Olaria
1F,29/08/73,Rio Negro-AM,1-2,Palmeiras
1F,29/08/73,Vitória,2-0,Santos
1F,29/08/73,Remo,1-0,Portuguesa
1F,29/08/73,Desportiva Ferroviária,2-0,Atlético Mineiro
1F,29/08/73,América-RN,1-1,Grêmio
1F,29/08/73,Santa Cruz,1-1,Ceará
1F,29/08/73,Guarani,0-1,Corinthians
1F,30/08/73,Nacional-AM,0-0,Internacional
1F,30/08/73,Paysandu,0-0,America-RJ
1F,30/08/73,Náutico,1-0,Atlético Paranaense
1F,31/08/73,América Mineiro,1-0,Fortaleza
1F,31/08/73,Rio Negro-AM,1-3,Portuguesa
1F,01/09/73,CEUB,2-1,Figueirense
1F,02/09/73,Sport,0-3,São Paulo
1F,02/09/73,Botafogo,4-0,Fluminense
1F,02/09/73,Nacional-AM,1-1,America-RJ
1F,02/09/73,Coritiba,3-0,Corinthians
1F,02/09/73,Paysandu,0-2,Guarani
1F,02/09/73,Internacional,0-1,Cruzeiro
1F,02/09/73,CRB,0-1,Bahia
1F,02/09/73,Moto Club,0-1,Tiradentes-PI
1F,02/09/73,Vitória,0-0,Vasco
1F,02/09/73,Santa Cruz,3-1,Flamengo
1F,02/09/73,Santos,0-0,Palmeiras
1F,02/09/73,Atlético Mineiro,0-0,Grêmio
1F,02/09/73,Desportiva Ferroviária,0-1,Remo
1F,02/09/73,Ceará,0-1,Atlético Paranaense
1F,02/09/73,América-RN,2-0,Sergipe
1F,02/09/73,Comercial-MS,0-2,Goiás
1F,05/09/73,Bahia,0-1,Fluminense
1F,05/09/73,Moto Club,0-2,Botafogo
1F,05/09/73,Figueirense,1-1,Corinthians
1F,05/09/73,Guarani,1-1,São Paulo
1F,05/09/73,CEUB,2-0,Cruzeiro
1F,05/09/73,Sport,0-1,Internacional
1F,05/09/73,Tiradentes-PI,2-0,Paysandu
1F,05/09/73,CRB,1-1,Nacional-AM
1F,05/09/73,Fortaleza,3-2,Coritiba
1F,05/09/73,Desportiva Ferroviária,0-1,Vasco
1F,05/09/73,Olaria,0-1,Flamengo
1F,05/09/73,Atlético Paranaense,1-1,Palmeiras
1F,05/09/73,Santos,0-0,Grêmio
1F,05/09/73,Comercial-MS,1-2,Atlético Mineiro
1F,05/09/73,Rio Negro-AM,1-0,Santa Cruz
1F,05/09/73,Remo,1-0,Náutico
1F,05/09/73,América-RN,2-0,Ceará
1F,05/09/73,Goiás,3-0,Sergipe
1F,06/09/73,America-RJ,1-0,América Mineiro
1F,08/09/73,Nacional-AM,0-1,Coritiba
1F,08/09/73,Vasco,1-1,Ceará
1F,08/09/73,Portuguesa,4-2,Olaria
1F,09/09/73,CRB,1-2,Fluminense
1F,09/09/73,Tiradentes-PI,0-0,Botafogo
1F,09/09/73,Moto Club,1-1,America-RJ
1F,09/09/73,Corinthians,1-0,São Paulo
1F,09/09/73,Guarani,3-1,CEUB
1F,09/09/73,Cruzeiro,1-0,América Mineiro
1F,09/09/73,Bahia,1-2,Internacional
1F,09/09/73,Paysandu,2-2,Sport
1F,09/09/73,Fortaleza,2-0,Figueirense
1F,09/09/73,Flamengo,0-1,Santos
1F,09/09/73,Grêmio,0-0,Palmeiras
1F,09/09/73,Atlético Paranaense,0-1,Atlético Mineiro
1F,09/09/73,Náutico,0-0,Santa Cruz
1F,09/09/73,Sergipe,1-0,Remo
1F,09/09/73,Rio Negro-AM,0-0,Vitória
